fecha_hora,real,v4 actual (5 modelos) [CV],v4 + TFT [CV],v4 + LSTM [CV],v4 + TFT + LSTM [CV],ventanas promediadas (N-BEATSx y N-HiTS) [CV],recalibrados [CV],recalibrados + congelados [CV],v4 actual (5 modelos) [desplegable],v4 + TFT [desplegable],v4 + LSTM [desplegable],v4 + TFT + LSTM [desplegable],ventanas promediadas (N-BEATSx y N-HiTS) [desplegable],recalibrados [desplegable],recalibrados + congelados [desplegable]
2026-03-11 16:00:00,139.95052,152.75511267822105,150.41751311189105,152.48331350861713,149.80108170310896,164.16853304574843,172.34067276526244,152.75511267822105,152.76977964096972,143.95283678975466,152.76977964096972,143.95283678975466,165.0303994103705,174.83501194160732,151.77541012879865
2026-03-11 17:00:00,149.95052,191.01215770743926,188.03131176606666,191.0991905231249,187.12979082492535,213.2676407877672,199.09907648075387,191.01215770743931,191.77364337854277,181.31636967880343,191.77364337854277,181.31636967880343,212.4224401694917,204.89837749448313,189.64187089131062
2026-03-11 18:00:00,1135.36452,446.3259280530102,415.9677401116245,446.3259280530102,415.9677401116245,501.2099969725681,490.49636592689205,435.4948583221368,515.1458307685292,446.62685369668014,515.1458307685292,446.62685369668014,516.7899125030212,452.5958235675211,490.2736505194034
2026-03-11 19:00:00,761.95052,463.20252955434734,431.1030654148849,463.2025295543474,431.1030654148849,520.7571267321619,507.08139583808673,454.4955571320246,543.6261474188594,472.4414677409646,543.6261474188594,472.4414677409646,541.2274615923161,481.64420888464315,523.804773801402
2026-03-11 20:00:00,761.95052,210.00412118709556,205.07043104326198,210.00412118709556,205.07043104326198,231.3203702645964,223.8452666057175,210.08631263194033,195.0890729925505,186.35335275258538,195.0890729925505,186.35335275258538,210.24034294771195,198.25887803630687,195.7812163046711
2026-03-11 21:00:00,189.95052,146.92137750512137,145.042285737398,146.92137750512143,145.042285737398,161.68506664300213,173.8078145653202,147.73047106059235,152.59390487986883,149.8064873293189,152.59390487986883,149.8064873293189,160.7654665407374,174.72868890724908,154.15952150049475
2026-03-11 22:00:00,139.95052,131.95600379279148,130.86527551811423,131.95600379279148,130.86527551811423,140.86947830491985,162.48548095888574,132.9295932130253,142.06868852386486,140.6764296628088,142.06868852386486,140.6764296628088,148.0569758930302,169.50556414993147,143.68240251171727
2026-03-11 23:00:00,126.95052,133.45119617476638,131.5268144790718,133.45119617476638,131.5268144790718,134.8884044871828,163.3743907537907,134.02902355592866,144.9883710563818,142.48723219439017,144.9883710563818,142.48723219439017,145.456760292303,167.85330221692752,146.26254493991092
2026-03-12 00:00:00,138.33999,112.42241284921543,112.14543056358059,112.42241284921543,112.14543056358059,116.23822925082305,127.59425562056343,112.42241284921543,112.48812404721754,112.40926147886222,112.48812404721755,112.40926147886222,115.2677751159332,124.98307028760856,112.48026062091533
2026-03-12 01:00:00,138.33999,140.75887295554702,139.01142672154256,140.75887295554702,139.01142672154256,139.7079264319483,127.76803192030961,140.75887295554702,140.35299907064302,140.0653401779041,140.352999070643,140.0653401779041,139.4455220629564,125.23480635139293,140.33935298426346
2026-03-12 02:00:00,138.33999,139.1558096300942,138.07589304514906,139.1558096300942,138.07589304514906,139.9400769122438,128.7156936820268,139.1558096300942,139.15429107600758,139.14148268560947,139.15429107600758,139.14148268560947,139.8577240191473,126.6797660934432,139.1060588213762
2026-03-12 03:00:00,138.33999,138.92461891104102,137.5977779297793,138.92461891104102,137.5977779297793,140.4273187521532,125.67525915523395,138.92461891104102,138.75862061862873,138.63045392115947,138.75862061862873,138.63045392115947,140.04457137799122,124.98133536839649,138.7303576401079
2026-03-12 04:00:00,138.33999,141.70973656715978,140.18562481437576,141.70973656715978,140.18562481437576,141.36417586735848,126.54557599232926,141.70973656715978,141.58829318098572,141.48128122591712,141.58829318098572,141.48128122591712,141.3070547399553,125.33437762421056,141.54847067160318
2026-03-12 05:00:00,138.46299,140.43652752664536,138.37905422416063,140.43652752664536,138.37905422416063,141.93269991897807,128.7135827821147,140.43652752664536,139.84702270378386,139.41533318929345,139.84702270378386,139.41533318929345,141.28624481840757,125.36588714546724,139.8456252383825
2026-03-12 06:00:00,138.46299,137.55507725763152,137.55507725763152,137.00371188380979,137.00371188380979,136.641495098514,127.52703918814063,137.5356893287186,137.37369155923955,137.37369155923955,137.39979769325473,137.39979769325473,135.3096466629239,126.35883443200977,137.37369155923955
2026-03-12 07:00:00,138.46299,132.56054603291037,132.56054603291037,132.38579426905213,132.38579426905213,134.55482987308335,127.50114670818996,132.58519995754017,134.13573017253634,134.13573017253634,134.12563119823525,134.12563119823525,135.66513545748487,126.35410808898794,134.13573017253634
2026-03-12 08:00:00,138.46299,131.05535552631744,131.05535552631744,130.79766366408194,130.79766366408194,135.40861789405665,135.18200610912797,131.16066357562045,133.31746633896284,133.31746633896284,133.06724843006708,133.06724843006708,139.82795563360085,134.0708085021262,133.31746633896284
2026-03-12 09:00:00,138.33999,139.43930123183802,139.43930123183802,138.54693558529053,138.54693558529053,140.37867905735402,141.1524777801484,139.83412294151736,139.517991544016,139.517991544016,139.46224732280558,139.46224732280558,145.9523587688527,139.9597164970788,139.517991544016
2026-03-12 10:00:00,138.33999,148.73962795083105,148.73962795083105,147.48879449546362,147.48879449546362,145.86172080367498,139.15762347293574,148.96226471225282,149.01861061373654,149.01861061373654,148.85568407398202,148.85568407398202,150.86379199492228,138.0162228422085,149.01861061373654
2026-03-12 11:00:00,138.46299,149.52585937878538,149.52585937878538,148.45062606947008,148.45062606947008,150.370003036434,136.1724611639275,149.6222390234158,150.8320989271706,150.8320989271706,150.59346636982596,150.59346636982596,156.0350649367436,134.84989837237796,150.8320989271706
2026-03-12 12:00:00,138.46299,135.25183761259927,133.72545411610946,135.25183761259927,133.72545411610946,142.9917152937791,128.79390682514264,135.1787843129727,141.0232386418914,140.00803875660614,141.0232386418914,140.00803875660614,143.8417827247606,133.03886131758378,141.85727892686037
2026-03-12 13:00:00,143.33999,136.54634007751827,135.109861962382,136.54634007751824,135.109861962382,144.07015953770664,134.82770646621628,136.4563134452618,141.7010385857692,140.59241681737745,141.7010385857692,140.59241681737745,144.71368111417843,139.60263682898267,142.51991403370516
2026-03-12 14:00:00,158.33999,148.2127425819178,145.99884468732955,148.2127425819178,145.99884468732955,158.1279871647827,146.29061533306796,147.5601475594903,151.7124904181477,148.7619143830421,151.7124904181477,148.7619143830421,158.47438125187125,150.87234367572478,152.03492640232992
2026-03-12 15:00:00,158.33999,166.31260743784065,162.3545192613514,166.31260743784068,162.3545192613514,171.85920582779806,139.94972724943054,161.52663111265207,166.3742280739075,162.97714322026604,166.37422807390743,162.97714322026604,169.9428465102004,149.29620357192056,166.21017454936492
2026-03-12 16:00:00,158.33999,163.19466294752294,159.63974654179646,163.19466294752294,159.63974654179646,168.46946776374273,146.47559156263515,158.79391695274188,166.27870328237225,162.1368034294859,166.27870328237225,162.1368034294859,168.37272644829903,158.30855590103442,167.34388082762746
2026-03-12 17:00:00,198.33999,205.10413285112648,197.29992873411453,205.10413285112648,197.29992873411453,218.25798243158388,192.21927302877825,201.44120832394242,203.12066729102412,197.44241020484145,203.12066729102412,197.44241020484145,210.63392213635683,196.3899391073311,204.16149085872968
2026-03-12 18:00:00,291.23999,701.7161270647629,654.4047613002795,701.7161270647629,654.4047613002795,726.2861124998919,797.4015970213525,693.9270992347027,768.5527537901938,768.5527537901938,768.5527537901938,768.5527537901938,725.8357536749572,759.3357593482249,742.8049193141501
2026-03-12 19:00:00,807.42699,600.8421417862569,563.8077287226113,600.8421417862569,563.8077287226113,610.2170859177853,633.2824610355034,597.9512613008167,613.3141739883213,613.3141739883213,613.3141739883213,613.3141739883213,589.9865457445782,611.3329619759195,603.4888314214664
2026-03-12 20:00:00,807.42699,489.032510893999,460.62743682320246,489.032510893999,460.62743682320246,519.9870955375067,587.9732336944744,485.38185233389413,535.4229639261366,535.4229639261366,535.4229639261366,535.4229639261366,524.2070726639515,583.8750809983537,531.0899999095404
2026-03-12 21:00:00,188.33999,181.9238391167003,179.1849623954534,181.9238391167003,179.1849623954534,196.69265261622812,192.45362386276042,181.88327836995063,176.6638248689365,176.6638248689365,176.6638248689365,176.6638248689365,183.33510500712657,192.65200632332096,177.9175781410574
2026-03-12 22:00:00,158.33999,142.2411263159042,140.75866749970714,142.2411263159042,140.75866749970714,148.91703416621198,145.66965107466964,142.64112683236496,135.4211462373155,135.4211462373155,135.4211462373155,135.4211462373155,141.77956038523183,148.87770568090787,137.411616064087
2026-03-12 23:00:00,143.33999,142.25287719714495,140.66920923243845,142.25287719714495,140.66920923243845,136.3962177842917,137.33628445366088,142.50210460332434,136.0494020840544,136.0494020840544,136.0494020840544,136.0494020840544,135.3783770990789,139.47440728774615,137.35970869515666
2026-03-13 00:00:00,142.33338,143.97842672723976,142.20972051644767,143.97842672723976,142.20972051644767,137.28813147877162,140.7414416301646,143.97842672723976,143.85266623597337,143.61247315947597,143.8526662359734,143.61247315947597,137.15193758079067,139.4380385978675,143.83730466658722
2026-03-13 01:00:00,142.33338,143.65945174122908,143.36933553035064,143.65945174122908,143.36933553035064,141.96666811163445,140.62317584546216,143.65945174122908,143.60078727616727,143.5726050643779,143.60078727616727,143.5726050643779,141.72586767337694,139.56013646495933,143.5919269505653
2026-03-13 02:00:00,142.33338,141.98596971251692,142.00347172284225,141.98596971251692,142.00347172284225,141.65923006783004,142.02421674283,141.98596971251692,141.87009622891352,141.9169019804264,141.87009622891352,141.9169019804264,140.97735353181716,142.22726421775417,141.87582154301415
2026-03-13 03:00:00,142.33338,139.5779581748062,139.72587779537224,139.5779581748062,139.72587779537224,144.4071195977934,141.83292063013047,139.5779581748062,139.5906398630153,139.6119356854207,139.5906398630153,139.6119356854207,143.48786954154966,142.53899733084495,139.60797454671257
2026-03-13 04:00:00,152.33338,143.59056671136068,143.4609190902072,143.59056671136074,143.4609190902072,145.75392062186268,142.29593614922018,143.59056671136074,143.47138060135148,143.49301038335722,143.47138060135148,143.49301038335722,144.11576898293362,143.41941537810203,143.4845224461943
2026-03-13 05:00:00,156.33338,143.32320895618324,142.94007788452132,143.32320895618324,142.94007788452132,145.85438350947442,141.15704012012927,143.32320895618324,143.70550469200518,143.4888578670163,143.7055046920052,143.4888578670163,145.03628198121234,141.69091156566344,143.72937979189345
2026-03-13 06:00:00,156.33338,139.70934088123306,139.70934088123306,140.0982268755694,140.0982268755694,139.5380221415009,139.37933118351222,139.70934088123306,141.316465057056,141.316465057056,142.2980861040645,142.2980861040645,140.83225915293912,138.25183181473156,141.316465057056
2026-03-13 07:00:00,156.33338,137.6779866648341,137.6779866648341,138.30615136228923,138.30615136228923,138.05881917684434,140.89260535648503,137.6779866648341,139.21794337007242,139.21794337007242,140.29797219138902,140.29797219138902,139.41994168794963,140.41451951897204,139.21794337007242
2026-03-13 08:00:00,152.33338,137.2087023329648,137.2087023329648,138.00924190904914,138.00924190904914,139.33866039860587,144.98693157717264,137.20870233296483,138.8747887770079,138.8747887770079,139.9463774720109,139.9463774720109,141.4696464107827,144.60125237085242,138.8747887770079
2026-03-13 09:00:00,142.33338,137.14238652518813,137.14238652518813,138.2292366552325,138.2292366552325,140.172947682626,147.63501618577388,137.14238652518813,138.66801318088994,138.66801318088994,140.22842597148318,140.22842597148318,142.9083066668917,147.9061394914478,138.66801318088994
2026-03-13 10:00:00,142.33338,143.94903760685165,143.94903760685165,145.06364241043568,145.06364241043568,143.33970723071073,149.84563185308383,143.94903760685165,146.13229869856104,146.13229869856104,147.78734262875025,147.78734262875025,146.25175272970873,150.52660863778743,146.13229869856104
2026-03-13 11:00:00,142.33338,148.73162305508902,148.73162305508902,149.84479673183864,149.84479673183867,147.91857738320715,150.21489066814948,148.73162305508902,151.479047854268,151.479047854268,153.04673174463522,153.04673174463522,150.87477761588093,150.73105260543005,151.479047854268
2026-03-13 12:00:00,109.61438,142.64026948050594,143.00308694516283,142.88567466137823,143.2608065428825,141.63530929141854,146.09083922638845,142.64026948050594,148.54855652083387,148.7517858723779,148.54855652083387,148.7517858723779,145.66694469942416,148.09614497663824,149.0946074368292
2026-03-13 13:00:00,142.33338,145.92722615180833,146.0614770846295,146.16536837566258,146.27178352570238,141.3450312515476,149.74186389135633,145.92722615180833,151.11250718823914,150.4872068454874,151.11250718823914,150.4872068454874,146.0171318642159,151.3294481086248,151.5807970721906
2026-03-13 14:00:00,152.33338,159.2758991107217,158.73793068143343,159.5105985578232,158.7905429591343,154.63999290604906,161.24867480473358,159.2758991107217,165.78977961810656,161.33227432075364,165.78977961810656,161.33227432075364,160.22941398823764,164.9499681791,165.97103842750164
2026-03-13 15:00:00,156.33338,174.9924149357911,174.23423544166232,175.4014301909313,174.19992987625935,166.40005305260092,161.78850767766494,174.99241493579103,180.21824678362165,176.5236583815378,180.21824678362165,176.5236583815378,170.46458888456144,166.66178454437315,180.29405622946948
2026-03-13 16:00:00,161.45638,166.29819038753277,166.3028955558717,166.501535146567,166.39615195452564,168.91750599579473,161.69178939288003,166.29819038753277,175.79451057507754,173.88914896485917,175.79451057507754,173.88914896485917,171.91224133788594,167.55944398330192,176.69772366618275
2026-03-13 17:00:00,180.33338,186.51975883280966,185.22364391546373,186.46980283355825,184.99619989590065,192.4105125300617,195.601969525757,186.51975883280966,193.02634118728713,186.22685435257955,193.02634118728713,186.22685435257955,192.31805417419073,197.36194342480462,194.97521180946205
2026-03-13 18:00:00,284.23338,338.65850596887566,329.14756269049224,338.6585059688757,329.14756269049224,309.1254919095097,333.4154034071801,337.3146425445108,305.79481106632966,305.79481106632966,305.79481106632966,305.79481106632966,287.3821349499233,293.1570792040952,301.52788020463464
2026-03-13 19:00:00,800.42038,511.0563146994284,480.66910449115016,511.0563146994284,480.66910449115016,516.5875017843396,566.2138922486971,499.7767507727111,594.2989588291872,594.2989588291872,594.2989588291872,594.2989588291872,554.7251307415931,571.8543567347267,573.7592885136047
2026-03-13 20:00:00,284.23338,416.7089964151703,389.5432756965934,416.7089964151703,389.5432756965934,458.4061701641782,517.4565743785665,406.19021908303273,543.402065512567,543.402065512567,543.402065512567,543.402065512567,521.9176918530422,551.9293612015805,526.4069849593113
2026-03-13 21:00:00,180.33338,186.57560330721407,185.5679796298238,186.57560330721407,185.5679796298238,200.8395831682797,209.6174660486943,186.75977527002547,181.85806032062584,181.8580603206259,181.8580603206259,181.8580603206259,188.72937163542286,195.4870366795123,182.1419290895355
2026-03-13 22:00:00,181.33338,153.6849383735754,153.98910963190173,153.68493837357545,153.98910963190173,161.7174411698579,164.97931082133428,154.55812953405567,152.70248551655322,152.70248551655322,152.70248551655322,152.70248551655322,159.76773602276768,165.9264795113039,154.73640348355985
2026-03-13 23:00:00,161.45638,152.01170799406282,151.64867790274894,152.01170799406282,151.64867790274894,150.32630021453517,152.76255227135275,152.68078978515754,147.3939631296475,147.3939631296475,147.3939631296475,147.3939631296475,148.91224466840697,152.05717955084464,148.91497460760388
2026-03-14 00:00:00,185.07122,143.75411735249838,144.2339345768751,143.75411735249838,144.2339345768751,146.6328359548736,151.10120177927567,143.75411735249838,143.7829601016591,143.99911024299627,143.7829601016591,143.99911024299627,147.0755492444669,148.64805200396682,143.7561760486026
2026-03-14 01:00:00,185.07122,183.4541112572618,181.29114851264853,183.45411125726173,181.29114851264853,181.35974125077564,150.7757681870327,183.45411125726173,182.99823723744106,182.75618884815742,182.99823723744106,182.75618884815742,180.9538684890159,147.58618673242796,182.87679929673118
2026-03-14 02:00:00,185.07122,182.59648979123034,180.75408123079413,182.59648979123034,180.75408123079413,180.0837421055432,151.83687045235092,182.59648979123034,182.28978465101005,182.1713133026643,182.28978465101005,182.1713133026643,180.09025098979745,149.0565930412514,182.1510803663385
2026-03-14 03:00:00,185.07122,182.3565884536091,180.33428030098432,182.3565884536091,180.33428030098432,180.18259255398345,152.19709868623488,182.3565884536091,181.98394071176034,181.799219578936,181.98394071176034,181.799219578936,180.19414862323092,148.92617292193597,181.85772002577644
2026-03-14 04:00:00,185.07122,184.76894472234562,182.42832305880398,184.76894472234562,182.42832305880398,178.03428190302628,156.13911227175956,184.76894472234562,184.4032160008451,184.14578524160754,184.4032160008451,184.14578524160754,179.0339945572591,151.90920515422934,184.24591467202163
2026-03-14 05:00:00,185.07122,184.61822878444985,182.1525018326133,184.61822878444985,182.1525018326133,175.49610468798528,157.92269962862713,184.61822878444985,184.20154729645176,183.88351221387364,184.20154729645176,183.88351221387364,176.80321980866586,153.37525748600515,184.05269727320456
2026-03-14 06:00:00,165.97122,168.35798693213457,168.35798693213457,167.99872349728275,167.99872349728275,166.44112210612386,150.9560859977595,167.93730040396642,171.7135461401953,171.7135461401953,171.26274869292757,171.26274869292757,171.46597090413044,150.95381843513536,171.7135461401953
2026-03-14 07:00:00,165.97122,162.08748923864758,162.08748923864758,162.29320353595566,162.29320353595566,164.18411084132742,150.1450091692813,161.46758782509758,166.80956516885507,166.80956516885507,166.31559321597393,166.31559321597393,169.3464009755278,150.04955214287997,166.80956516885507
2026-03-14 08:00:00,157.07122,161.97919887492912,161.97919887492912,162.19306315748995,162.19306315748995,162.34510500209367,150.35186794502377,161.42123889417618,166.68267835113497,166.68267835113497,166.2946931114653,166.2946931114653,166.6619118484136,149.9302077495783,166.682678351135
2026-03-14 09:00:00,157.07122,161.85423869404005,161.85423869404005,162.02505101316967,162.02505101316967,162.46292557771417,147.96634301749665,161.32845771434984,167.4285966529643,167.4285966529643,167.03817763803988,167.03817763803988,166.7851916947095,147.2609742944112,167.4285966529643
2026-03-14 10:00:00,157.07122,167.2479566095102,167.2479566095102,166.75697026825972,166.75697026825972,164.22174430277502,149.65504398003682,166.75365056312987,172.3275196798111,172.32751967981113,171.69490246282692,171.69490246282692,168.28868954810773,148.6574545978591,172.32751967981113
2026-03-14 11:00:00,165.97122,172.965068663464,172.965068663464,171.94736885180785,171.94736885180785,165.4469323738269,150.56815769108042,172.6113601509541,176.73446967821565,176.73446967821565,176.1581372239341,176.1581372239341,169.24543614755234,149.53944533933452,176.73446967821565
2026-03-14 12:00:00,165.97122,160.32362635531578,159.50250733705178,160.32362635531578,159.50250733705178,151.9726432642192,136.97728284913072,158.11037319129247,155.50988253807614,162.39851523475363,155.50988253807614,162.39851523475363,147.87748378389173,136.630979626276,155.5743341294939
2026-03-14 13:00:00,165.97122,167.69339224924985,166.82407726438788,167.69339224924985,166.82407726438788,155.6421808376263,148.7683008596726,165.00959719740456,164.42806850461326,166.49845263595589,164.42806850461326,166.49845263595589,154.26961592396012,148.36117131361635,163.98382602918807
2026-03-14 14:00:00,165.97122,170.59601517843294,169.63886792366458,170.59601517843294,169.63886792366458,160.92435732118207,154.09618205424576,167.8253514337364,168.86371214064405,169.1020816129573,168.86371214064405,169.1020816129573,160.39131754803867,155.0728851095233,168.2855950919201
2026-03-14 15:00:00,165.97122,175.65121551669893,174.17627463669027,175.6512155166989,174.17627463669027,165.96821042339693,152.74189940039523,172.2116493346461,173.48367768963848,173.35720068287094,173.48367768963848,173.35720068287094,164.91031004556817,154.2903627665032,172.93845907187963
2026-03-14 16:00:00,186.07122,173.09514172132987,171.8321044616277,173.09514172132987,171.8321044616277,168.60270302031307,154.31040575492543,170.38440759534632,172.1111793730251,171.75562201674188,172.11117937302507,171.75562201674188,167.68888374015853,155.79515593990246,171.83404253765462
2026-03-14 17:00:00,266.07122,185.2133474158811,183.2438168969465,185.2133474158811,183.2438168969465,186.03877101010988,166.61328698309515,182.14050734649868,182.61883453137602,180.7052894674402,182.61883453137602,180.7052894674402,183.27247781625252,166.14135559563127,181.9551631630675
2026-03-14 18:00:00,332.19422,257.3209355117487,251.9843382143762,257.3209355117487,251.9843382143762,257.8151711163064,249.58875167240137,257.17869356682286,262.35479635873565,262.35479635873565,262.35479635873565,262.35479635873565,257.62175502447946,247.45155321658171,261.147816251614
2026-03-14 19:00:00,332.19422,461.6289055957553,438.6696581087008,461.6289055957553,438.6696581087008,485.1088952645524,534.1793419679123,455.6157549925632,525.1921480039389,525.1921480039389,525.1921480039389,525.1921480039389,495.8282296382047,495.45984028014436,507.63792379883364
2026-03-14 20:00:00,332.19422,248.05261434008386,243.70510194971854,248.05261434008386,243.70510194971854,253.21562273608237,248.07381996214605,247.5931199076191,255.6423052632025,255.6423052632025,255.6423052632025,255.6423052632025,249.52124884829283,245.83388332463124,254.28668025243982
2026-03-14 21:00:00,266.07122,194.49387342042408,193.59739073614153,194.49387342042408,193.59739073614153,192.40478323040213,176.5579461516495,194.56931855546947,188.1617924470999,188.16179244709997,188.16179244709997,188.16179244709997,186.3939590139114,175.54575544843,187.12543627674975
2026-03-14 22:00:00,266.07122,188.91735167501255,187.3912905411262,188.91735167501255,187.3912905411262,183.87269311997423,172.4930823217629,188.80870335581656,184.4077335316137,184.4077335316137,184.4077335316137,184.4077335316137,182.55022686679837,173.03827788782797,183.3254298863525
2026-03-14 23:00:00,201.07122,176.38848990195171,175.24673352025027,176.38848990195171,175.24673352025027,170.96970709294388,161.26843202961734,176.74098192716045,171.72073162629232,171.72073162629232,171.72073162629232,171.72073162629232,170.09896730941546,162.54130344588145,171.587034160465
2026-03-15 00:00:00,229.49337,183.56956738709079,182.21740193192414,183.56956738709079,182.21740193192414,179.38091511897395,189.69714157913384,183.56956738709079,182.83366449447053,182.9033903986318,182.83366449447053,182.9033903986318,177.5164058107457,185.72205800589387,182.84595744604954
2026-03-15 01:00:00,229.49337,225.17395354904477,223.1990636566801,225.17395354904477,223.1990636566801,219.99101748115172,188.31938953968128,225.17395354904477,224.62049901981158,224.41453303910205,224.6204990198116,224.41453303910205,219.11633070121343,183.77033421113043,224.4139732807426
2026-03-15 02:00:00,229.49337,224.1037528016234,221.9117233105788,224.10375280162333,221.9117233105788,215.8391374054308,188.55684363162396,224.10375280162333,223.6684804860586,223.39640042461343,223.6684804860586,223.39640042461343,215.32662197092776,184.0324384366789,223.44238943457356
2026-03-15 03:00:00,229.49337,223.81625165837318,221.2355056453751,223.81625165837323,221.2355056453751,218.54881282918942,188.17599117050466,223.81625165837323,223.34869167616773,223.07207828470246,223.34869167616773,223.07207828470246,217.5128374294943,183.1310474711198,223.12360844977735
2026-03-15 04:00:00,229.49337,225.83966403862252,222.62436198281915,225.83966403862252,222.62436198281915,220.20108231077808,187.6014367065416,225.83966403862252,225.34091714637304,225.03724241809422,225.34091714637302,225.03724241809422,218.18869762741969,182.09145858077846,225.10794966129387
2026-03-15 05:00:00,229.49337,222.939188945792,219.59499664969724,222.939188945792,219.59499664969724,216.91557551364926,187.097465238882,222.939188945792,222.47752829511214,222.15910996389619,222.47752829511214,222.15910996389619,214.5904921662031,180.59759851853465,222.23463154992734
2026-03-15 06:00:00,194.49337,207.48922877672874,207.48922877672874,205.86133793537687,205.86133793537687,199.70346233066542,172.52771167239854,207.48922877672874,211.9701022386112,211.9701022386112,211.28810700453093,211.28810700453093,201.27062491601205,172.3559355464131,211.97010223861122
2026-03-15 07:00:00,170.49337,203.53101447285584,203.53101447285582,201.9443111110229,201.9443111110229,196.39712545389443,171.7949160964592,203.53101447285582,207.75784908143152,207.75784908143152,207.05126040231275,207.05126040231275,197.93299826931084,171.91128173610366,207.75784908143152
2026-03-15 08:00:00,117.71437,201.2147138499469,201.2147138499469,199.91519956305598,199.91519956305598,190.88802213738077,165.09834124891327,201.21471384994692,205.90084537714677,205.90084537714677,205.64820307068467,205.64820307068467,192.90102801385402,164.54797336827596,205.90084537714674
2026-03-15 09:00:00,117.62437,198.72443745326095,198.72443745326095,197.42707794178816,197.42707794178816,191.35435854854313,165.8543148459912,198.72443745326095,203.2340395412474,203.2340395412474,202.93002443488226,202.93002443488226,193.5569663548719,165.32333261545858,203.2340395412474
2026-03-15 10:00:00,117.62437,202.381578300936,202.381578300936,201.0254682176082,201.0254682176082,191.82780918581477,166.96177990077828,202.381578300936,207.19977198615155,207.19977198615157,206.93502770260866,206.93502770260866,194.1471807412377,166.29101812649583,207.19977198615157
2026-03-15 11:00:00,170.49337,204.30967854864227,204.30967854864227,202.68915876052347,202.68915876052347,194.56318331128637,174.84157289920705,204.30967854864227,208.6676469372658,208.66764693726577,207.97406588991387,207.97406588991387,196.5113749509795,174.51633969896017,208.66764693726577
2026-03-15 12:00:00,170.49337,197.6524557226636,198.0665004090885,198.01651785936951,198.11187958929534,193.9571876482086,172.72478321036874,197.6524557226636,196.5294029099827,200.24725409121072,196.5294029099827,200.24725409121072,192.6752624593929,172.3790909556352,196.66810461469325
2026-03-15 13:00:00,170.49337,198.55961771732973,198.81829475874505,198.9706152101915,198.8501988480109,191.56718694210107,171.71141073645475,198.5596177173298,196.77825024552743,200.1728807090522,196.77825024552737,200.1728807090522,190.7997640294849,171.60232341123054,196.93195007346537
2026-03-15 14:00:00,171.49337,199.01202461122404,199.29754675426219,199.4257391661659,199.33370511460177,194.7128513328129,173.34844361344688,199.01202461122404,198.3961089426931,201.29405641611976,198.3961089426931,201.29405641611976,194.2815075348197,174.66953593743278,198.8764836773103
2026-03-15 15:00:00,171.49337,203.69822648446586,203.95490668734624,204.13850363070082,203.95620361773473,198.22849879291175,173.24148578737334,203.69822648446586,203.18154294177748,206.00771408732558,203.18154294177748,206.00771408732558,197.39160346524358,174.47053535751024,203.61045200332356
2026-03-15 16:00:00,229.49337,213.5104730295581,212.9697507017643,213.75021564379236,212.72364806545926,207.35524733350027,181.5660593735338,213.51047302955806,208.97869902182885,209.93117068352828,208.97869902182885,209.93117068352828,203.55954254764674,178.13646030941158,209.3206580056704
2026-03-15 17:00:00,272.41637,241.1108133018833,238.29395103555893,240.43295521292413,237.31481377935518,240.9100251867994,217.77082011221233,241.1108133018833,235.20304789267334,224.62365201705984,235.20304789267334,224.62365201705984,234.11499764767612,211.05823566472714,234.9413376173903
2026-03-15 18:00:00,299.49337,279.9617356195615,274.00232123551206,279.9617356195615,274.00232123551206,282.8758292676596,257.33824735076996,279.86061806718646,293.0428244630504,293.0428244630504,293.0428244630504,293.0428244630504,288.7177306039033,275.8246129219639,292.9447885164616
2026-03-15 19:00:00,344.49337,289.87314155450383,284.92407284877845,289.87314155450383,284.92407284877845,292.0425571709733,265.4642269376136,288.29744322313275,300.727053579876,300.727053579876,300.727053579876,300.727053579876,296.4938234133378,279.1117115458732,297.95742498173365
2026-03-15 20:00:00,339.49337,282.4526362526746,277.31786279050993,282.45263625267467,277.31786279050993,285.57080562709825,260.1893707492003,280.94899714704525,296.3343849894876,296.3343849894876,296.3343849894876,296.3343849894876,291.8540744897694,276.56839704807277,293.7171163696721
2026-03-15 21:00:00,279.49337,256.5922781799982,253.31630705746608,256.5922781799982,253.31630705746608,252.674127623067,224.9127914173277,255.71000649831777,256.2042523092979,256.2042523092979,256.2042523092979,256.2042523092979,250.8413001534165,233.93115777648194,254.14595282566734
2026-03-15 22:00:00,272.41637,249.19067455546116,245.2704116110196,249.19067455546116,245.2704116110196,243.0677325939783,226.11025216407356,248.4302743169033,251.2582487633715,251.2582487633715,251.2582487633715,251.2582487633715,244.79271187445772,234.54139959884682,249.32583237031565
2026-03-15 23:00:00,272.41637,227.45383175272048,225.46971354632115,227.45383175272048,225.46971354632115,218.573256716278,200.81630665942467,227.61180169724577,215.9016310087277,215.9016310087277,215.9016310087277,215.9016310087277,210.53922832677046,200.26001864278086,215.6157805266776
2026-03-16 00:00:00,279.95154,226.31085456422733,223.17477662868504,226.31085456422733,223.17477662868504,219.28770737462455,239.82142565260145,226.31085456422733,225.82976259161407,225.67026596091233,225.82976259161407,225.67026596091233,218.95844310048602,237.7721442160641,225.77012608924284
2026-03-16 01:00:00,269.95154,269.2590973368501,265.2816776642202,269.2590973368501,265.2816776642202,270.95519357858586,236.39377782760647,269.2590973368501,268.77861252031573,268.5341040805846,268.77861252031573,268.5341040805846,270.02377576413,231.7161516958397,268.7341151388253
