fecha_hora,real,Persistencia,ARX_rec,XGB_rec,NBEATSx_rec,NHITS_rec
2026-03-03 03:00:00,111.27833,101.84342,105.19462146991162,111.703804,111.43371,112.85425
2026-03-03 04:00:00,113.90633,104.47142,107.82610771471737,112.326065,112.942795,112.56979
2026-03-03 05:00:00,114.77733,105.49242,108.80485687545658,115.35798,114.69692,111.994965
2026-03-03 06:00:00,114.77733,105.49242,108.72952039628895,115.73689,114.37836,112.66882
2026-03-03 07:00:00,114.77733,105.43642,108.58168588199281,115.140915,114.89242,113.529785
2026-03-03 08:00:00,113.90633,104.47142,107.50838386656974,115.02287,115.238266,112.65833
2026-03-03 09:00:00,111.27833,101.84342,104.75930006215305,114.92118,114.70607,112.56916
2026-03-03 10:00:00,111.27833,101.84342,104.66613350847497,114.96803,114.82885,113.62783
2026-03-03 11:00:00,111.27833,104.47142,107.22887009708631,115.245544,113.83504,115.19721
2026-03-03 12:00:00,111.27833,104.47142,107.16510279430801,115.245544,113.5523,115.93278
2026-03-03 13:00:00,113.90633,104.47142,107.12516794336545,115.525215,113.006714,116.51732
2026-03-03 14:00:00,114.77733,105.49242,108.13783466269985,116.95986,115.022865,116.36306
2026-03-03 15:00:00,116.49733,105.49242,108.15365868896473,117.252686,116.91337,115.80836
2026-03-03 16:00:00,116.49733,106.34242,109.05185347790052,120.6881,117.22972,115.59502
2026-03-03 17:00:00,117.84233,107.06242,109.84622712035909,123.33253,117.36676,117.54554
2026-03-03 18:00:00,125.77733,108.40842,111.29331611841245,125.959366,117.63885,119.53658
2026-03-03 19:00:00,195.77733,108.40842,111.40407561345143,126.17158,120.9951,120.84362
2026-03-03 20:00:00,117.84333,108.40742,111.52343648659519,125.544426,127.51173,121.39627
2026-03-03 21:00:00,117.84333,108.40742,111.6458149636583,125.12428,127.54535,121.29285
2026-03-03 22:00:00,117.84333,107.06242,110.40372566428344,122.15907,122.196266,118.59514
2026-03-03 23:00:00,116.49733,105.49242,108.91803822548526,118.334206,117.005615,114.49865
2026-03-04 00:00:00,113.48755,111.27833,114.18832217531809,120.25083,114.93826,113.06933
2026-03-04 01:00:00,113.48755,111.27833,114.25080494655624,118.96549,112.8451,114.57016
2026-03-04 02:00:00,113.48755,111.27833,114.2672844928268,118.745804,110.775955,115.47465
2026-03-04 03:00:00,113.48755,111.27833,114.25309357473587,118.55736,110.92173,116.347534
2026-03-04 04:00:00,113.48755,113.90633,116.85046648907283,120.71556,113.15015,116.62359
2026-03-04 05:00:00,116.11555,114.77733,117.65166788078378,121.33014,116.24727,117.58713
2026-03-04 06:00:00,116.11555,114.77733,117.55387026309542,121.09774,117.2682,117.77853
2026-03-04 07:00:00,113.48755,114.77733,117.43859793665291,121.33014,118.71652,119.367905
2026-03-04 08:00:00,113.48755,113.90633,116.44109151884778,121.59518,119.4264,120.45512
2026-03-04 09:00:00,113.48755,111.27833,113.68520888523034,119.86036,118.73397,120.48128
2026-03-04 10:00:00,113.48755,111.27833,113.56786069953289,120.568405,122.150246,120.90743
2026-03-04 11:00:00,113.48755,111.27833,113.4641291969939,121.09555,121.80332,121.11475
2026-03-04 12:00:00,113.48755,111.27833,113.38059789061636,121.09555,120.27939,122.5379
2026-03-04 13:00:00,113.48755,113.90633,115.94366888870317,123.36123,119.22588,124.01116
2026-03-04 14:00:00,116.11555,114.77733,116.7819975971367,123.81441,119.08248,125.320244
2026-03-04 15:00:00,116.11555,116.49733,118.497397030819,129.61656,121.903824,125.95931
2026-03-04 16:00:00,116.48655,116.49733,118.5298911330862,131.8704,125.44532,125.124596
2026-03-04 17:00:00,120.68655,117.84233,119.9321622448335,131.8704,128.6462,126.204605
2026-03-04 18:00:00,120.68655,125.77733,127.93006090935924,139.76147,131.75208,129.34518
2026-03-04 19:00:00,127.98655,195.77733,197.51476571593304,182.84846,129.8883,131.6659
2026-03-04 20:00:00,120.68655,117.84333,120.23801482174538,131.55458,133.88092,133.4446
2026-03-04 21:00:00,120.68655,117.84333,120.35486345660885,130.99971,135.85452,131.83186
2026-03-04 22:00:00,120.05155,117.84333,120.465507362318,130.6123,123.71714,127.48507
2026-03-04 23:00:00,116.48655,116.49733,119.21272018430285,127.787834,113.461426,120.86328
2026-03-05 00:00:00,115.21316,113.48755,115.29597857545001,121.000824,111.20225,117.803276
2026-03-05 01:00:00,115.21316,113.48755,115.34369764511762,119.5458,114.97129,115.4337
2026-03-05 02:00:00,115.21316,113.48755,115.36626474668095,119.406105,114.18635,115.86838
2026-03-05 03:00:00,115.21316,113.48755,115.35794811199597,119.406105,113.82434,117.892944
2026-03-05 04:00:00,115.21316,113.48755,115.31924440748577,120.08598,114.316986,117.81954
2026-03-05 05:00:00,115.21316,116.11555,117.86664701176313,124.17573,115.37859,116.83975
2026-03-05 06:00:00,115.21316,116.11555,117.77481051981975,124.17573,116.47541,116.2883
2026-03-05 07:00:00,115.21316,113.48755,115.05593446731187,122.32316,117.27849,116.957054
2026-03-05 08:00:00,115.21316,113.48755,114.93896962640804,122.42118,116.81777,117.52598
2026-03-05 09:00:00,115.21316,113.48755,114.81996164916573,122.471,116.66039,117.515175
2026-03-05 10:00:00,115.21316,113.48755,114.70693870863418,122.52368,117.826744,118.274185
2026-03-05 11:00:00,115.21316,113.48755,114.60749888154793,122.52368,117.65911,118.884476
2026-03-05 12:00:00,115.21316,113.48755,114.52829982688333,122.395615,117.01956,119.848656
2026-03-05 13:00:00,115.21316,113.48755,114.47461644940049,122.75859,117.03598,119.89744
2026-03-05 14:00:00,115.21316,116.11555,117.04569120491568,125.0873,117.46255,120.57588
2026-03-05 15:00:00,115.21316,116.11555,117.05184870609376,125.21119,118.129265,121.22715
2026-03-05 16:00:00,115.21316,116.48655,117.45533026139485,130.96036,118.40042,121.79954
2026-03-05 17:00:00,119.71216,120.68655,121.67029085142838,130.96036,118.64296,122.06682
2026-03-05 18:00:00,121.77716,120.68655,121.76279229166602,130.96036,119.68373,125.51305
2026-03-05 19:00:00,121.77716,127.98655,129.09095829126187,139.0929,119.82108,129.2121
2026-03-05 20:00:00,121.77716,120.68655,121.99530891472567,130.96379,119.81525,129.47276
2026-03-05 21:00:00,120.21216,120.68655,122.11937440433198,130.37466,118.90125,123.71609
2026-03-05 22:00:00,119.71216,120.05155,121.60722591081199,130.14137,116.59748,117.999245
2026-03-05 23:00:00,115.21316,116.48655,118.16864269863498,127.01256,113.8511,113.24104
2026-03-06 00:00:00,110.28468,115.21316,116.4420912319062,119.81236,112.36303,111.59964
2026-03-06 01:00:00,110.28468,115.21316,116.4824470975681,119.88105,110.222755,109.182144
2026-03-06 02:00:00,110.28468,115.21316,116.51390975384375,119.666534,109.731964,109.32704
2026-03-06 03:00:00,110.28468,115.21316,116.51417291111295,119.471146,109.25066,108.90001
2026-03-06 04:00:00,110.28468,115.21316,116.483572244004,119.91587,109.16191,107.44307
2026-03-06 05:00:00,110.28468,115.21316,116.4245697337554,120.38876,109.542274,104.18176
2026-03-06 06:00:00,110.28468,115.21316,116.34157888969594,120.875916,110.20607,105.066795
2026-03-06 07:00:00,110.28468,115.21316,116.24065274916184,120.88664,110.29717,105.71474
2026-03-06 08:00:00,110.28468,115.21316,116.1290589796568,120.935005,109.83467,103.514114
2026-03-06 09:00:00,110.28468,115.21316,116.01477439909782,121.078964,110.226654,100.613106
2026-03-06 10:00:00,110.28468,115.21316,115.90593610988189,121.13176,109.72706,102.08815
2026-03-06 11:00:00,110.28468,115.21316,115.81028805161003,121.13176,110.91926,103.85007
2026-03-06 12:00:00,110.28468,115.21316,115.73466037613912,122.06922,111.31786,105.36789
2026-03-06 13:00:00,110.28468,115.21316,115.68451519499077,122.447975,112.2473,105.324776
2026-03-06 14:00:00,110.28468,115.21316,115.66358663461848,122.63544,113.40438,107.17987
2026-03-06 15:00:00,110.28468,115.21316,115.67363642590544,122.79021,113.88279,109.40218
2026-03-06 16:00:00,114.78368,115.21316,115.71433897548332,123.02803,114.72398,111.355934
2026-03-06 17:00:00,114.78368,119.71216,120.21138118530541,123.02803,115.02637,113.230835
2026-03-06 18:00:00,116.78368,121.77716,122.34079996287056,127.5616,115.22102,113.60241
2026-03-06 19:00:00,116.84868,121.77716,122.45793833943083,128.10577,115.2146,110.28575
2026-03-06 20:00:00,116.78368,121.77716,122.58654105759781,127.568,114.07084,110.24124
2026-03-06 21:00:00,116.78368,120.21216,121.17284466459868,122.85967,112.04289,109.19271
2026-03-06 22:00:00,114.78368,119.71216,120.8031117076874,122.70481,111.005806,109.818886
2026-03-06 23:00:00,110.28468,115.21316,116.4597136035207,122.25599,109.986984,108.76583
2026-03-07 00:00:00,114.4743,110.28468,111.95209320934363,116.70403,109.637856,107.42541
2026-03-07 01:00:00,114.4743,110.28468,112.00311357529888,116.1717,114.35756,113.50697
2026-03-07 02:00:00,114.4743,110.28468,112.04189118765215,116.11288,113.449036,112.13256
2026-03-07 03:00:00,114.4743,110.28468,112.05017130060823,116.03158,112.93312,111.57392
2026-03-07 04:00:00,114.4743,110.28468,112.02839746576323,117.001816,112.677765,110.858925
2026-03-07 05:00:00,114.4743,110.28468,111.97908428274182,117.001816,112.31703,107.76613
2026-03-07 06:00:00,114.4743,110.28468,111.90663913413137,117.48825,111.16563,106.5315
2026-03-07 07:00:00,114.4733,110.28468,111.81705084593966,116.59563,111.0513,105.40455
2026-03-07 08:00:00,114.4733,110.28468,111.71746954664398,118.05123,110.53487,104.10214
2026-03-07 09:00:00,114.3813,110.28468,111.61570966134259,118.05123,110.05782,105.33787
2026-03-07 10:00:00,114.3813,110.28468,111.51971256659623,118.20517,110.085205,107.53319
2026-03-07 11:00:00,114.4733,110.28468,111.43700681854669,118.20517,110.30361,107.05383
2026-03-07 12:00:00,114.3813,110.28468,111.37420233233095,118.20517,110.331894,105.43562
2026-03-07 13:00:00,114.4743,110.28468,111.33655099874915,118.3811,109.860634,104.532845
2026-03-07 14:00:00,114.4733,110.28468,111.32760065943414,118.50439,109.255516,105.53149
2026-03-07 15:00:00,114.4743,110.28468,111.348962773813,118.63194,109.89399,104.95107
2026-03-07 16:00:00,114.4753,114.78368,115.85221779319244,122.344574,113.11656,105.78175
2026-03-07 17:00:00,115.7523,114.78368,115.93404384947377,122.344574,116.55244,108.04812
2026-03-07 18:00:00,116.2523,116.78368,118.02112138303238,124.025604,118.04275,110.5322
2026-03-07 19:00:00,116.2523,116.84868,118.21152164499769,125.441376,117.91126,113.43592
2026-03-07 20:00:00,116.2523,116.78368,118.28381977322998,123.94419,116.75472,118.062675
2026-03-07 21:00:00,116.2523,116.78368,118.42312761943964,123.94419,115.96533,119.02546
2026-03-07 22:00:00,115.9083,114.78368,116.5663930941268,122.14993,116.771515,116.79242
2026-03-07 23:00:00,115.7523,110.28468,112.19994079112934,119.22581,115.24154,114.812004
2026-03-08 00:00:00,108.18068,114.4743,117.40891965259446,120.06657,112.25542,112.7331
2026-03-08 01:00:00,108.18068,114.4743,117.42317242994825,119.85327,108.55637,109.05743
2026-03-08 02:00:00,108.18068,114.4743,117.4028430157253,119.85327,106.635086,108.53555
2026-03-08 03:00:00,108.18068,114.4743,117.35057340497528,119.85327,103.03752,106.89777
2026-03-08 04:00:00,108.18068,114.4743,117.26676573371464,119.85327,101.27873,106.01407
2026-03-08 05:00:00,108.18068,114.4743,117.15399520586472,119.85327,99.73228,101.949844
2026-03-08 06:00:00,108.18068,114.4743,117.0168253975017,118.18985,99.88746,102.07241
2026-03-08 07:00:00,108.17768,114.4733,116.8604834735538,117.562004,98.360245,102.46626
2026-03-08 08:00:00,101.70468,114.4733,116.69442485799277,117.66171,97.59502,101.79794
2026-03-08 09:00:00,101.70468,114.3813,116.4340282603345,117.66171,97.89698,100.01749
2026-03-08 10:00:00,101.70468,114.3813,116.27128290255756,117.29866,98.30757,98.57192
2026-03-08 11:00:00,101.70468,114.4733,116.213687283297,117.23536,97.521286,98.49167
2026-03-08 12:00:00,101.70468,114.3813,115.99357131344055,117.23536,94.408226,100.35308
2026-03-08 13:00:00,101.70468,114.4743,115.98339761436021,117.558525,91.72589,100.89779
2026-03-08 14:00:00,108.17768,114.4733,115.90964601341514,117.81925,91.903366,102.565094
2026-03-08 15:00:00,108.18068,114.4743,115.86945664076673,117.87652,92.81079,104.21725
2026-03-08 16:00:00,108.18068,114.4753,115.86045563961379,117.77818,95.87441,106.410706
2026-03-08 17:00:00,109.94868,115.7523,117.14584907970634,119.86858,102.62225,109.95397
2026-03-08 18:00:00,110.04868,116.2523,117.68537225271767,120.162224,110.9988,113.3836
2026-03-08 19:00:00,110.04868,116.2523,117.74749469080862,120.162224,117.33183,117.62603
2026-03-08 20:00:00,110.04868,116.2523,117.82067901578526,120.162224,119.32144,119.587
2026-03-08 21:00:00,110.04868,116.2523,117.89673689917954,120.162224,113.76967,116.72208
2026-03-08 22:00:00,110.04868,115.9083,117.6251586205885,119.779106,107.6942,113.04627
2026-03-08 23:00:00,109.94868,115.7523,117.52673175734176,119.468636,98.81522,109.01697
2026-03-09 00:00:00,102.03342,108.18068,110.81344638611932,117.54008,89.916855,107.774734
2026-03-09 01:00:00,102.03342,108.18068,110.83503231722324,116.53304,102.125565,98.20504
2026-03-09 02:00:00,102.03342,108.18068,110.86929235782301,115.68518,101.96034,89.93571
2026-03-09 03:00:00,102.03342,108.18068,110.87303207506437,114.783005,101.07674,90.16945
2026-03-09 04:00:00,102.03342,108.18068,110.84662724175152,116.30289,100.94595,90.24548
2026-03-09 05:00:00,102.03342,108.18068,110.79253107147669,118.04379,101.00533,88.448074
2026-03-09 06:00:00,102.03342,108.18068,110.71510002677606,118.04379,102.048744,86.53444
2026-03-09 07:00:00,102.03342,108.17768,110.61727854106343,118.09795,101.59215,85.76208
2026-03-09 08:00:00,102.03342,101.70468,104.02598066105635,114.141205,101.40122,85.413605
2026-03-09 09:00:00,102.03342,101.70468,103.92478061090871,114.18851,101.365295,86.04939
2026-03-09 10:00:00,102.03342,101.70468,103.82876687877892,114.18851,101.28421,87.129265
2026-03-09 11:00:00,102.03342,101.70468,103.74505296751033,114.18851,100.687996,89.1259
2026-03-09 12:00:00,102.03342,101.70468,103.6799008431643,114.18851,100.63501,89.271835
2026-03-09 13:00:00,102.03342,101.70468,103.63830477525632,115.571434,103.50315,92.72914
2026-03-09 14:00:00,111.37742,108.17768,110.08480913017664,120.322815,108.320145,96.6239
2026-03-09 15:00:00,111.37742,108.18068,110.10255874442885,120.77365,109.86383,99.3539
2026-03-09 16:00:00,113.37742,108.18068,110.14726397473409,120.77365,113.00165,99.93678
2026-03-09 17:00:00,114.37742,109.94868,111.98506183729734,121.0856,119.531624,102.96442
2026-03-09 18:00:00,116.37742,110.04868,112.182113197559,121.64854,124.55957,107.59936
2026-03-09 19:00:00,140.37742,110.04868,112.29710445643369,121.64854,126.80351,107.36145
2026-03-09 20:00:00,116.37742,110.04868,112.42272661993002,120.95986,125.51358,111.57813
2026-03-09 21:00:00,116.37742,110.04868,112.5510827065389,120.384514,119.45386,113.27431
2026-03-09 22:00:00,113.37742,110.04868,112.6740637615955,119.380135,113.93511,114.39532
2026-03-09 23:00:00,111.37742,109.94868,112.68343664363809,118.70223,106.77863,110.1883
2026-03-10 00:00:00,107.66054,102.03342,104.9169546882095,113.00852,102.6822,106.47392
2026-03-10 01:00:00,107.66054,102.03342,104.96509247744629,112.53537,107.52105,108.43627
2026-03-10 02:00:00,107.66054,102.03342,104.99708428929367,111.45046,107.18087,111.216545
2026-03-10 03:00:00,107.66054,102.03342,105.0003514144678,110.694824,108.32453,112.74768
2026-03-10 04:00:00,107.66054,102.03342,104.9753334970744,111.33025,109.98948,111.52091
2026-03-10 05:00:00,107.66054,102.03342,104.92441922985059,113.2002,112.359,110.24603
2026-03-10 06:00:00,107.66054,102.03342,104.85177684072578,113.29427,112.83846,111.58355
2026-03-10 07:00:00,114.29354,102.03342,104.7630594861404,113.90105,113.835724,114.58315
2026-03-10 08:00:00,107.66054,102.03342,104.66500853509892,113.97325,114.5408,115.15401
2026-03-10 09:00:00,107.66054,102.03342,104.56498491091875,114.173805,114.66353,117.75541
2026-03-10 10:00:00,107.66054,102.03342,104.47046293541503,114.173805,115.35764,120.27899
2026-03-10 11:00:00,107.66054,102.03342,104.3885223789403,114.173805,115.11427,119.92426
2026-03-10 12:00:00,107.66054,102.03342,104.32537292997712,114.22913,116.48143,120.27986
2026-03-10 13:00:00,107.66054,102.03342,104.28594159650513,114.73277,117.99483,119.684265
2026-03-10 14:00:00,121.00454,111.37742,113.62689577167751,119.954124,121.386284,119.4743
2026-03-10 15:00:00,121.00454,111.37742,113.6444838708251,120.11885,124.54064,117.24174
2026-03-10 16:00:00,166.00454,113.37742,115.69381089864568,123.04036,124.77209,114.76242
2026-03-10 17:00:00,166.00454,114.37742,116.77243580791858,124.25214,124.88661,114.47033
2026-03-10 18:00:00,758.85354,116.37742,118.87823737987101,130.98233,126.401344,117.837975
2026-03-10 19:00:00,805.09154,140.37742,143.01424224347525,148.83817,129.40924,121.051155
2026-03-10 20:00:00,166.00454,116.37742,119.13465245955886,125.354744,134.94968,122.63362
2026-03-10 21:00:00,166.00454,116.37742,119.27078240564151,124.834366,133.7928,120.23937
2026-03-10 22:00:00,166.00454,113.37742,116.3826554185146,121.83441,126.3262,115.75736
2026-03-10 23:00:00,166.00454,111.37742,114.48068466086026,118.281624,116.86798,111.03457
2026-03-11 00:00:00,118.17152,107.66054,110.17747508835512,116.67211,112.671425,108.05388
2026-03-11 01:00:00,118.08252,107.66054,110.19342847306766,116.06666,116.75617,120.127884
2026-03-11 02:00:00,118.08252,107.66054,110.20628697971861,115.88119,116.27653,124.210434
2026-03-11 03:00:00,118.08252,107.66054,110.18799779793494,115.68739,117.32476,123.95864
2026-03-11 04:00:00,118.17152,107.66054,110.13898498834737,116.11012,125.002304,129.07607
2026-03-11 05:00:00,126.95052,107.66054,110.0617900034941,116.659744,131.73651,137.00923
2026-03-11 06:00:00,126.95052,107.66054,109.96089028167037,116.5654,129.33276,142.13062
2026-03-11 07:00:00,118.17152,114.29354,116.47399524375885,120.38067,137.49924,152.79204
2026-03-11 08:00:00,118.17152,107.66054,109.71354940745618,116.972404,146.94293,157.45929
2026-03-11 09:00:00,118.08252,107.66054,109.5823610584253,116.93281,151.62715,153.63423
2026-03-11 10:00:00,118.08252,107.66054,109.45691782564255,116.94381,156.25485,158.59802
2026-03-11 11:00:00,118.17152,107.66054,109.34490404131618,117.9419,157.49933,153.94948
2026-03-11 12:00:00,118.08252,107.66054,109.25307135057287,118.15045,160.33093,147.3846
2026-03-11 13:00:00,118.17152,107.66054,109.1867908399351,118.772026,158.72742,144.34854
2026-03-11 14:00:00,126.95052,121.00454,122.39919518920802,129.92368,162.50386,152.95923
2026-03-11 15:00:00,126.95052,121.00454,122.39220594239406,130.18544,163.46133,166.88531
2026-03-11 16:00:00,139.95052,166.00454,166.91365616738344,163.60461,138.21616,193.06694
2026-03-11 17:00:00,149.95052,166.00454,166.9934701896861,163.98296,183.32399,233.98778
2026-03-11 18:00:00,1135.36452,758.85354,741.6070028190026,482.57822,362.17535,293.3964
2026-03-11 19:00:00,761.95052,805.09154,786.5600151881813,526.1257,332.20828,302.21985
2026-03-11 20:00:00,761.95052,166.00454,167.41145068112098,179.2792,188.48264,234.75862
2026-03-11 21:00:00,189.95052,166.00454,167.57448482066988,178.5341,149.20255,169.87074
2026-03-11 22:00:00,139.95052,166.00454,167.7291139965608,179.19244,148.02354,140.09422
2026-03-11 23:00:00,126.95052,166.00454,167.86348728433777,175.95863,139.912,151.66312
2026-03-12 00:00:00,138.33999,118.17152,119.37948952896399,132.7278,131.4265,144.93257
2026-03-12 01:00:00,138.33999,118.08252,119.37849573919738,133.84874,137.09279,136.1301
2026-03-12 02:00:00,138.33999,118.08252,119.42030005211946,133.74126,135.65996,131.60608
2026-03-12 03:00:00,138.33999,118.08252,119.4286438653799,133.62242,133.21028,130.19145
2026-03-12 04:00:00,138.33999,118.17152,119.4922803451294,134.52435,138.96068,138.17978
2026-03-12 05:00:00,138.46299,126.95052,128.13123252783848,143.6856,150.1884,147.35942
2026-03-12 06:00:00,138.46299,126.95052,128.04527299479372,145.66888,152.68651,153.57347
2026-03-12 07:00:00,138.46299,118.17152,119.25849197718927,139.57211,160.05733,149.34618
2026-03-12 08:00:00,138.46299,118.17152,119.148768075536,139.63928,164.67264,146.57895
2026-03-12 09:00:00,138.33999,118.08252,118.94885644954182,139.63928,166.23734,141.42848
2026-03-12 10:00:00,138.33999,118.08252,118.84335517192191,140.18697,169.98314,146.97232
2026-03-12 11:00:00,138.46299,118.17152,118.84028373988741,140.18697,172.24368,139.20538
2026-03-12 12:00:00,138.46299,118.08252,118.68360161013767,140.18697,171.85858,137.26485
2026-03-12 13:00:00,143.33999,118.17152,118.72999702607082,141.96136,167.80124,145.75941
2026-03-12 14:00:00,158.33999,126.95052,127.36176672864246,150.61201,177.54886,162.36057
2026-03-12 15:00:00,158.33999,126.95052,127.38697265575254,151.0565,180.63733,183.96666
2026-03-12 16:00:00,158.33999,139.95052,140.2311945865118,159.63065,167.38463,207.98236
2026-03-12 17:00:00,198.33999,149.95052,150.15809296839254,165.85344,196.53442,226.431
2026-03-12 18:00:00,291.23999,1135.36452,1093.9270160875028,610.96405,396.5152,281.5331
2026-03-12 19:00:00,807.42699,761.95052,740.6887175394477,533.84937,413.38617,328.8342
2026-03-12 20:00:00,807.42699,761.95052,741.5693491580901,543.811,233.27023,241.41052
2026-03-12 21:00:00,188.33999,189.95052,190.17879277942066,198.6569,168.3578,176.04445
2026-03-12 22:00:00,158.33999,139.95052,141.11931593449216,163.77321,162.09436,156.58185
2026-03-12 23:00:00,143.33999,126.95052,128.3869669768759,152.32098,163.0755,151.89047
2026-03-13 00:00:00,142.33338,138.33999,139.16687578451092,152.65356,161.84521,138.75609
2026-03-13 01:00:00,142.33338,138.33999,139.24439926431523,151.88414,142.86244,143.01505
2026-03-13 02:00:00,142.33338,138.33999,139.29570780760162,151.44922,140.02684,143.18904
2026-03-13 03:00:00,142.33338,138.33999,139.3075649802531,152.41878,136.2534,141.64859
2026-03-13 04:00:00,152.33338,138.33999,139.28048964184575,153.66469,137.83936,137.96907
2026-03-13 05:00:00,156.33338,138.46299,139.33904506604816,155.26326,138.27524,140.44215
2026-03-13 06:00:00,156.33338,138.46299,139.2460896528738,155.68428,132.72664,141.90427
2026-03-13 07:00:00,156.33338,138.46299,139.13076126379227,155.69542,130.54901,153.17542
2026-03-13 08:00:00,152.33338,138.46299,139.00229841756166,155.69542,131.40596,155.38954
2026-03-13 09:00:00,142.33338,138.33999,138.7498600452913,155.8071,132.36026,150.81801
2026-03-13 10:00:00,142.33338,138.33999,138.62574761942204,155.8071,147.8712,156.17427
2026-03-13 11:00:00,142.33338,138.46299,138.63940274887005,155.8071,153.26982,156.03903
2026-03-13 12:00:00,109.61438,138.46299,138.55783317353212,156.63098,141.11923,159.6243
2026-03-13 13:00:00,142.33338,143.33999,143.29036165274454,159.90108,137.81639,164.80035
2026-03-13 14:00:00,152.33338,158.33999,157.96389366413626,176.91556,157.82632,183.19443
2026-03-13 15:00:00,156.33338,158.33999,157.99494777928308,177.26599,203.12303,210.91287
2026-03-13 16:00:00,161.45638,158.33999,158.07018151437745,177.26599,242.98067,235.16403
2026-03-13 17:00:00,180.33338,198.33999,197.27684319508435,202.82648,273.25034,255.77968
2026-03-13 18:00:00,284.23338,291.23999,287.78513128145494,262.75797,390.8178,344.55527
2026-03-13 19:00:00,800.42038,807.42699,782.975093702897,530.16943,445.48737,405.02997
2026-03-13 20:00:00,284.23338,807.42699,783.9194926011035,529.9837,348.6491,329.3211
2026-03-13 21:00:00,180.33338,188.33999,188.3643277954062,189.11418,273.7199,244.99274
2026-03-13 22:00:00,181.33338,158.33999,159.08541024840068,172.5335,221.29926,186.09422
2026-03-13 23:00:00,161.45638,143.33999,144.44743011467517,157.84064,172.75218,155.35246
2026-03-14 00:00:00,185.07122,142.33338,143.96738407205362,153.37721,142.84328,143.10123
2026-03-14 01:00:00,185.07122,142.33338,144.06428929346345,154.19868,185.5182,183.28757
2026-03-14 02:00:00,185.07122,142.33338,144.13071930086411,154.14279,186.84032,180.83101
2026-03-14 03:00:00,185.07122,142.33338,144.15671419895912,154.37334,187.86157,177.34602
2026-03-14 04:00:00,185.07122,152.33338,154.06518255149567,161.91669,183.13821,179.00703
2026-03-14 05:00:00,185.07122,156.33338,157.97506326659368,164.54713,182.25952,178.06705
2026-03-14 06:00:00,165.97122,156.33338,157.88574981228234,164.6392,182.93011,178.49045
2026-03-14 07:00:00,165.97122,156.33338,157.77124660379675,164.87347,182.37743,174.15436
2026-03-14 08:00:00,157.07122,152.33338,153.68632847313336,162.14453,179.99205,170.97505
2026-03-14 09:00:00,157.07122,142.33338,143.66721063852032,154.99652,179.94485,178.88933
2026-03-14 10:00:00,157.07122,142.33338,143.55347710102205,154.99652,187.42075,180.12096
2026-03-14 11:00:00,165.97122,142.33338,143.45714782931466,154.99652,188.45383,181.62111
2026-03-14 12:00:00,165.97122,109.61438,110.9913839505024,132.76111,189.22731,182.02399
2026-03-14 13:00:00,165.97122,142.33338,143.3501791188477,154.07352,183.6294,181.04436
2026-03-14 14:00:00,165.97122,152.33338,153.2192627686865,163.49815,182.50565,191.79543
2026-03-14 15:00:00,165.97122,156.33338,157.2082309556824,166.56372,190.09189,196.36641
2026-03-14 16:00:00,186.07122,161.45638,162.34937172974807,170.38686,213.01451,195.89583
2026-03-14 17:00:00,266.07122,180.33338,181.0875309959539,179.9409,243.74742,214.57167
2026-03-14 18:00:00,332.19422,284.23338,283.1863334182763,252.27037,313.6719,249.5917
2026-03-14 19:00:00,332.19422,800.42038,782.4205094320362,492.78677,341.3094,264.78018
2026-03-14 20:00:00,332.19422,284.23338,283.89058931255937,250.7207,300.43497,243.93481
2026-03-14 21:00:00,266.07122,180.33338,181.96435912714813,178.93544,269.82227,223.78261
2026-03-14 22:00:00,266.07122,181.33338,183.18448435041535,178.59831,237.71008,212.90898
2026-03-14 23:00:00,201.07122,161.45638,163.66188782799463,167.61485,200.999,201.51622
2026-03-15 00:00:00,229.49337,185.07122,188.74647980664275,180.7882,175.04742,195.48209
2026-03-15 01:00:00,229.49337,185.07122,188.86403262229513,181.97128,229.2207,224.77325
2026-03-15 02:00:00,229.49337,185.07122,188.92956461330198,181.83325,228.35243,216.04083
2026-03-15 03:00:00,229.49337,185.07122,188.94205035256408,181.9016,225.95958,207.40965
2026-03-15 04:00:00,229.49337,185.07122,188.9021476420129,182.03964,223.76842,204.86928
2026-03-15 05:00:00,229.49337,185.07122,188.8141257160727,181.86467,225.10965,203.76314
2026-03-15 06:00:00,194.49337,165.97122,169.57429137560948,177.07465,225.41177,201.53122
2026-03-15 07:00:00,170.49337,165.97122,169.4316154808882,178.48141,219.64618,196.82329
2026-03-15 08:00:00,117.71437,157.07122,160.36908546291687,165.9141,211.73965,193.69104
2026-03-15 09:00:00,117.62437,157.07122,160.21516836069614,165.9141,208.50317,195.67146
2026-03-15 10:00:00,117.62437,157.07122,160.06943047802878,165.9141,211.13058,195.84584
2026-03-15 11:00:00,170.49337,165.97122,168.82326085980642,177.44528,214.01376,195.70207
2026-03-15 12:00:00,170.49337,165.97122,168.72069584116483,179.8046,219.5269,198.49324
2026-03-15 13:00:00,170.49337,165.97122,168.6572426574013,180.14702,219.80637,204.1051
2026-03-15 14:00:00,171.49337,165.97122,168.6385361587267,183.68626,218.80737,212.23051
2026-03-15 15:00:00,171.49337,165.97122,168.66719273338984,183.65262,222.51907,217.85728
2026-03-15 16:00:00,229.49337,186.07122,188.75476861511575,189.31061,233.09235,227.0381
2026-03-15 17:00:00,272.41637,266.07122,268.2109415412436,245.19884,252.53278,243.36987
