fecha_hora,real,q50,q10,q90,margen
2026-01-09 16:00:00,249.95631,269.46317,214.28870447916668,322.1751455208333,11.39600552083332
2026-01-09 17:00:00,249.95631,280.6385,225.6635644791667,329.33920552083333,11.39600552083332
2026-01-09 18:00:00,279.95631,283.8192,221.72594447916669,350.15708552083333,11.39600552083332
2026-01-09 19:00:00,279.95631,289.8139,231.9081144791667,351.50156552083337,11.39600552083332
2026-01-09 20:00:00,279.95631,291.4621,225.3623444791667,346.36402552083337,11.39600552083332
2026-01-09 21:00:00,249.95631,286.55603,219.7907944791667,338.77152552083334,11.39600552083332
2026-01-09 22:00:00,249.95631,264.9668,192.5989144791667,318.6217455208333,11.39600552083332
2026-01-09 23:00:00,228.85631,235.45396,165.7046744791667,288.6454055208333,11.39600552083332
2026-01-10 00:00:00,176.78564,177.03558,110.96900916666664,241.69029083333336,10.406080833333366
2026-01-10 01:00:00,176.78564,146.51251,95.24393916666664,220.90861083333337,10.406080833333366
2026-01-10 02:00:00,165.78564,135.21759,83.04346916666664,205.75801083333337,10.406080833333366
2026-01-10 03:00:00,165.78564,130.68408,86.37381916666664,189.28981083333338,10.406080833333366
2026-01-10 04:00:00,165.78564,136.51813,83.62914916666664,172.57220083333337,10.406080833333366
2026-01-10 05:00:00,176.78564,141.58136,82.21806916666664,183.49370083333335,10.406080833333366
2026-01-10 06:00:00,176.78564,134.29495,74.86015916666663,187.64027083333337,10.406080833333366
2026-01-10 07:00:00,176.78564,121.30488,73.71814916666663,194.92866083333337,10.406080833333366
2026-01-10 08:00:00,151.78564,133.63516,70.12753916666664,192.05044083333337,10.406080833333366
2026-01-10 09:00:00,113.86764,139.45071,86.14668416666663,205.44884083333335,10.406080833333366
2026-01-10 10:00:00,113.86764,153.40149,102.50680916666664,210.71668083333336,10.406080833333366
2026-01-10 11:00:00,151.78564,172.6588,115.01658916666663,236.08368083333337,10.406080833333366
2026-01-10 12:00:00,151.78564,189.11531,121.07886916666664,252.21049083333335,10.406080833333366
2026-01-10 13:00:00,151.78564,206.32272,144.66155916666665,256.15297083333337,10.406080833333366
2026-01-10 14:00:00,176.78564,218.04257,150.72898916666665,256.83897083333335,10.406080833333366
2026-01-10 15:00:00,176.78564,221.23984,155.73603916666664,260.4443508333334,10.406080833333366
2026-01-10 16:00:00,214.78564,236.65755,175.08465916666663,283.25368083333336,10.406080833333366
2026-01-10 17:00:00,276.78564,240.77583,185.27206916666663,283.1222808333334,10.406080833333366
2026-01-10 18:00:00,276.78564,241.86365,182.70315916666664,303.06416083333335,10.406080833333366
2026-01-10 19:00:00,276.78564,244.32927,190.28158916666663,311.15410083333336,10.406080833333366
2026-01-10 20:00:00,276.78564,249.12762,199.42829916666665,299.1826608333334,10.406080833333366
2026-01-10 21:00:00,276.78564,251.21603,196.32125916666664,290.3213308333334,10.406080833333366
2026-01-10 22:00:00,276.78564,234.89175,174.43769916666665,283.48506083333336,10.406080833333366
2026-01-10 23:00:00,214.78564,205.77066,152.62943916666663,260.72687083333335,10.406080833333366
2026-01-11 00:00:00,119.10337,194.23422,167.7264079583333,226.04352204166668,6.353272041666692
2026-01-11 01:00:00,116.18537,185.54228,161.6603879583333,220.1969720416667,6.353272041666692
2026-01-11 02:00:00,116.18537,187.81584,146.5501079583333,221.5070320416667,6.353272041666692
2026-01-11 03:00:00,116.18537,185.4134,153.6440879583333,217.1497820416667,6.353272041666692
2026-01-11 04:00:00,116.18537,186.92126,145.2739279583333,207.91128204166668,6.353272041666692
2026-01-11 05:00:00,116.18537,189.91197,142.8640179583333,210.17685204166668,6.353272041666692
2026-01-11 06:00:00,116.18537,184.3783,133.49415795833332,206.4599320416667,6.353272041666692
2026-01-11 07:00:00,114.73137,174.86534,140.87732795833332,208.9496320416667,6.353272041666692
2026-01-11 08:00:00,110.59537,177.6627,131.20824795833332,203.2109420416667,6.353272041666692
2026-01-11 09:00:00,110.59537,178.41853,133.39289795833332,205.21152204166668,6.353272041666692
2026-01-11 10:00:00,110.59537,172.0583,142.7448279583333,206.5840620416667,6.353272041666692
2026-01-11 11:00:00,110.59537,185.92723,151.1253179583333,229.6599620416667,6.353272041666692
2026-01-11 12:00:00,112.10337,197.26228,159.3405479583333,232.02453204166667,6.353272041666692
2026-01-11 13:00:00,116.17837,211.66971,174.54629795833333,240.90205204166668,6.353272041666692
2026-01-11 14:00:00,116.18537,211.09099,176.39022795833333,237.9701520416667,6.353272041666692
2026-01-11 15:00:00,116.18537,210.41237,182.69080795833332,240.4922620416667,6.353272041666692
2026-01-11 16:00:00,119.10337,217.26398,196.6708779583333,256.3061720416667,6.353272041666692
2026-01-11 17:00:00,119.10337,227.9877,195.61637795833332,265.1710220416667,6.353272041666692
2026-01-11 18:00:00,154.10337,232.64294,199.1876979583333,275.4652720416667,6.353272041666692
2026-01-11 19:00:00,219.10337,238.25679,198.9335779583333,281.46727204166666,6.353272041666692
2026-01-11 20:00:00,154.10337,253.09459,209.2108179583333,294.8059420416667,6.353272041666692
2026-01-11 21:00:00,154.10337,254.38043,220.39118795833332,306.2939420416667,6.353272041666692
2026-01-11 22:00:00,124.10337,246.91959,201.5901279583333,301.0125420416667,6.353272041666692
2026-01-11 23:00:00,119.10337,227.89136,180.17358795833331,271.0951220416667,6.353272041666692
2026-01-12 00:00:00,117.87734,120.84453,91.52738848484849,146.51720551515152,20.63224151515152
2026-01-12 01:00:00,113.88434,116.51147,83.01470848484848,151.32145151515152,20.63224151515152
2026-01-12 02:00:00,113.88434,113.45219,80.03001248484848,151.18401151515152,20.63224151515152
2026-01-12 03:00:00,113.88434,114.10201,85.82194848484848,152.53033151515152,20.63224151515152
2026-01-12 04:00:00,113.88434,119.23572,80.15318848484849,161.89866151515153,20.63224151515152
2026-01-12 05:00:00,113.88434,121.63981,84.08411848484847,161.89848151515153,20.63224151515152
2026-01-12 06:00:00,113.88434,124.911804,87.96934848484848,164.24979151515151,20.63224151515152
2026-01-12 07:00:00,113.88434,118.26497,88.48772848484847,164.07654151515152,20.63224151515152
2026-01-12 08:00:00,113.46634,123.062645,80.61497848484848,169.83720151515152,20.63224151515152
2026-01-12 09:00:00,113.46634,131.1295,90.30679848484849,171.58193151515152,20.63224151515152
2026-01-12 10:00:00,113.46634,130.63397,95.07716848484849,170.69375151515152,20.63224151515152
2026-01-12 11:00:00,151.38434,136.18504,92.10154848484848,189.0884215151515,20.63224151515152
2026-01-12 12:00:00,151.38434,142.10516,94.93743848484849,193.6508315151515,20.63224151515152
2026-01-12 13:00:00,196.38434,137.24672,90.45776248484847,195.7067015151515,20.63224151515152
2026-01-12 14:00:00,196.38434,150.29713,96.74081348484847,210.21896151515153,20.63224151515152
2026-01-12 15:00:00,196.38434,158.2663,96.74010348484848,227.65148151515152,20.63224151515152
2026-01-12 16:00:00,206.38434,179.7391,100.25630848484847,258.7952015151515,20.63224151515152
2026-01-12 17:00:00,206.38434,195.25046,112.59582848484848,298.4875915151515,20.63224151515152
2026-01-12 18:00:00,216.38434,209.01175,125.34735848484848,333.1272715151515,20.63224151515152
2026-01-12 19:00:00,216.38434,213.1593,128.39738848484848,327.13779151515155,20.63224151515152
2026-01-12 20:00:00,216.38434,207.25244,139.33865848484848,308.94138151515153,20.63224151515152
2026-01-12 21:00:00,216.38434,186.7229,134.92210848484848,264.6445715151515,20.63224151515152
2026-01-12 22:00:00,206.38434,159.07626,119.62749848484847,213.48408151515153,20.63224151515152
2026-01-12 23:00:00,206.38434,137.62016,101.67609248484848,177.01754151515152,20.63224151515152
2026-01-13 00:00:00,105.22064,134.29083,75.8927602777778,221.5308597222222,19.8993097222222
2026-01-13 01:00:00,105.21064,101.27007,58.55258027777781,182.5463297222222,19.8993097222222
2026-01-13 02:00:00,105.21064,97.041145,57.176510277777794,156.3725097222222,19.8993097222222
2026-01-13 03:00:00,105.20264,96.58979,71.8303352777778,159.4615697222222,19.8993097222222
2026-01-13 04:00:00,105.21064,113.25211,77.7869302777778,164.7226097222222,19.8993097222222
2026-01-13 05:00:00,105.22064,128.6088,78.4297842777778,168.4456797222222,19.8993097222222
2026-01-13 06:00:00,105.22064,126.31285,86.7051752777778,168.5360897222222,19.8993097222222
2026-01-13 07:00:00,105.22064,127.55495,95.2555002777778,183.9836297222222,19.8993097222222
2026-01-13 08:00:00,105.22064,133.4157,80.5175402777778,195.8271397222222,19.8993097222222
2026-01-13 09:00:00,105.22064,129.32312,83.0448702777778,186.3786097222222,19.8993097222222
2026-01-13 10:00:00,105.22064,134.53903,89.7455202777778,191.7264397222222,19.8993097222222
2026-01-13 11:00:00,105.22064,151.35294,86.9540402777778,211.0937997222222,19.8993097222222
2026-01-13 12:00:00,105.22064,163.84712,91.8417302777778,223.7327497222222,19.8993097222222
2026-01-13 13:00:00,105.22064,167.29855,105.6403002777778,229.2290497222222,19.8993097222222
2026-01-13 14:00:00,188.12064,170.94661,111.7571902777778,242.8092997222222,19.8993097222222
2026-01-13 15:00:00,208.12064,181.36945,119.2621402777778,247.7238497222222,19.8993097222222
2026-01-13 16:00:00,208.12064,201.94142,136.8364702777778,285.5519097222222,19.8993097222222
2026-01-13 17:00:00,208.12064,206.50684,142.1790902777778,294.4879897222222,19.8993097222222
2026-01-13 18:00:00,209.12064,214.07054,135.16986027777781,326.4973297222222,19.8993097222222
2026-01-13 19:00:00,209.12064,254.16887,155.8032902777778,380.2331697222222,19.8993097222222
2026-01-13 20:00:00,209.12064,269.8994,166.4399902777778,430.9519097222222,19.8993097222222
2026-01-13 21:00:00,208.12064,241.8188,144.0517102777778,369.0737097222222,19.8993097222222
2026-01-13 22:00:00,208.12064,190.27374,131.8793602777778,272.4453497222222,19.8993097222222
2026-01-13 23:00:00,188.12064,168.30109,112.1544002777778,222.1535497222222,19.8993097222222
2026-01-14 00:00:00,109.65888,127.873955,77.93024919871792,200.8983208012821,18.236760801282088
2026-01-14 01:00:00,109.65888,98.75964,63.508499198717914,175.8322508012821,18.236760801282088
2026-01-14 02:00:00,109.65888,104.23874,71.11235919871791,149.52648080128208,18.236760801282088
