origen,fecha_hora,real,pred_analogo,pred_cronologico
Origen 1,2020-07-18 03:00:00,119.08628,96.85283,93.36613
Origen 1,2020-07-18 04:00:00,119.08628,116.73649,118.22056
Origen 1,2020-07-18 05:00:00,119.08628,116.964035,114.88649
Origen 1,2020-07-18 06:00:00,119.08628,117.56609,115.67278
Origen 1,2020-07-18 07:00:00,119.08628,126.90153,127.029274
Origen 1,2020-07-18 08:00:00,130.08628,129.51389,129.64488
Origen 1,2020-07-18 09:00:00,132.58628,132.14441,130.70557
Origen 1,2020-07-18 10:00:00,132.58628,141.88069,142.42242
Origen 1,2020-07-18 11:00:00,151.08628,143.03345,143.53514
Origen 1,2020-07-18 12:00:00,151.08628,154.07358,154.37119
Origen 1,2020-07-18 13:00:00,151.08628,154.10378,154.70937
Origen 1,2020-07-18 14:00:00,151.08628,154.31372,154.97908
Origen 1,2020-07-18 15:00:00,151.08628,137.42024,133.15964
Origen 1,2020-07-18 16:00:00,132.58628,132.7658,132.6424
Origen 1,2020-07-18 17:00:00,132.58628,136.42426,131.58989
Origen 1,2020-07-18 18:00:00,151.08628,142.88013,144.04926
Origen 1,2020-07-18 19:00:00,151.08628,155.50629,155.65741
Origen 1,2020-07-18 20:00:00,151.08628,148.09476,145.8738
Origen 1,2020-07-18 21:00:00,132.58628,133.25739,133.9589
Origen 1,2020-07-18 22:00:00,130.08628,132.23021,131.31929
Origen 1,2020-07-18 23:00:00,119.08628,127.476364,129.90466
Origen 1,2020-07-19 00:00:00,125.53589,109.31378,110.55045
Origen 1,2020-07-19 01:00:00,125.53589,108.14182,108.22482
Origen 1,2020-07-19 02:00:00,125.53589,106.74936,107.56901
Origen 1,2020-07-19 03:00:00,125.53589,105.82684,107.38758
Origen 1,2020-07-19 04:00:00,125.53589,106.0708,107.53243
Origen 1,2020-07-19 05:00:00,125.53589,106.51977,107.851944
Origen 1,2020-07-19 06:00:00,125.53589,106.46834,107.85426
Origen 1,2020-07-19 07:00:00,125.53589,115.149086,116.12251
Origen 1,2020-07-19 08:00:00,125.53589,128.76897,130.68904
Origen 1,2020-07-19 09:00:00,125.53589,131.97842,131.49486
Origen 1,2020-07-19 10:00:00,125.53589,132.29408,131.46364
Origen 1,2020-07-19 11:00:00,135.85689,136.7409,132.55444
Origen 1,2020-07-19 12:00:00,135.85689,136.7409,132.63695
Origen 1,2020-07-19 13:00:00,135.85689,136.76772,132.04684
Origen 1,2020-07-19 14:00:00,135.85689,138.00652,132.30338
Origen 1,2020-07-19 15:00:00,135.85689,137.8939,132.15381
Origen 1,2020-07-19 16:00:00,135.85689,133.77301,131.77165
Origen 1,2020-07-19 17:00:00,125.53589,134.08574,131.6625
Origen 1,2020-07-19 18:00:00,135.85689,149.03453,144.47305
Origen 1,2020-07-19 19:00:00,135.85689,149.84038,145.3206
Origen 1,2020-07-19 20:00:00,135.85689,149.35596,145.14195
Origen 1,2020-07-19 21:00:00,135.85689,145.12735,143.99802
Origen 1,2020-07-19 22:00:00,135.85689,134.81668,134.07002
Origen 1,2020-07-19 23:00:00,125.53589,116.227104,115.50372
Origen 1,2020-07-20 00:00:00,152.42101,119.52431,118.5448
Origen 1,2020-07-20 01:00:00,152.42101,115.80026,117.9918
Origen 1,2020-07-20 02:00:00,152.42101,115.129105,116.91431
Origen 1,2020-07-20 03:00:00,145.42101,115.12703,116.84704
Origen 1,2020-07-20 04:00:00,145.42101,115.466835,117.088646
Origen 1,2020-07-20 05:00:00,145.42101,116.82481,118.19231
Origen 1,2020-07-20 06:00:00,145.42101,116.92256,118.86766
Origen 1,2020-07-20 07:00:00,145.42101,122.60719,125.857124
Origen 1,2020-07-20 08:00:00,152.42101,126.937904,128.005
Origen 1,2020-07-20 09:00:00,160.42101,144.92603,144.8432
Origen 1,2020-07-20 10:00:00,160.42101,148.40836,148.83371
Origen 1,2020-07-20 11:00:00,160.42101,153.11218,153.14745
Origen 1,2020-07-20 12:00:00,160.42101,153.95638,153.9055
Origen 1,2020-07-20 13:00:00,160.42101,154.0824,154.40404
Origen 1,2020-07-20 14:00:00,160.42101,154.59145,154.94604
Origen 1,2020-07-20 15:00:00,160.42101,154.089,154.20728
Origen 1,2020-07-20 16:00:00,160.42101,152.69543,154.1098
Origen 1,2020-07-20 17:00:00,152.42101,150.2439,151.1441
Origen 1,2020-07-20 18:00:00,160.42101,154.3221,154.23448
Origen 1,2020-07-20 19:00:00,160.42101,155.53343,154.23816
Origen 1,2020-07-20 20:00:00,160.42101,152.82385,153.28824
Origen 1,2020-07-20 21:00:00,160.42101,151.4838,152.12318
Origen 1,2020-07-20 22:00:00,160.42101,149.09494,149.41544
Origen 1,2020-07-20 23:00:00,152.42101,127.342514,130.82198
Origen 1,2020-07-21 00:00:00,150.92258,124.50846,126.22862
Origen 1,2020-07-21 01:00:00,150.92258,121.25207,125.11564
Origen 1,2020-07-21 02:00:00,150.92258,121.26739,124.137474
Origen 1,2020-07-21 03:00:00,150.92258,120.36517,121.72316
Origen 1,2020-07-21 04:00:00,150.92258,120.791504,122.5567
Origen 1,2020-07-21 05:00:00,150.92258,121.63014,122.744965
Origen 1,2020-07-21 06:00:00,150.92258,121.63014,122.69738
Origen 1,2020-07-21 07:00:00,160.74358,128.7481,131.2724
Origen 1,2020-07-21 08:00:00,160.74358,137.33182,139.49094
Origen 1,2020-07-21 09:00:00,160.74358,144.78415,151.99405
Origen 1,2020-07-21 10:00:00,168.42258,149.13008,155.88947
Origen 1,2020-07-21 11:00:00,175.42258,156.8356,161.42023
Origen 1,2020-07-21 12:00:00,175.42258,157.36133,161.52072
Origen 1,2020-07-21 13:00:00,175.42258,157.43549,161.88812
Origen 1,2020-07-21 14:00:00,175.42258,157.27994,163.37799
Origen 1,2020-07-21 15:00:00,168.42258,156.62575,161.13301
Origen 1,2020-07-21 16:00:00,168.42258,154.67114,159.96788
Origen 1,2020-07-21 17:00:00,160.74358,149.34,148.9485
Origen 1,2020-07-21 18:00:00,168.42258,158.74533,161.60538
Origen 1,2020-07-21 19:00:00,175.42258,159.46516,163.159
Origen 1,2020-07-21 20:00:00,168.42258,158.2017,162.63283
Origen 1,2020-07-21 21:00:00,160.74358,156.9417,159.23047
Origen 1,2020-07-21 22:00:00,160.74358,152.46538,157.14096
Origen 1,2020-07-21 23:00:00,158.42158,135.10854,133.79596
Origen 1,2020-07-22 00:00:00,155.58556,123.38676,126.27859
Origen 1,2020-07-22 01:00:00,155.58556,121.60671,124.17874
Origen 1,2020-07-22 02:00:00,162.08556,121.61948,122.43707
Origen 1,2020-07-22 03:00:00,152.58556,121.61728,122.43707
Origen 1,2020-07-22 04:00:00,152.58556,123.18037,123.868324
Origen 1,2020-07-22 05:00:00,152.58556,124.620186,124.15702
Origen 1,2020-07-22 06:00:00,155.58556,126.63218,123.97771
Origen 1,2020-07-22 07:00:00,166.58556,133.07007,138.62463
Origen 1,2020-07-22 08:00:00,173.58556,141.48305,142.87482
Origen 1,2020-07-22 09:00:00,173.58556,142.06316,145.8443
Origen 1,2020-07-22 10:00:00,175.58556,150.67638,156.34296
Origen 1,2020-07-22 11:00:00,171.08556,156.63531,161.85785
Origen 1,2020-07-22 12:00:00,173.58556,165.56778,167.75406
Origen 1,2020-07-22 13:00:00,173.58556,165.69028,167.25964
Origen 1,2020-07-22 14:00:00,173.58556,163.78625,165.9463
Origen 1,2020-07-22 15:00:00,173.58556,160.71756,162.99266
Origen 1,2020-07-22 16:00:00,171.08556,158.14386,157.25813
Origen 1,2020-07-22 17:00:00,171.08556,148.60513,149.49126
Origen 1,2020-07-22 18:00:00,171.08556,164.56134,164.53145
Origen 1,2020-07-22 19:00:00,173.58556,168.06079,168.0499
Origen 1,2020-07-22 20:00:00,173.58556,166.58746,166.33719
Origen 1,2020-07-22 21:00:00,171.08556,160.53976,159.73288
Origen 1,2020-07-22 22:00:00,171.08556,158.24426,155.24136
Origen 1,2020-07-22 23:00:00,166.58556,136.92001,137.7174
Origen 1,2020-07-23 00:00:00,165.91259,135.86589,134.43913
Origen 1,2020-07-23 01:00:00,165.91259,133.6671,133.49443
Origen 1,2020-07-23 02:00:00,165.91259,133.3486,137.4553
Origen 1,2020-07-23 03:00:00,165.91259,129.8992,127.020065
Origen 1,2020-07-23 04:00:00,165.91259,130.18779,127.14926
Origen 1,2020-07-23 05:00:00,165.91259,131.8335,127.4456
Origen 1,2020-07-23 06:00:00,165.91259,136.2811,134.04451
Origen 1,2020-07-23 07:00:00,169.91259,140.33658,145.99188
Origen 1,2020-07-23 08:00:00,169.91259,152.09308,152.41084
Origen 1,2020-07-23 09:00:00,169.91259,153.31317,155.8413
Origen 1,2020-07-23 10:00:00,169.91259,158.30338,158.1352
Origen 1,2020-07-23 11:00:00,175.41259,164.34247,166.30334
Origen 1,2020-07-23 12:00:00,180.41259,164.7841,166.50296
Origen 1,2020-07-23 13:00:00,180.41259,165.0031,167.45245
Origen 1,2020-07-23 14:00:00,180.41259,165.60135,168.27946
Origen 1,2020-07-23 15:00:00,180.41259,165.25931,167.24474
Origen 1,2020-07-23 16:00:00,175.41259,162.63826,165.17313
Origen 1,2020-07-23 17:00:00,169.91259,160.16664,158.43732
Origen 1,2020-07-23 18:00:00,180.41259,166.13213,169.4281
Origen 1,2020-07-23 19:00:00,190.41259,168.84845,170.75441
Origen 1,2020-07-23 20:00:00,180.41259,167.17154,170.3496
Origen 1,2020-07-23 21:00:00,180.41259,163.71178,166.57936
Origen 1,2020-07-23 22:00:00,169.91259,161.01602,162.15233
Origen 1,2020-07-23 23:00:00,168.41159,143.81123,147.4169
Origen 1,2020-07-24 00:00:00,174.21604,141.16638,142.86528
Origen 1,2020-07-24 01:00:00,174.21604,139.6341,141.92896
Origen 1,2020-07-24 02:00:00,174.21604,138.2,144.48009
Origen 1,2020-07-24 03:00:00,174.21604,130.00938,137.84479
Origen 1,2020-07-24 04:00:00,174.21604,136.79015,142.06747
Origen 1,2020-07-24 05:00:00,174.21604,137.00458,139.07062
Origen 1,2020-07-24 06:00:00,174.21604,130.24332,134.4674
Origen 1,2020-07-24 07:00:00,177.33004,145.28188,145.74274
Origen 1,2020-07-24 08:00:00,177.33004,149.75995,147.53743
Origen 1,2020-07-24 09:00:00,211.21604,152.19131,148.29721
Origen 1,2020-07-24 10:00:00,177.33004,152.77437,149.28867
Origen 1,2020-07-24 11:00:00,177.33004,155.39192,153.16315
Origen 1,2020-07-24 12:00:00,177.33004,159.67532,157.42024
Origen 1,2020-07-24 13:00:00,177.33004,159.79347,157.69914
Origen 1,2020-07-24 14:00:00,177.33004,160.09708,157.97437
Origen 1,2020-07-24 15:00:00,177.33004,160.09708,157.0966
Origen 1,2020-07-24 16:00:00,177.33004,159.6811,155.73283
Origen 1,2020-07-24 17:00:00,176.21604,159.21974,154.99033
Origen 1,2020-07-24 18:00:00,177.33004,155.9664,155.01367
Origen 1,2020-07-24 19:00:00,177.33004,163.48227,159.12163
Origen 1,2020-07-24 20:00:00,177.33004,160.2567,156.6477
Origen 1,2020-07-24 21:00:00,177.33004,159.06267,154.32137
Origen 1,2020-07-24 22:00:00,176.21604,151.57268,146.75945
Origen 1,2020-07-24 23:00:00,170.21604,140.35297,137.67033
Origen 1,2020-07-25 00:00:00,174.71106,131.3789,132.94702
Origen 1,2020-07-25 01:00:00,174.71106,129.49893,129.42586
Origen 1,2020-07-25 02:00:00,171.71106,128.26358,129.03542
Origen 1,2020-07-25 03:00:00,171.71106,127.58491,127.48068
Origen 1,2020-07-25 04:00:00,171.71106,126.44948,127.56835
Origen 1,2020-07-25 05:00:00,171.71106,127.16504,128.013
Origen 1,2020-07-25 06:00:00,171.71106,128.20824,129.03154
Origen 1,2020-07-25 07:00:00,174.71106,136.7718,136.23853
Origen 1,2020-07-25 08:00:00,183.71106,145.50262,143.24223
Origen 1,2020-07-25 09:00:00,183.71106,168.36703,166.89215
Origen 1,2020-07-25 10:00:00,189.71106,148.52147,144.21191
Origen 1,2020-07-25 11:00:00,189.71106,152.58334,149.79439
Origen 1,2020-07-25 12:00:00,189.71106,153.34738,149.88762
Origen 1,2020-07-25 13:00:00,189.71106,153.41965,150.38638
Origen 1,2020-07-25 14:00:00,189.71106,155.51704,150.67609
Origen 1,2020-07-25 15:00:00,189.71106,155.51704,150.60527
Origen 1,2020-07-25 16:00:00,183.71106,151.8735,145.12636
Origen 1,2020-07-25 17:00:00,183.71106,151.81253,145.01817
Origen 1,2020-07-25 18:00:00,189.71106,155.98596,151.44019
Origen 1,2020-07-25 19:00:00,189.71106,157.658,152.50653
Origen 1,2020-07-25 20:00:00,189.71106,156.86127,151.67253
Origen 1,2020-07-25 21:00:00,189.71106,154.62846,144.9029
Origen 1,2020-07-25 22:00:00,183.71106,152.81773,145.30328
Origen 1,2020-07-25 23:00:00,174.71106,139.9556,139.79259
Origen 1,2020-07-26 00:00:00,176.21176,135.23003,134.10844
Origen 1,2020-07-26 01:00:00,176.21176,133.3222,132.80695
Origen 1,2020-07-26 02:00:00,176.21176,132.432,132.33643
Origen 1,2020-07-26 03:00:00,176.21176,128.99106,130.83092
Origen 1,2020-07-26 04:00:00,176.21176,129.1163,130.97702
Origen 1,2020-07-26 05:00:00,176.21176,129.1163,132.1429
Origen 1,2020-07-26 06:00:00,176.21176,129.0303,132.66055
Origen 1,2020-07-26 07:00:00,176.21176,138.62854,138.80011
Origen 1,2020-07-26 08:00:00,176.21176,143.20242,142.50299
Origen 1,2020-07-26 09:00:00,177.31176,143.30139,142.35133
Origen 1,2020-07-26 10:00:00,177.31176,149.24504,144.98001
Origen 1,2020-07-26 11:00:00,177.31176,153.53549,148.00461
Origen 1,2020-07-26 12:00:00,177.31176,153.53549,148.09674
Origen 1,2020-07-26 13:00:00,177.31176,153.47209,148.66998
Origen 1,2020-07-26 14:00:00,177.31176,153.86156,149.27144
Origen 1,2020-07-26 15:00:00,177.31176,153.68404,149.26212
Origen 1,2020-07-26 16:00:00,177.31176,151.99529,148.99638
Origen 1,2020-07-26 17:00:00,177.31176,147.96086,145.1672
Origen 1,2020-07-26 18:00:00,181.42576,153.59091,149.34933
Origen 1,2020-07-26 19:00:00,185.21176,153.94609,149.7783
Origen 1,2020-07-26 20:00:00,185.21176,153.03737,149.69247
Origen 1,2020-07-26 21:00:00,181.42576,152.75922,149.32133
Origen 1,2020-07-26 22:00:00,181.42576,147.74146,148.19034
Origen 1,2020-07-26 23:00:00,177.31176,137.35493,138.72151
Origen 1,2020-07-27 00:00:00,111.18481,136.58418,141.63634
Origen 1,2020-07-27 01:00:00,111.18481,136.11115,139.95566
Origen 1,2020-07-27 02:00:00,111.18481,135.6813,139.09908
Origen 1,2020-07-27 03:00:00,111.18481,135.59949,138.74626
Origen 1,2020-07-27 04:00:00,111.18481,136.83777,138.9205
Origen 1,2020-07-27 05:00:00,111.18481,138.44707,139.77019
Origen 1,2020-07-27 06:00:00,111.18481,138.56293,140.29869
Origen 1,2020-07-27 07:00:00,117.18481,144.80424,148.51581
Origen 1,2020-07-27 08:00:00,172.29881,150.79591,153.32954
Origen 1,2020-07-27 09:00:00,172.29881,155.05663,155.27718
Origen 1,2020-07-27 10:00:00,172.29881,160.59413,158.93947
Origen 1,2020-07-27 11:00:00,185.08481,163.49435,160.3041
Origen 1,2020-07-27 12:00:00,192.18481,163.57646,160.94556
Origen 1,2020-07-27 13:00:00,185.08481,163.83546,161.68793
Origen 1,2020-07-27 14:00:00,192.18481,161.89037,162.09637
Origen 1,2020-07-27 15:00:00,172.29881,163.6342,161.7446
Origen 1,2020-07-27 16:00:00,172.29881,162.31659,161.57642
Origen 1,2020-07-27 17:00:00,172.29881,160.93373,160.32153
Origen 1,2020-07-27 18:00:00,185.08481,164.28152,162.16039
Origen 1,2020-07-27 19:00:00,192.18481,164.61432,162.17677
Origen 1,2020-07-27 20:00:00,192.18481,161.57079,161.43416
Origen 1,2020-07-27 21:00:00,172.29881,160.06763,160.22478
Origen 1,2020-07-27 22:00:00,172.29881,153.91966,156.98653
Origen 1,2020-07-27 23:00:00,148.16481,142.16818,141.35701
Origen 1,2020-07-28 00:00:00,102.30259,117.51654,117.433304
Origen 1,2020-07-28 01:00:00,102.30259,117.3626,115.90141
Origen 1,2020-07-28 02:00:00,102.30259,117.49223,115.98225
Origen 1,2020-07-28 03:00:00,102.30259,117.42137,115.98225
Origen 1,2020-07-28 04:00:00,102.30259,117.83728,116.18005
Origen 1,2020-07-28 05:00:00,111.30259,117.41063,115.43712
Origen 1,2020-07-28 06:00:00,111.30259,118.43536,115.73137
Origen 1,2020-07-28 07:00:00,137.30259,122.90936,122.1197
Origen 1,2020-07-28 08:00:00,137.30259,144.4125,148.71486
Origen 1,2020-07-28 09:00:00,137.30259,150.12897,154.87646
Origen 1,2020-07-28 10:00:00,175.30259,151.34966,157.07661
Origen 1,2020-07-28 11:00:00,175.30259,155.72067,159.31462
Origen 1,2020-07-28 12:00:00,175.30259,161.06631,160.21622
Origen 1,2020-07-28 13:00:00,175.30259,158.37985,160.45659
Origen 1,2020-07-28 14:00:00,175.30259,158.12833,159.77983
Origen 1,2020-07-28 15:00:00,175.30259,154.03993,161.25768
Origen 1,2020-07-28 16:00:00,175.30259,152.33675,159.58992
Origen 1,2020-07-28 17:00:00,185.20259,149.53133,156.04572
Origen 1,2020-07-28 18:00:00,175.30259,156.87459,161.8669
Origen 1,2020-07-28 19:00:00,175.30259,162.74593,161.72516
Origen 1,2020-07-28 20:00:00,175.30259,160.5224,160.58035
Origen 1,2020-07-28 21:00:00,175.30259,153.0113,157.07443
Origen 1,2020-07-28 22:00:00,175.30259,147.57149,149.97334
Origen 1,2020-07-28 23:00:00,137.30259,133.40788,130.4037
Origen 1,2020-07-29 00:00:00,130.89438,108.52336,102.93386
Origen 1,2020-07-29 01:00:00,106.89538,107.372215,102.127266
Origen 1,2020-07-29 02:00:00,139.39538,105.5988,101.90583
Origen 1,2020-07-29 03:00:00,139.39538,105.4563,101.90583
Origen 1,2020-07-29 04:00:00,139.39538,106.18872,102.003456
Origen 1,2020-07-29 05:00:00,139.39538,118.57199,116.59336
Origen 1,2020-07-29 06:00:00,139.39538,120.05306,117.2963
Origen 1,2020-07-29 07:00:00,144.89538,133.07103,132.33434
Origen 1,2020-07-29 08:00:00,144.89538,134.58763,133.66698
Origen 1,2020-07-29 09:00:00,148.00938,135.4568,134.9067
Origen 1,2020-07-29 10:00:00,148.00938,144.8224,147.13817
Origen 1,2020-07-29 11:00:00,148.00938,148.83554,150.85027
Origen 1,2020-07-29 12:00:00,167.89538,152.99197,155.48946
Origen 1,2020-07-29 13:00:00,148.00938,153.60425,156.52728
Origen 1,2020-07-29 14:00:00,148.00938,150.00502,156.5202
Origen 1,2020-07-29 15:00:00,148.00938,146.249,152.52368
Origen 1,2020-07-29 16:00:00,148.00938,143.92113,150.01646
Origen 1,2020-07-29 17:00:00,144.89538,143.14603,146.97128
Origen 1,2020-07-29 18:00:00,148.00938,151.14066,156.86449
Origen 1,2020-07-29 19:00:00,148.00938,154.9329,158.30917
Origen 1,2020-07-29 20:00:00,148.00938,153.51886,158.5618
Origen 1,2020-07-29 21:00:00,148.00938,149.81187,157.08208
Origen 1,2020-07-29 22:00:00,144.89538,144.89127,153.2685
Origen 1,2020-07-29 23:00:00,144.89538,132.64604,134.97606
Origen 1,2020-07-30 00:00:00,100.67156,130.11401,132.51303
Origen 1,2020-07-30 01:00:00,100.67156,109.92974,104.8564
Origen 1,2020-07-30 02:00:00,100.67156,126.979065,129.43622
Origen 1,2020-07-30 03:00:00,100.67156,125.8504,129.26636
Origen 1,2020-07-30 04:00:00,100.67156,127.258865,128.65002
Origen 1,2020-07-30 05:00:00,100.67156,128.87788,128.94211
Origen 1,2020-07-30 06:00:00,100.67156,132.17258,132.40907
Origen 1,2020-07-30 07:00:00,135.67156,141.305,139.35207
Origen 1,2020-07-30 08:00:00,140.67156,147.39954,143.6832
Origen 1,2020-07-30 09:00:00,140.67156,149.65216,144.87587
Origen 1,2020-07-30 10:00:00,140.67156,152.53285,147.07784
Origen 1,2020-07-30 11:00:00,140.67156,152.26128,148.36087
Origen 1,2020-07-30 12:00:00,167.67156,157.20308,157.75342
Origen 1,2020-07-30 13:00:00,167.67156,152.79448,148.86075
Origen 1,2020-07-30 14:00:00,167.67156,150.56427,149.32056
Origen 1,2020-07-30 15:00:00,144.89956,150.22261,149.19423
Origen 1,2020-07-30 16:00:00,140.67156,148.58757,148.06433
Origen 1,2020-07-30 17:00:00,140.67156,147.28355,146.8078
Origen 1,2020-07-30 18:00:00,140.67156,149.58159,148.9115
Origen 1,2020-07-30 19:00:00,167.67156,150.93944,148.76877
Origen 1,2020-07-30 20:00:00,167.67156,149.83795,148.17642
Origen 1,2020-07-30 21:00:00,140.67156,147.67575,146.72705
Origen 1,2020-07-30 22:00:00,140.67156,143.30139,143.39621
Origen 1,2020-07-30 23:00:00,135.67156,139.88148,137.46454
Origen 1,2020-07-31 00:00:00,87.7487,109.192604,103.83085
Origen 1,2020-07-31 01:00:00,87.7487,106.546135,100.98386
Origen 1,2020-07-31 02:00:00,87.7487,105.32945,100.42568
Origen 1,2020-07-31 03:00:00,87.7487,105.21184,100.69573
Origen 1,2020-07-31 04:00:00,87.7487,105.21184,100.81757
Origen 1,2020-07-31 05:00:00,87.7487,106.09079,101.34101
Origen 1,2020-07-31 06:00:00,87.7487,108.03519,103.71061
Origen 1,2020-07-31 07:00:00,100.7487,137.74237,135.92511
Origen 1,2020-07-31 08:00:00,122.7287,138.86858,137.2477
Origen 1,2020-07-31 09:00:00,130.2487,149.39763,143.33543
Origen 1,2020-07-31 10:00:00,135.7487,141.86873,141.43233
Origen 1,2020-07-31 11:00:00,135.7487,143.77483,142.43817
Origen 1,2020-07-31 12:00:00,135.7487,151.83511,151.99536
Origen 1,2020-07-31 13:00:00,135.7487,152.21164,152.16171
Origen 1,2020-07-31 14:00:00,136.7487,150.27457,153.06393
Origen 1,2020-07-31 15:00:00,135.7487,144.78865,143.28336
Origen 1,2020-07-31 16:00:00,130.2487,140.9779,142.43832
Origen 1,2020-07-31 17:00:00,130.2487,140.52159,141.2385
Origen 1,2020-07-31 18:00:00,135.7487,141.87434,142.80003
Origen 1,2020-07-31 19:00:00,135.7487,151.23366,153.40398
Origen 1,2020-07-31 20:00:00,135.7487,150.89207,153.49962
Origen 1,2020-07-31 21:00:00,136.7487,141.26566,142.5522
Origen 1,2020-07-31 22:00:00,130.2487,139.18916,139.84586
Origen 1,2020-07-31 23:00:00,100.7487,137.36357,137.26726
Origen 1,2020-08-01 00:00:00,130.07463,106.960495,103.61704
Origen 1,2020-08-01 01:00:00,130.07463,104.47424,101.199425
Origen 1,2020-08-01 02:00:00,130.07463,103.41535,100.60867
Origen 1,2020-08-01 03:00:00,130.07463,102.58229,100.53276
Origen 1,2020-08-01 04:00:00,127.07463,102.71416,100.60191
Origen 1,2020-08-01 05:00:00,130.07463,103.51076,100.8835
Origen 1,2020-08-01 06:00:00,130.07463,104.59596,102.07585
Origen 1,2020-08-01 07:00:00,105.07463,115.378235,112.174965
Origen 1,2020-08-01 08:00:00,127.07463,130.26741,129.38007
Origen 1,2020-08-01 09:00:00,132.07463,139.14862,137.69823
Origen 1,2020-08-01 10:00:00,132.07463,139.97836,139.09688
Origen 1,2020-08-01 11:00:00,141.97463,141.55452,140.2125
Origen 1,2020-08-01 12:00:00,147.07463,141.97017,140.61537
Origen 1,2020-08-01 13:00:00,132.07463,141.69106,141.45593
Origen 1,2020-08-01 14:00:00,132.07463,142.32419,142.10672
Origen 1,2020-08-01 15:00:00,132.07463,141.87624,141.48366
Origen 1,2020-08-01 16:00:00,130.07463,141.4508,141.01273
Origen 1,2020-08-01 17:00:00,132.07463,141.1001,140.08092
Origen 1,2020-08-01 18:00:00,132.07463,142.29915,141.56862
Origen 1,2020-08-01 19:00:00,147.07463,143.60072,141.98128
Origen 1,2020-08-01 20:00:00,132.07463,143.22632,141.93767
Origen 1,2020-08-01 21:00:00,132.07463,142.05528,140.94269
Origen 1,2020-08-01 22:00:00,132.07463,141.22273,139.7003
Origen 1,2020-08-01 23:00:00,130.07463,115.71221,112.17946
