fecha_hora,real,pred_A,pred_B
2026-06-29 05:00:00,747.35582,745.3756594697514,719.2160030838546
2026-06-29 06:00:00,706.35582,704.2224705635297,692.340740579402
2026-06-29 07:00:00,705.35582,703.2912966124646,698.8257935464982
2026-06-29 08:00:00,705.35582,700.2645881515648,697.8896233880707
2026-06-29 09:00:00,705.35582,701.259938650575,698.5857065215309
2026-06-29 10:00:00,705.35582,703.9218604709658,699.1461262463831
2026-06-29 11:00:00,709.35582,698.349257160305,699.2545391299087
2026-06-29 12:00:00,709.35582,715.3979873492939,705.5447452292578
2026-06-29 13:00:00,709.35582,720.2305073092986,708.7979993875756
2026-06-29 14:00:00,709.35582,721.0937511767569,713.8105926475749
2026-06-29 15:00:00,727.35582,726.0155633652555,717.1884461739596
2026-06-29 16:00:00,747.35582,737.8192471329705,729.8677040129579
2026-06-29 17:00:00,767.35582,752.0913439351991,738.9399256619313
2026-06-29 18:00:00,777.35582,823.4631279616264,767.6176075145607
2026-06-29 19:00:00,811.30782,840.2712769517534,814.9510631393175
2026-06-29 20:00:00,811.30782,827.4848744706472,808.2238236835493
2026-06-29 21:00:00,811.30782,803.4804252500742,803.2401592024371
2026-06-29 22:00:00,777.35582,776.9250974785476,772.4834261409878
2026-06-29 23:00:00,767.35582,763.6075943693473,755.7352151081169
2026-06-30 00:00:00,792.29531,744.920535372999,753.319075009159
2026-06-30 01:00:00,792.29531,791.7272775180717,743.4859372862788
2026-06-30 02:00:00,797.29531,791.5791996379901,740.3691315692108
2026-06-30 03:00:00,784.67031,791.0663283723401,737.0773869742965
2026-06-30 04:00:00,792.29531,791.3615146521513,739.97794380514
2026-06-30 05:00:00,792.29531,790.1798122972151,747.8377894755225
2026-06-30 06:00:00,792.29531,735.5742823074464,704.5021652913111
2026-06-30 07:00:00,706.29531,744.2535129419052,706.6746311762904
2026-06-30 08:00:00,706.29531,746.1308842140854,710.9428737320239
2026-06-30 09:00:00,706.29531,746.7153640819938,710.5987154315877
2026-06-30 10:00:00,792.29531,752.2933310850971,712.6912301205074
2026-06-30 11:00:00,802.29531,752.99613539615,712.2312804998613
2026-06-30 12:00:00,802.29531,760.0415805484821,717.519970693185
2026-06-30 13:00:00,802.29531,763.8169119474577,720.2287072736191
2026-06-30 14:00:00,817.29531,772.6367474346482,727.1320526571707
2026-06-30 15:00:00,827.29531,779.5967007464537,739.1768315912677
2026-06-30 16:00:00,847.29531,785.6435589571423,746.1989091953844
2026-06-30 17:00:00,847.29531,797.2556072571512,769.2943414366787
2026-06-30 18:00:00,897.79531,827.0614941305869,800.2066490572972
2026-06-30 19:00:00,911.29531,858.7102494025723,835.7577193074167
2026-06-30 20:00:00,911.29531,855.4464114303664,823.9327304351903
2026-06-30 21:00:00,847.29531,837.3444221341244,823.7778197204273
2026-06-30 22:00:00,847.29531,811.919128950575,788.7406357141647
2026-06-30 23:00:00,827.29531,801.1137960744543,774.3774796224332
2026-07-01 00:00:00,812.1992,776.029226205811,799.8805798899142
2026-07-01 01:00:00,812.1992,811.8765939022364,793.6619338385489
2026-07-01 02:00:00,812.1992,811.5594125574315,791.4141495142026
2026-07-01 03:00:00,812.1992,811.1199924809098,780.4377040519724
2026-07-01 04:00:00,812.1992,811.3246380217986,784.0099937721805
2026-07-01 05:00:00,812.1992,811.0544969521983,793.1916210196944
2026-07-01 06:00:00,792.1992,770.9660324630377,759.4561024172849
2026-07-01 07:00:00,792.1992,764.6075488107265,716.3861006183251
2026-07-01 08:00:00,787.1992,769.7753802691141,718.8263128834554
2026-07-01 09:00:00,787.1992,775.3426463230946,723.7088022625179
2026-07-01 10:00:00,792.1992,791.0869499276937,780.0242674528463
2026-07-01 11:00:00,812.1992,793.9292357239339,786.3111678738109
2026-07-01 12:00:00,792.1992,808.5929963829323,790.8484875702958
2026-07-01 13:00:00,792.1992,813.6823819499048,794.5860163562904
2026-07-01 14:00:00,792.1992,826.2575982231947,811.6808339229335
2026-07-01 15:00:00,812.1992,831.3421518217731,818.789084004838
2026-07-01 16:00:00,812.1992,840.0481237180381,828.3841411062846
2026-07-01 17:00:00,892.6992,843.1694809422735,832.7848691073698
2026-07-01 18:00:00,906.1992,908.9264219675824,879.8073136456028
2026-07-01 19:00:00,892.6992,932.1327199356497,904.82349806249
2026-07-01 20:00:00,906.1992,912.0028831952553,900.4998383614586
2026-07-01 21:00:00,892.6992,868.0341978530472,879.0417664472996
2026-07-01 22:00:00,812.1992,858.3189068760803,859.998210431292
2026-07-01 23:00:00,812.1992,840.0989346204105,836.6652001719905
2026-07-02 00:00:00,792.59321,809.2356200206541,824.9451657770045
2026-07-02 01:00:00,792.59321,792.3271090109998,823.2993811147531
2026-07-02 02:00:00,782.59321,792.2161510083965,819.9401244791991
