fecha_hora,real,pred_xgb_afinado,pred_catboost_afinado
2026-02-06 18:00:00,144.72777,149.85582,149.14924136467098
2026-02-06 19:00:00,144.72777,191.00667,189.05772838949778
2026-02-06 20:00:00,144.72777,148.29984,148.16608902560532
2026-02-06 21:00:00,144.72777,146.81053,146.47303737841503
2026-02-06 22:00:00,129.61677,144.71886,145.06663498383762
2026-02-06 23:00:00,129.61677,142.03896,145.46934851309786
2026-02-07 00:00:00,114.18896,124.305824,125.44705949873097
2026-02-07 01:00:00,114.18896,124.55816,125.26213800759412
2026-02-07 02:00:00,114.18896,123.7368,124.46154679680882
2026-02-07 03:00:00,114.18896,123.988,124.48245828693565
2026-02-07 04:00:00,114.18896,124.544334,124.29396653302278
2026-02-07 05:00:00,114.18896,128.9115,131.60809197951914
2026-02-07 06:00:00,114.18896,128.66702,131.70625299687885
2026-02-07 07:00:00,114.18896,128.91377,131.6171815987711
2026-02-07 08:00:00,114.18896,129.50598,132.34498048082244
2026-02-07 09:00:00,114.18896,129.8023,133.39078308873732
2026-02-07 10:00:00,114.18896,129.84552,132.66510442336943
2026-02-07 11:00:00,114.18896,131.10793,132.86712872019157
2026-02-07 12:00:00,114.18896,130.98946,132.75840723816077
2026-02-07 13:00:00,114.18896,132.6202,132.65476938788186
2026-02-07 14:00:00,114.18896,133.52956,132.87271511369087
2026-02-07 15:00:00,114.18896,133.89886,133.58981715752086
2026-02-07 16:00:00,114.18896,137.64867,134.782541664878
2026-02-07 17:00:00,117.18896,137.28337,134.55566656849084
2026-02-07 18:00:00,117.18896,142.77592,145.69191931609512
2026-02-07 19:00:00,117.18896,143.11545,145.86411096606506
2026-02-07 20:00:00,117.18896,143.18787,146.21550031221653
2026-02-07 21:00:00,117.18896,142.92484,146.51090665047718
2026-02-07 22:00:00,114.68896,136.2275,134.43009060802103
2026-02-07 23:00:00,114.18896,131.99667,132.67784098538309
2026-02-08 00:00:00,109.22942,118.79072,114.0430494144676
2026-02-08 01:00:00,109.22942,118.75165,113.6706629353925
2026-02-08 02:00:00,109.22942,118.30633,113.54914709383523
2026-02-08 03:00:00,109.22942,118.41712,113.4989853573155
2026-02-08 04:00:00,109.22942,118.64592,113.22802856583104
2026-02-08 05:00:00,109.22942,118.657005,112.89756725561367
2026-02-08 06:00:00,109.22942,115.47003,112.54335202912269
2026-02-08 07:00:00,103.82342,116.37157,112.35163627544357
2026-02-08 08:00:00,103.82342,119.9618,112.31582515431025
2026-02-08 09:00:00,103.82342,120.15729,112.52903980948975
2026-02-08 10:00:00,103.82342,119.54573,112.34926901115729
2026-02-08 11:00:00,103.82342,120.58697,113.26483348716059
2026-02-08 12:00:00,103.82342,120.49788,113.26216062337673
2026-02-08 13:00:00,103.82342,121.30759,113.15546429395677
2026-02-08 14:00:00,103.82342,121.626144,113.47407077866343
2026-02-08 15:00:00,109.22942,122.00108,114.10149624112942
2026-02-08 16:00:00,110.66942,122.15436,113.85746592642145
2026-02-08 17:00:00,110.66942,124.81199,117.94248614373636
2026-02-08 18:00:00,113.58042,132.6066,123.43116595986068
2026-02-08 19:00:00,122.58042,134.2181,124.30365409228213
2026-02-08 20:00:00,122.58042,133.26877,124.34002447979624
2026-02-08 21:00:00,122.36942,132.97594,124.94759354543577
2026-02-08 22:00:00,110.66942,122.84228,118.29631149262774
2026-02-08 23:00:00,110.66942,121.10086,113.92751186328427
2026-02-09 00:00:00,111.65248,113.859406,109.5651667993025
2026-02-09 01:00:00,111.65248,113.00448,108.07572633791563
2026-02-09 02:00:00,111.65248,112.73167,108.09690844358511
2026-02-09 03:00:00,113.53648,112.45566,107.90938053519623
2026-02-09 04:00:00,113.69548,111.36859,108.42644988505411
2026-02-09 05:00:00,113.69548,115.86952,111.55594324401598
2026-02-09 06:00:00,113.69548,116.3121,111.63138694823557
2026-02-09 07:00:00,113.69548,113.28693,109.12383553452301
2026-02-09 08:00:00,113.69548,113.62288,109.69941956961102
2026-02-09 09:00:00,111.65248,113.972275,110.55471072661737
2026-02-09 10:00:00,113.53648,115.5575,110.79939646905882
2026-02-09 11:00:00,113.69548,116.24395,111.48594166957872
2026-02-09 12:00:00,111.65248,115.881966,111.67740831940976
2026-02-09 13:00:00,113.69548,117.34073,111.98241274093081
2026-02-09 14:00:00,113.69548,118.42311,111.92340543684948
2026-02-09 15:00:00,113.69548,132.0194,123.26192426376537
2026-02-09 16:00:00,116.90648,133.37143,122.39955572385763
2026-02-09 17:00:00,116.90648,133.00461,121.2917038693334
2026-02-09 18:00:00,118.79548,139.3958,123.03192682262076
2026-02-09 19:00:00,118.79548,147.85402,134.91748832647403
2026-02-09 20:00:00,118.79548,145.58333,133.2173401873248
2026-02-09 21:00:00,118.79548,139.29395,132.4027290525706
2026-02-09 22:00:00,116.90648,127.00353,117.67203079726461
2026-02-09 23:00:00,116.90648,116.8155,110.70316670042043
2026-02-10 00:00:00,113.62716,115.1379,111.66245843356782
2026-02-10 01:00:00,113.62716,114.95805,111.41270771854055
2026-02-10 02:00:00,113.62716,114.78005,111.38985068354917
2026-02-10 03:00:00,113.62716,115.6452,111.99119678574591
2026-02-10 04:00:00,113.62716,116.68339,111.54957933122657
2026-02-10 05:00:00,113.62716,118.64942,112.57474633197978
2026-02-10 06:00:00,113.62716,118.89574,112.66786737334891
2026-02-10 07:00:00,113.62716,120.10373,113.02884427524775
2026-02-10 08:00:00,113.62716,121.28729,113.8286635522511
2026-02-10 09:00:00,113.62716,120.62436,113.68159905755587
2026-02-10 10:00:00,113.62716,121.7574,115.3451463457076
2026-02-10 11:00:00,113.62716,124.9695,116.26795966428706
2026-02-10 12:00:00,113.62716,123.89479,115.71285329924284
2026-02-10 13:00:00,113.62716,125.4,116.6574039938795
2026-02-10 14:00:00,113.62716,127.821045,118.30728469562699
2026-02-10 15:00:00,113.62716,128.24376,119.01388883005234
2026-02-10 16:00:00,119.03316,131.72649,124.03576492880111
2026-02-10 17:00:00,119.13016,137.76135,128.43131096815745
2026-02-10 18:00:00,132.27316,138.67488,128.89783672030538
2026-02-10 19:00:00,132.27316,139.0238,130.28270208012154
2026-02-10 20:00:00,132.27316,137.01321,129.72324779977345
2026-02-10 21:00:00,122.27416,135.39546,129.0306440548358
2026-02-10 22:00:00,119.13016,127.90739,122.62831248658703
2026-02-10 23:00:00,113.62716,127.29492,123.00367517775274
2026-02-11 00:00:00,126.72728,121.23472,116.56635980441101
2026-02-11 01:00:00,126.72728,121.17935,116.05309642196241
2026-02-11 02:00:00,126.72728,120.4602,116.42505266637721
2026-02-11 03:00:00,126.72728,120.34979,116.38729868872906
2026-02-11 04:00:00,126.72728,120.31794,116.6804405842922
2026-02-11 05:00:00,132.13328,126.07347,118.23553706944554
2026-02-11 06:00:00,132.23028,126.13848,118.38462844083884
2026-02-11 07:00:00,132.13328,126.461525,118.40043485458035
2026-02-11 08:00:00,126.72728,122.96774,117.2782362527534
2026-02-11 09:00:00,126.72728,123.14519,116.13557149734068
2026-02-11 10:00:00,126.72728,123.66319,118.48815219671845
2026-02-11 11:00:00,126.72728,124.43701,118.79831591920306
2026-02-11 12:00:00,126.72728,124.878426,121.3431668589503
2026-02-11 13:00:00,126.72728,130.25232,122.49614733743239
2026-02-11 14:00:00,132.23028,130.79915,122.67764704747671
2026-02-11 15:00:00,132.23028,132.09949,123.48070399163616
2026-02-11 16:00:00,134.37328,135.11252,130.130691844604
2026-02-11 17:00:00,134.37328,135.33685,130.02250873891325
2026-02-11 18:00:00,147.48428,150.96266,143.59082239514592
2026-02-11 19:00:00,147.48428,156.05241,147.7439488080801
2026-02-11 20:00:00,147.48428,150.62387,142.980977822792
2026-02-11 21:00:00,135.37328,138.7366,133.82084429246336
2026-02-11 22:00:00,134.37328,133.06557,129.0962795854349
2026-02-11 23:00:00,134.37328,127.98236,121.6705652553467
2026-02-12 00:00:00,127.02862,130.29749,133.80311245884585
2026-02-12 01:00:00,126.02862,130.23796,133.52478409182103
2026-02-12 02:00:00,126.02862,129.39949,133.38968359329346
2026-02-12 03:00:00,126.02862,129.44307,133.41033527794656
2026-02-12 04:00:00,127.02862,131.14632,134.25667955953702
2026-02-12 05:00:00,128.02862,141.29597,142.48161234319963
2026-02-12 06:00:00,128.02862,142.63072,142.77437884163118
2026-02-12 07:00:00,128.02862,143.08359,141.44774170698005
2026-02-12 08:00:00,126.02862,135.381,134.93321167593314
2026-02-12 09:00:00,125.88562,134.32443,134.01608674397858
2026-02-12 10:00:00,125.88562,134.84444,134.6853585058961
2026-02-12 11:00:00,126.02862,136.72813,135.98310274956154
2026-02-12 12:00:00,126.02862,136.62712,136.10957683214636
2026-02-12 13:00:00,127.02862,137.30759,136.3821918433771
2026-02-12 14:00:00,128.02862,150.5453,143.43448761497544
2026-02-12 15:00:00,128.02862,151.02805,143.32648178742883
2026-02-12 16:00:00,129.02862,151.29265,146.66408445849353
2026-02-12 17:00:00,134.02962,151.36703,146.6485134349588
2026-02-12 18:00:00,134.02962,157.32329,155.54002776635838
2026-02-12 19:00:00,139.02862,165.0444,160.01766364385676
2026-02-12 20:00:00,139.02862,156.28064,154.69791105200161
2026-02-12 21:00:00,134.02962,149.79787,146.62802509779624
2026-02-12 22:00:00,134.02962,148.21542,145.77914763527144
2026-02-12 23:00:00,128.02862,147.16287,144.89044862336408
2026-02-13 00:00:00,118.63686,130.11612,133.08557849280763
2026-02-13 01:00:00,118.63686,129.66757,132.59730947839356
2026-02-13 02:00:00,118.63686,129.45016,132.21789198246765
2026-02-13 03:00:00,118.63686,129.7377,132.5702288316278
2026-02-13 04:00:00,118.63686,130.50864,133.0340164975264
2026-02-13 05:00:00,118.63686,136.87842,137.88169625593156
2026-02-13 06:00:00,118.63686,136.87842,138.30933004797558
2026-02-13 07:00:00,118.63686,137.08504,138.0370733123622
2026-02-13 08:00:00,118.63686,137.16788,135.3300699992055
2026-02-13 09:00:00,118.63686,137.31616,136.8352923277148
2026-02-13 10:00:00,118.63686,137.85703,138.2422859517752
2026-02-13 11:00:00,118.63686,138.28648,138.37865650683557
2026-02-13 12:00:00,118.63686,138.28648,137.97841609236244
2026-02-13 13:00:00,118.63686,138.45322,137.915965367679
2026-02-13 14:00:00,118.83586,138.77145,141.06966701129699
2026-02-13 15:00:00,119.77286,139.01805,141.2237217433738
2026-02-13 16:00:00,119.83686,139.02945,141.44755838773096
2026-02-13 17:00:00,121.93786,145.32567,146.5700920353394
2026-02-13 18:00:00,121.93786,145.82164,146.89009485125663
2026-02-13 19:00:00,121.93786,148.78708,149.2413027772988
2026-02-13 20:00:00,121.93786,145.25964,148.9237266831078
2026-02-13 21:00:00,121.93786,144.4745,146.9757144766974
2026-02-13 22:00:00,119.83686,142.80609,145.09419378325092
2026-02-13 23:00:00,118.83586,136.07933,138.35183881878115
2026-02-14 00:00:00,116.55786,123.15094,122.98559169999344
2026-02-14 01:00:00,116.55786,123.10391,122.88391584761337
2026-02-14 02:00:00,114.75686,122.47753,121.12369815620967
2026-02-14 03:00:00,114.75686,122.14161,121.26740332543616
2026-02-14 04:00:00,114.75686,121.94915,120.76935826345235
2026-02-14 05:00:00,116.55786,121.954895,120.58231157559116
2026-02-14 06:00:00,116.55786,121.21502,120.09232854396777
2026-02-14 07:00:00,116.55786,121.02685,119.44587310123289
2026-02-14 08:00:00,116.55786,121.20334,119.90270108501434
2026-02-14 09:00:00,114.75686,121.030304,120.15836322092775
2026-02-14 10:00:00,114.75686,120.910324,118.83370371108607
2026-02-14 11:00:00,114.75686,121.03112,119.18098358084953
2026-02-14 12:00:00,114.75686,121.03112,119.14289562849987
2026-02-14 13:00:00,114.75686,121.108185,119.10608579073448
2026-02-14 14:00:00,114.75686,121.02869,120.01470128004834
2026-02-14 15:00:00,116.55786,121.443016,120.15413725336094
2026-02-14 16:00:00,116.55786,121.55762,120.23374857919696
2026-02-14 17:00:00,119.85886,125.767136,126.16270726529508
2026-02-14 18:00:00,168.75786,125.977875,126.99125838542884
2026-02-14 19:00:00,168.75786,127.07278,127.31437245225092
2026-02-14 20:00:00,119.85886,127.43497,128.43416220011684
2026-02-14 21:00:00,168.75786,127.23824,128.39807352350084
2026-02-14 22:00:00,119.85886,122.20341,120.88727779166047
2026-02-14 23:00:00,116.55786,121.69728,119.89787456513892
2026-02-15 00:00:00,112.70936,120.64622,117.44613267958763
2026-02-15 01:00:00,112.70936,120.60014,117.45873216910584
2026-02-15 02:00:00,112.70936,117.77887,114.0265078440761
2026-02-15 03:00:00,112.70936,117.72316,112.99426611909371
2026-02-15 04:00:00,112.70936,117.76999,113.1875319077137
2026-02-15 05:00:00,112.70936,120.3386,115.72349947232814
2026-02-15 06:00:00,112.70936,120.01581,115.23272788071976
2026-02-15 07:00:00,110.66936,119.46436,114.18344565604193
2026-02-15 08:00:00,110.66936,119.644,114.18901951731338
2026-02-15 09:00:00,105.26336,117.23262,111.46928837223194
2026-02-15 10:00:00,105.26336,117.76522,110.80173705701132
2026-02-15 11:00:00,105.26336,118.178734,111.4538994826468
2026-02-15 12:00:00,110.66936,118.1014,111.39578530443151
2026-02-15 13:00:00,110.66936,118.68755,111.03839423168353
2026-02-15 14:00:00,112.70936,118.999245,110.42566206101546
2026-02-15 15:00:00,112.70936,122.77504,114.59287712171978
2026-02-15 16:00:00,112.70936,123.11295,114.86795690060522
2026-02-15 17:00:00,116.00836,123.17349,116.44970668164092
2026-02-15 18:00:00,164.90936,155.42097,151.17730386495447
2026-02-15 19:00:00,164.90936,156.57236,151.5681379213253
2026-02-15 20:00:00,164.90936,123.31936,121.41348185422713
2026-02-15 21:00:00,164.90936,156.37636,152.15685319568138
2026-02-15 22:00:00,116.00836,121.952576,117.39735382222922
2026-02-15 23:00:00,116.00836,121.34508,115.64296835334596
2026-02-16 00:00:00,109.05489,121.998055,114.36175584258358
2026-02-16 01:00:00,109.05489,121.44469,113.69850634775169
2026-02-16 02:00:00,109.05489,120.44044,112.8574467230518
2026-02-16 03:00:00,109.05489,120.34657,113.46522350667118
2026-02-16 04:00:00,109.15189,122.24572,115.20302098575687
2026-02-16 05:00:00,111.09489,125.7831,117.78908522387725
2026-02-16 06:00:00,111.09489,126.21454,117.82053989348441
2026-02-16 07:00:00,111.09489,125.33119,117.92166734336438
2026-02-16 08:00:00,111.09489,125.902565,118.53581225592848
2026-02-16 09:00:00,109.15189,121.82749,113.76731444782807
2026-02-16 10:00:00,111.09489,122.00568,114.16672736530319
2026-02-16 11:00:00,111.09489,122.13461,114.3136335352872
2026-02-16 12:00:00,111.09489,127.44166,118.16872961327813
2026-02-16 13:00:00,111.09489,129.23042,119.02946946999603
2026-02-16 14:00:00,111.09489,132.47072,119.65115540659762
2026-02-16 15:00:00,111.09489,133.30708,120.41580804086401
2026-02-16 16:00:00,112.29489,133.383,122.33435229808136
2026-02-16 17:00:00,112.29489,137.62065,127.21005551922615
2026-02-16 18:00:00,117.30589,172.44737,161.95886109795643
2026-02-16 19:00:00,117.30589,172.4797,160.7258193422737
2026-02-16 20:00:00,117.30589,169.92082,158.92025109327466
2026-02-16 21:00:00,117.30589,168.18753,158.44531252594993
2026-02-16 22:00:00,112.29489,131.21344,123.62239643641033
2026-02-16 23:00:00,111.09489,129.63647,122.80045062862423
2026-02-17 00:00:00,105.34535,118.862686,111.76148176250604
2026-02-17 01:00:00,105.34535,118.17699,111.74561961160612
2026-02-17 02:00:00,105.34535,117.178406,111.36829524613003
2026-02-17 03:00:00,105.34535,117.040596,111.32284956795989
2026-02-17 04:00:00,105.34535,118.09132,111.6411311612987
2026-02-17 05:00:00,110.84835,121.57002,114.12771116777348
2026-02-17 06:00:00,112.99135,122.19776,113.87070811571994
2026-02-17 07:00:00,112.99135,123.21679,114.56880873726817
2026-02-17 08:00:00,112.99135,123.67603,114.57006708509833
2026-02-17 09:00:00,110.84835,122.23237,113.85452517445653
2026-02-17 10:00:00,110.84835,123.966125,116.01469773103548
2026-02-17 11:00:00,110.84835,124.204506,116.52201112678353
2026-02-17 12:00:00,110.84835,124.204506,115.83425366274743
2026-02-17 13:00:00,110.84835,124.44982,115.97062362386191
2026-02-17 14:00:00,112.99135,125.033516,116.05077796418752
2026-02-17 15:00:00,112.99135,125.39402,116.10375548212953
2026-02-17 16:00:00,116.99235,127.03551,117.57501286250748
2026-02-17 17:00:00,116.99235,127.089806,117.7526303168557
2026-02-17 18:00:00,117.99135,136.8469,125.34652311596854
2026-02-17 19:00:00,119.99135,136.91771,124.37108328036346
2026-02-17 20:00:00,116.99235,134.91605,123.91259226319566
2026-02-17 21:00:00,116.99235,130.05608,123.65379413915996
2026-02-17 22:00:00,112.99135,123.86248,115.30447654147905
2026-02-17 23:00:00,110.84835,120.80884,113.5897238212156
2026-02-18 00:00:00,129.11559,117.49844,112.25820242187424
2026-02-18 01:00:00,129.11559,117.06409,111.95883042638502
2026-02-18 02:00:00,123.96959,116.706535,111.34536887962115
2026-02-18 03:00:00,123.97059,115.46584,111.70290199518053
2026-02-18 04:00:00,129.11559,116.09988,111.84248666814345
2026-02-18 05:00:00,129.47259,122.32246,115.56158068343555
2026-02-18 06:00:00,131.61559,124.28194,115.92914831792777
2026-02-18 07:00:00,129.47259,125.4098,116.56165448409956
2026-02-18 08:00:00,129.47259,126.38967,116.12785736573969
2026-02-18 09:00:00,129.11559,123.734436,117.30822557892573
2026-02-18 10:00:00,129.11559,124.07836,117.85445461706536
2026-02-18 11:00:00,129.11559,125.0845,118.24571624457744
2026-02-18 12:00:00,129.11559,125.224976,118.25232685928971
2026-02-18 13:00:00,129.11559,126.68109,118.47839033596196
2026-02-18 14:00:00,129.47259,130.50398,119.21288896883779
2026-02-18 15:00:00,129.47259,131.28442,119.27142837099358
2026-02-18 16:00:00,131.61559,134.17387,123.47012734828961
2026-02-18 17:00:00,132.61559,134.44972,123.29377239504016
2026-02-18 18:00:00,134.61459,134.86726,123.74416754766946
2026-02-18 19:00:00,134.61459,134.09444,124.74249917651575
2026-02-18 20:00:00,134.61459,133.3968,122.94508970340883
2026-02-18 21:00:00,132.61559,132.1419,121.49644589546419
2026-02-18 22:00:00,131.61559,127.64892,116.8717542221465
2026-02-18 23:00:00,131.61559,122.263794,115.52710782585991
2026-02-19 00:00:00,125.63308,131.56606,130.00993887495864
2026-02-19 01:00:00,125.63308,126.03411,128.28504286579408
2026-02-19 02:00:00,125.63308,121.180046,124.01954552868463
2026-02-19 03:00:00,125.63308,121.12551,122.50771399034329
2026-02-19 04:00:00,125.63308,129.45462,127.47990920000116
2026-02-19 05:00:00,131.13608,131.34058,128.11551467769345
2026-02-19 06:00:00,131.13608,138.3919,131.29146534451667
2026-02-19 07:00:00,131.13608,132.31421,129.5730475799428
2026-02-19 08:00:00,125.63308,129.82768,129.54871685435282
2026-02-19 09:00:00,131.13608,129.84477,130.19186572950872
2026-02-19 10:00:00,131.13608,129.96413,130.15979490011767
2026-02-19 11:00:00,131.13608,130.9965,130.68623661643247
2026-02-19 12:00:00,131.13608,130.83452,130.44990522352813
2026-02-19 13:00:00,134.27908,135.2504,130.61618485035694
2026-02-19 14:00:00,134.27908,136.8433,131.06835239015555
2026-02-19 15:00:00,134.27908,137.5898,131.01923205257975
2026-02-19 16:00:00,134.27908,144.79797,133.12261086262802
2026-02-19 17:00:00,134.27908,145.75844,133.60344956138374
2026-02-19 18:00:00,135.79008,146.07372,137.1203965242968
2026-02-19 19:00:00,135.79008,146.37358,137.0919083612854
2026-02-19 20:00:00,135.79008,145.81357,136.8929243296662
2026-02-19 21:00:00,134.27908,145.91742,135.30807480156983
2026-02-19 22:00:00,134.27908,144.30135,134.0322740525269
2026-02-19 23:00:00,133.27908,143.03209,134.05065017421867
2026-02-20 00:00:00,120.37685,124.3172,124.96010711357646
2026-02-20 01:00:00,120.37685,123.98451,124.63236425533498
2026-02-20 02:00:00,120.37685,123.555145,124.07426965855852
2026-02-20 03:00:00,120.37685,123.555145,124.0697748315774
2026-02-20 04:00:00,120.37685,124.200066,124.24655341275596
2026-02-20 05:00:00,120.37685,131.80768,129.83701195190278
2026-02-20 06:00:00,120.37685,131.80768,130.1067954666659
2026-02-20 07:00:00,120.37685,132.13275,129.61261732982734
2026-02-20 08:00:00,120.37685,126.18439,124.46619543426347
2026-02-20 09:00:00,120.37685,132.50609,130.08450526736954
2026-02-20 10:00:00,120.37685,132.97752,130.03901473919413
2026-02-20 11:00:00,120.37685,133.54408,130.1285035164268
2026-02-20 12:00:00,120.37685,133.54408,130.21769912630168
2026-02-20 13:00:00,120.37685,132.4325,133.47895483466922
2026-02-20 14:00:00,120.37685,133.20065,133.9781346747611
2026-02-20 15:00:00,127.52285,133.70172,133.81985279178713
2026-02-20 16:00:00,129.02285,133.69514,133.94286020773916
2026-02-20 17:00:00,129.02285,134.91707,135.1630588196703
2026-02-20 18:00:00,129.02285,135.06653,135.29713104523
2026-02-20 19:00:00,131.02385,135.1151,135.3869712118726
2026-02-20 20:00:00,131.02385,134.48697,135.34617024729496
2026-02-20 21:00:00,129.02285,133.76166,135.22017799077065
2026-02-20 22:00:00,129.02285,131.04044,133.43747898611073
2026-02-20 23:00:00,127.52285,129.82663,130.37820980095793
2026-02-21 00:00:00,107.25893,117.45918,121.10421819025822
2026-02-21 01:00:00,107.25893,117.398705,120.70425885978527
2026-02-21 02:00:00,107.25893,116.95384,120.05934016381393
2026-02-21 03:00:00,107.25893,117.08101,119.9456454102543
2026-02-21 04:00:00,107.25893,117.19299,120.046970833038
2026-02-21 05:00:00,107.25893,117.302284,120.56132316486521
2026-02-21 06:00:00,107.25893,116.94725,120.43296757965625
2026-02-21 07:00:00,107.25893,117.195114,120.11170018429127
2026-02-21 08:00:00,107.25893,117.399315,120.12715533895394
2026-02-21 09:00:00,107.25893,117.36709,118.84340281409544
2026-02-21 10:00:00,107.25893,117.762695,118.6678328279534
2026-02-21 11:00:00,107.25893,118.179016,118.78341553485382
2026-02-21 12:00:00,107.25893,119.707794,118.59981943004216
2026-02-21 13:00:00,107.25893,120.370674,118.8782004434535
2026-02-21 14:00:00,107.25893,120.8047,118.84520300779724
2026-02-21 15:00:00,107.25893,124.764984,123.49237188721152
2026-02-21 16:00:00,112.76193,125.37435,126.23605002010488
2026-02-21 17:00:00,116.90493,125.436,126.50067046585117
2026-02-21 18:00:00,120.90493,131.70345,128.0044082538834
2026-02-21 19:00:00,165.90493,139.1678,131.30907397807746
2026-02-21 20:00:00,120.90493,131.59918,130.14573188539066
2026-02-21 21:00:00,116.90493,131.95836,129.1335709364404
2026-02-21 22:00:00,116.90493,124.58668,127.2636697719995
2026-02-21 23:00:00,114.70493,123.57141,124.45447419710712
2026-02-22 00:00:00,114.40661,110.15191,107.28795627508197
2026-02-22 01:00:00,113.50361,109.93043,106.98558312028216
2026-02-22 02:00:00,114.40661,109.662,106.8751922519385
2026-02-22 03:00:00,113.50361,109.47069,107.18511552159677
2026-02-22 04:00:00,113.50361,109.6263,106.40438653418154
2026-02-22 05:00:00,114.40661,109.56928,105.90946494602275
2026-02-22 06:00:00,113.50361,109.1189,105.35083582685182
2026-02-22 07:00:00,113.36061,109.2661,104.72923835140578
2026-02-22 08:00:00,113.36061,109.45648,104.48066840018843
2026-02-22 09:00:00,107.85761,108.668304,104.89639028467435
2026-02-22 10:00:00,107.85761,108.851685,104.57266914866256
2026-02-22 11:00:00,107.85761,109.14164,104.1985105116068
2026-02-22 12:00:00,107.85761,110.00704,104.273003359588
2026-02-22 13:00:00,107.85761,110.61573,104.38141665255023
2026-02-22 14:00:00,113.36061,110.96054,104.9210676222887
2026-02-22 15:00:00,113.50361,111.280464,105.05074827668989
2026-02-22 16:00:00,114.40661,115.43458,107.73041779330464
2026-02-22 17:00:00,116.50361,118.050995,114.23298682556353
2026-02-22 18:00:00,117.00361,125.74688,118.47191739461682
2026-02-22 19:00:00,117.00361,157.14552,146.98254213055077
2026-02-22 20:00:00,117.00361,125.7389,119.21285739190012
2026-02-22 21:00:00,117.00361,123.81578,117.63487868715775
2026-02-22 22:00:00,116.50361,117.21087,115.675970756869
2026-02-22 23:00:00,116.50361,114.2604,111.29969463545916
2026-02-23 00:00:00,106.00391,118.5504,111.99952439125776
2026-02-23 01:00:00,111.64991,117.468254,109.17940934644632
2026-02-23 02:00:00,106.00391,116.47494,110.31220115055672
2026-02-23 03:00:00,106.00391,116.063614,108.93682970833281
2026-02-23 04:00:00,111.50691,117.41712,109.69467460974019
2026-02-23 05:00:00,111.64991,121.76664,114.62985987013333
2026-02-23 06:00:00,111.64991,120.455894,113.12997735659383
2026-02-23 07:00:00,111.64991,121.30788,113.82325210830362
2026-02-23 08:00:00,111.64991,122.09514,114.20826939649643
2026-02-23 09:00:00,112.40991,117.58813,113.15336588450727
2026-02-23 10:00:00,112.40991,118.945625,113.15129379850279
2026-02-23 11:00:00,112.40991,119.20586,113.3210651102293
2026-02-23 12:00:00,112.40991,119.14527,113.50770313257158
2026-02-23 13:00:00,112.41091,120.562996,113.69837836270794
2026-02-23 14:00:00,112.64991,126.233376,115.36374108711017
2026-02-23 15:00:00,112.64991,127.18225,115.72903786852974
2026-02-23 16:00:00,112.64991,127.439514,117.66280764430282
2026-02-23 17:00:00,112.64991,130.67491,119.48408070242961
2026-02-23 18:00:00,114.64991,130.87358,122.46752340387205
2026-02-23 19:00:00,115.62991,131.95256,121.37733410364346
2026-02-23 20:00:00,114.64991,128.7315,120.19162487737573
2026-02-23 21:00:00,112.64991,127.38029,120.11561652345418
2026-02-23 22:00:00,112.64991,125.08343,116.46295288702886
2026-02-23 23:00:00,112.40991,122.596855,115.5488886764512
2026-02-24 00:00:00,120.44202,108.70747,108.45126753201606
2026-02-24 01:00:00,120.44202,114.24891,110.35406230474122
2026-02-24 02:00:00,120.44202,106.81575,107.18195138274663
2026-02-24 03:00:00,120.44202,106.76529,107.11105856552724
2026-02-24 04:00:00,120.44202,113.668564,110.43396191929567
2026-02-24 05:00:00,120.44202,116.503105,110.89008162510626
2026-02-24 06:00:00,120.44202,117.205795,111.65557987969522
2026-02-24 07:00:00,120.44202,118.05838,111.83740495421328
2026-02-24 08:00:00,120.44202,118.498405,111.85915596427719
2026-02-24 09:00:00,120.44202,118.249596,111.36328482597617
2026-02-24 10:00:00,120.44202,118.09216,111.34475180545118
2026-02-24 11:00:00,120.44202,118.35785,111.29945189559976
2026-02-24 12:00:00,120.44202,118.272385,111.38501306772636
2026-02-24 13:00:00,120.44202,119.27686,111.44468512680707
2026-02-24 14:00:00,120.44202,120.168,112.28188605819572
2026-02-24 15:00:00,120.44202,120.66192,112.33896759799198
2026-02-24 16:00:00,125.94502,120.76674,112.8486893289786
2026-02-24 17:00:00,125.94602,120.615555,112.59465914858438
2026-02-24 18:00:00,127.78802,122.23465,115.44552476882315
2026-02-24 19:00:00,129.08802,124.95597,116.53389697276477
2026-02-24 20:00:00,126.84902,120.88698,114.49866435842898
2026-02-24 21:00:00,126.84802,118.28772,111.73794962892725
2026-02-24 22:00:00,125.94502,117.12036,110.40990230948513
2026-02-24 23:00:00,125.44202,115.661644,109.73952852034319
2026-02-25 00:00:00,120.8945,123.46044,120.05711428231602
2026-02-25 01:00:00,120.8945,122.36533,119.65253566223457
2026-02-25 02:00:00,120.8945,118.96883,119.55841410997134
2026-02-25 03:00:00,120.8945,118.9153,119.19501273875164
2026-02-25 04:00:00,120.8945,122.6359,119.32416013727621
2026-02-25 05:00:00,120.8945,122.599365,119.6194581586532
2026-02-25 06:00:00,120.8945,122.80169,119.83981159475343
2026-02-25 07:00:00,120.8945,123.19453,120.0807802876488
2026-02-25 08:00:00,120.8945,124.48863,120.0335327788462
2026-02-25 09:00:00,120.8945,124.8293,120.69017256188432
2026-02-25 10:00:00,120.8945,124.97761,120.62544192727464
2026-02-25 11:00:00,120.8945,126.27883,120.88678774284928
2026-02-25 12:00:00,120.8945,126.481606,120.97998445996095
