ds,y,NHITS,ventana,semilla
2026-01-21 17:00:00,188.09024,172.66234,1a,42
2026-01-21 18:00:00,205.89024,182.70421,1a,42
2026-01-21 19:00:00,205.89024,234.97745,1a,42
2026-01-21 20:00:00,195.89024,227.547,1a,42
2026-01-21 21:00:00,188.09024,193.10829,1a,42
2026-01-21 22:00:00,188.09024,179.16911,1a,42
2026-01-21 23:00:00,180.89024,171.63773,1a,42
2026-01-22 00:00:00,181.84677,180.53952,1a,42
2026-01-22 01:00:00,181.84677,178.12794,1a,42
2026-01-22 02:00:00,181.84677,181.38188,1a,42
2026-01-22 03:00:00,181.84677,184.10008,1a,42
2026-01-22 04:00:00,181.84677,186.37576,1a,42
2026-01-22 05:00:00,181.84677,186.69896,1a,42
2026-01-22 06:00:00,181.84677,187.11465,1a,42
2026-01-22 07:00:00,181.84677,188.05855,1a,42
2026-01-22 08:00:00,181.84677,194.38104,1a,42
2026-01-22 09:00:00,181.84677,201.16202,1a,42
2026-01-22 10:00:00,181.84677,198.79396,1a,42
2026-01-22 11:00:00,181.84677,198.6749,1a,42
2026-01-22 12:00:00,181.84677,201.10211,1a,42
2026-01-22 13:00:00,181.84677,201.23166,1a,42
2026-01-22 14:00:00,191.16677,208.01437,1a,42
2026-01-22 15:00:00,191.16677,220.23245,1a,42
2026-01-22 16:00:00,195.84677,232.0804,1a,42
2026-01-22 17:00:00,195.84677,241.85599,1a,42
2026-01-22 18:00:00,210.84677,257.23267,1a,42
2026-01-22 19:00:00,220.84677,289.0935,1a,42
2026-01-22 20:00:00,195.84677,303.87524,1a,42
2026-01-22 21:00:00,195.84677,262.74045,1a,42
2026-01-22 22:00:00,191.16677,247.70078,1a,42
2026-01-22 23:00:00,191.16677,236.56947,1a,42
2026-01-23 00:00:00,196.7875,187.86464,1a,42
2026-01-23 01:00:00,196.7875,188.2299,1a,42
2026-01-23 02:00:00,196.7875,189.78644,1a,42
2026-01-23 03:00:00,196.7875,187.48346,1a,42
2026-01-23 04:00:00,196.7875,186.77148,1a,42
2026-01-23 05:00:00,196.7875,186.43456,1a,42
2026-01-23 06:00:00,196.7875,185.5602,1a,42
2026-01-23 07:00:00,196.7875,187.42982,1a,42
2026-01-23 08:00:00,196.7875,190.1017,1a,42
2026-01-23 09:00:00,196.7875,193.39629,1a,42
2026-01-23 10:00:00,196.7875,196.03888,1a,42
2026-01-23 11:00:00,196.7875,198.80994,1a,42
2026-01-23 12:00:00,196.7875,200.22598,1a,42
2026-01-23 13:00:00,196.7875,202.59824,1a,42
2026-01-23 14:00:00,196.7875,202.80415,1a,42
2026-01-23 15:00:00,207.7875,202.56454,1a,42
2026-01-23 16:00:00,211.3075,203.37057,1a,42
2026-01-23 17:00:00,211.3075,205.75443,1a,42
2026-01-23 18:00:00,211.7875,209.56087,1a,42
2026-01-23 19:00:00,220.7875,211.73099,1a,42
2026-01-23 20:00:00,211.7875,210.52612,1a,42
2026-01-23 21:00:00,220.7875,208.45851,1a,42
2026-01-23 22:00:00,211.7875,204.61072,1a,42
2026-01-23 23:00:00,211.3075,203.98315,1a,42
2026-01-24 00:00:00,236.7244,210.53775,1a,42
2026-01-24 01:00:00,231.7244,210.60161,1a,42
2026-01-24 02:00:00,201.7244,212.05661,1a,42
2026-01-24 03:00:00,201.7244,210.95358,1a,42
2026-01-24 04:00:00,201.7244,209.86226,1a,42
2026-01-24 05:00:00,201.7244,209.86922,1a,42
2026-01-24 06:00:00,201.7244,209.32744,1a,42
2026-01-24 07:00:00,201.7244,209.61275,1a,42
2026-01-24 08:00:00,201.7244,209.23288,1a,42
2026-01-24 09:00:00,201.7244,208.65506,1a,42
2026-01-24 10:00:00,201.7244,207.96835,1a,42
2026-01-24 11:00:00,201.7244,208.36998,1a,42
2026-01-24 12:00:00,201.7244,208.009,1a,42
2026-01-24 13:00:00,201.7244,209.38307,1a,42
2026-01-24 14:00:00,201.7244,209.4466,1a,42
2026-01-24 15:00:00,201.7244,208.864,1a,42
2026-01-24 16:00:00,206.7244,207.73749,1a,42
2026-01-24 17:00:00,211.7244,207.52106,1a,42
2026-01-24 18:00:00,241.9144,209.86172,1a,42
2026-01-24 19:00:00,241.9144,213.46115,1a,42
2026-01-24 20:00:00,241.9144,214.40036,1a,42
2026-01-24 21:00:00,211.7244,214.30064,1a,42
2026-01-24 22:00:00,211.7244,212.67822,1a,42
2026-01-24 23:00:00,241.9144,212.98854,1a,42
2026-01-25 00:00:00,227.85962,241.55812,1a,42
2026-01-25 01:00:00,227.85962,240.90822,1a,42
2026-01-25 02:00:00,227.85962,241.3051,1a,42
2026-01-25 03:00:00,227.85962,237.19733,1a,42
2026-01-25 04:00:00,227.85962,235.13377,1a,42
2026-01-25 05:00:00,227.85962,232.02647,1a,42
2026-01-25 06:00:00,227.85962,232.12274,1a,42
2026-01-25 07:00:00,217.92962,231.84677,1a,42
2026-01-25 08:00:00,217.92962,233.53168,1a,42
2026-01-25 09:00:00,217.85962,233.7709,1a,42
2026-01-25 10:00:00,217.85962,234.27458,1a,42
2026-01-25 11:00:00,217.85962,235.3615,1a,42
2026-01-25 12:00:00,217.85962,236.6234,1a,42
2026-01-25 13:00:00,217.85962,238.47928,1a,42
2026-01-25 14:00:00,217.92962,239.14561,1a,42
2026-01-25 15:00:00,217.92962,239.66324,1a,42
2026-01-25 16:00:00,217.92962,243.167,1a,42
2026-01-25 17:00:00,227.85962,246.93759,1a,42
2026-01-25 18:00:00,253.85962,254.81963,1a,42
2026-01-25 19:00:00,253.85962,260.55865,1a,42
2026-01-25 20:00:00,253.85962,264.96918,1a,42
2026-01-25 21:00:00,253.85962,265.17996,1a,42
2026-01-25 22:00:00,232.85962,260.52988,1a,42
2026-01-25 23:00:00,232.85962,259.84933,1a,42
2026-01-26 00:00:00,235.5724,240.56122,1a,42
2026-01-26 01:00:00,235.5724,240.77965,1a,42
2026-01-26 02:00:00,230.5724,246.72095,1a,42
2026-01-26 03:00:00,230.5724,249.7335,1a,42
2026-01-26 04:00:00,230.5724,251.21877,1a,42
2026-01-26 05:00:00,235.5724,252.44939,1a,42
2026-01-26 06:00:00,248.5724,253.78406,1a,42
2026-01-26 07:00:00,235.5724,252.45859,1a,42
2026-01-26 08:00:00,235.5724,255.70204,1a,42
2026-01-26 09:00:00,235.5724,260.29767,1a,42
2026-01-26 10:00:00,235.5724,263.1288,1a,42
2026-01-26 11:00:00,235.5724,266.78217,1a,42
2026-01-26 12:00:00,235.5724,267.8927,1a,42
2026-01-26 13:00:00,235.5724,269.00842,1a,42
2026-01-26 14:00:00,248.5724,272.1217,1a,42
2026-01-26 15:00:00,248.5724,270.6318,1a,42
2026-01-26 16:00:00,248.5724,269.88257,1a,42
2026-01-26 17:00:00,252.5724,269.56635,1a,42
2026-01-26 18:00:00,291.5234,277.9779,1a,42
2026-01-26 19:00:00,291.5234,285.18338,1a,42
2026-01-26 20:00:00,291.5234,287.1797,1a,42
2026-01-26 21:00:00,291.5234,294.36105,1a,42
2026-01-26 22:00:00,252.5724,293.58725,1a,42
2026-01-26 23:00:00,248.5724,287.49265,1a,42
2026-01-27 00:00:00,259.32244,249.33664,1a,42
2026-01-27 01:00:00,254.32244,249.6517,1a,42
2026-01-27 02:00:00,254.32244,251.64879,1a,42
2026-01-27 03:00:00,254.32244,253.49574,1a,42
2026-01-27 04:00:00,259.32244,253.98894,1a,42
2026-01-27 05:00:00,259.32244,254.49297,1a,42
2026-01-27 06:00:00,259.32244,253.24748,1a,42
2026-01-27 07:00:00,259.32244,250.80241,1a,42
2026-01-27 08:00:00,259.32244,252.06311,1a,42
2026-01-27 09:00:00,259.32244,249.37317,1a,42
2026-01-27 10:00:00,259.32244,249.61462,1a,42
2026-01-27 11:00:00,259.32244,250.86475,1a,42
2026-01-27 12:00:00,259.32244,249.79378,1a,42
2026-01-27 13:00:00,259.32244,252.36087,1a,42
2026-01-27 14:00:00,265.32244,251.21579,1a,42
2026-01-27 15:00:00,265.32244,247.7086,1a,42
2026-01-27 16:00:00,267.65544,247.77002,1a,42
2026-01-27 17:00:00,267.65544,247.39287,1a,42
2026-01-27 18:00:00,267.65544,250.60022,1a,42
2026-01-27 19:00:00,285.32244,255.40395,1a,42
2026-01-27 20:00:00,267.65544,256.6376,1a,42
2026-01-27 21:00:00,267.65544,254.1939,1a,42
2026-01-27 22:00:00,265.32244,250.7372,1a,42
2026-01-27 23:00:00,259.32244,243.0166,1a,42
2026-01-28 00:00:00,253.93714,258.50082,1a,42
2026-01-28 01:00:00,253.93714,257.80008,1a,42
2026-01-28 02:00:00,253.93714,261.07986,1a,42
2026-01-28 03:00:00,253.93714,262.7617,1a,42
2026-01-28 04:00:00,253.93714,263.15942,1a,42
2026-01-28 05:00:00,254.86714,264.3566,1a,42
2026-01-28 06:00:00,254.86714,263.0106,1a,42
2026-01-28 07:00:00,254.86714,261.3855,1a,42
2026-01-28 08:00:00,253.93714,261.2659,1a,42
2026-01-28 09:00:00,253.93714,262.1093,1a,42
2026-01-28 10:00:00,254.86714,261.24637,1a,42
2026-01-28 11:00:00,254.86714,260.324,1a,42
2026-01-28 12:00:00,254.86714,259.1034,1a,42
2026-01-28 13:00:00,254.86714,259.4633,1a,42
2026-01-28 14:00:00,261.93714,258.06055,1a,42
2026-01-28 15:00:00,261.93714,259.35938,1a,42
2026-01-28 16:00:00,264.93714,261.1294,1a,42
2026-01-28 17:00:00,264.93714,264.02908,1a,42
2026-01-28 18:00:00,264.93714,267.7164,1a,42
2026-01-28 19:00:00,266.93714,271.96317,1a,42
2026-01-28 20:00:00,264.93714,273.25293,1a,42
2026-01-28 21:00:00,264.93714,271.5871,1a,42
2026-01-28 22:00:00,264.93714,267.65558,1a,42
2026-01-28 23:00:00,254.86714,262.04318,1a,42
2026-01-29 00:00:00,242.61517,252.62543,1a,42
2026-01-29 01:00:00,242.61517,250.64055,1a,42
2026-01-29 02:00:00,242.61517,251.21783,1a,42
2026-01-29 03:00:00,242.61517,248.73256,1a,42
2026-01-29 04:00:00,242.61517,246.697,1a,42
2026-01-29 05:00:00,242.73817,245.75955,1a,42
2026-01-29 06:00:00,242.73817,242.77504,1a,42
2026-01-29 07:00:00,242.73817,241.14453,1a,42
2026-01-29 08:00:00,242.61517,241.1005,1a,42
2026-01-29 09:00:00,242.61517,240.95573,1a,42
2026-01-29 10:00:00,242.73817,239.74352,1a,42
2026-01-29 11:00:00,242.73817,239.72682,1a,42
2026-01-29 12:00:00,242.61517,237.38882,1a,42
2026-01-29 13:00:00,242.73817,236.23619,1a,42
2026-01-29 14:00:00,242.73817,233.38242,1a,42
2026-01-29 15:00:00,242.73817,234.3466,1a,42
2026-01-29 16:00:00,255.61517,237.08273,1a,42
2026-01-29 17:00:00,255.61517,239.03943,1a,42
2026-01-29 18:00:00,255.61517,243.45897,1a,42
2026-01-29 19:00:00,264.61517,244.35193,1a,42
2026-01-29 20:00:00,255.61517,243.95383,1a,42
2026-01-29 21:00:00,255.61517,241.86067,1a,42
2026-01-29 22:00:00,255.61517,237.88925,1a,42
2026-01-29 23:00:00,242.73817,235.05318,1a,42
2026-01-30 00:00:00,108.3633,230.93642,1a,42
2026-01-30 01:00:00,112.4993,225.8855,1a,42
2026-01-30 02:00:00,112.4993,220.59605,1a,42
2026-01-30 03:00:00,113.9533,215.52296,1a,42
2026-01-30 04:00:00,113.9533,214.90875,1a,42
2026-01-30 05:00:00,247.0863,215.38428,1a,42
2026-01-30 06:00:00,247.0863,216.25768,1a,42
2026-01-30 07:00:00,247.0863,214.6845,1a,42
2026-01-30 08:00:00,166.9633,212.24696,1a,42
2026-01-30 09:00:00,114.9663,210.85077,1a,42
2026-01-30 10:00:00,247.0863,209.25822,1a,42
2026-01-30 11:00:00,247.0863,209.84178,1a,42
2026-01-30 12:00:00,113.9533,210.02364,1a,42
2026-01-30 13:00:00,247.0863,210.727,1a,42
2026-01-30 14:00:00,247.0863,212.75385,1a,42
2026-01-30 15:00:00,251.9633,215.92805,1a,42
2026-01-30 16:00:00,251.9633,221.10248,1a,42
2026-01-30 17:00:00,251.9633,227.18878,1a,42
2026-01-30 18:00:00,256.9633,234.18109,1a,42
2026-01-30 19:00:00,251.9633,236.16971,1a,42
2026-01-30 20:00:00,251.9633,235.40282,1a,42
2026-01-30 21:00:00,251.9633,234.1898,1a,42
2026-01-30 22:00:00,247.0863,230.6346,1a,42
2026-01-30 23:00:00,247.0863,228.93321,1a,42
2026-01-31 00:00:00,208.1695,216.97595,1a,42
2026-01-31 01:00:00,208.1695,211.21478,1a,42
2026-01-31 02:00:00,208.1695,204.4915,1a,42
2026-01-31 03:00:00,208.1695,201.75426,1a,42
2026-01-31 04:00:00,208.1695,204.41692,1a,42
2026-01-31 05:00:00,208.1695,205.86856,1a,42
2026-01-31 06:00:00,208.1695,207.0283,1a,42
2026-01-31 07:00:00,208.1695,205.08942,1a,42
2026-01-31 08:00:00,208.1695,204.79626,1a,42
2026-01-31 09:00:00,208.1695,205.26979,1a,42
2026-01-31 10:00:00,208.1695,210.27527,1a,42
2026-01-31 11:00:00,208.1695,218.3874,1a,42
2026-01-31 12:00:00,208.1695,226.50395,1a,42
2026-01-31 13:00:00,208.1695,235.01534,1a,42
2026-01-31 14:00:00,208.1695,243.78853,1a,42
2026-01-31 15:00:00,208.1695,250.71414,1a,42
2026-01-31 16:00:00,218.6695,262.05643,1a,42
2026-01-31 17:00:00,218.6695,270.5972,1a,42
2026-01-31 18:00:00,218.7925,280.79956,1a,42
2026-01-31 19:00:00,218.7925,280.8425,1a,42
2026-01-31 20:00:00,218.6695,277.64224,1a,42
2026-01-31 21:00:00,218.6695,265.99924,1a,42
2026-01-31 22:00:00,218.6695,250.2408,1a,42
2026-01-31 23:00:00,208.1695,246.59033,1a,42
2026-02-01 00:00:00,165.00424,205.6363,1a,42
2026-02-01 01:00:00,165.00424,203.4687,1a,42
2026-02-01 02:00:00,165.00424,202.84189,1a,42
2026-02-01 03:00:00,165.00424,200.93478,1a,42
2026-02-01 04:00:00,165.00424,199.66571,1a,42
2026-02-01 05:00:00,165.00424,197.27818,1a,42
2026-02-01 06:00:00,122.36124,196.73836,1a,42
2026-02-01 07:00:00,124.98524,196.47527,1a,42
2026-02-01 08:00:00,165.00424,197.04153,1a,42
2026-02-01 09:00:00,165.00424,199.69928,1a,42
2026-02-01 10:00:00,165.00424,205.09622,1a,42
2026-02-01 11:00:00,165.00424,212.30034,1a,42
2026-02-01 12:00:00,165.00424,219.29468,1a,42
2026-02-01 13:00:00,165.00424,226.47069,1a,42
2026-02-01 14:00:00,165.00424,231.98486,1a,42
2026-02-01 15:00:00,165.00424,234.02547,1a,42
2026-02-01 16:00:00,165.00424,240.07477,1a,42
2026-02-01 17:00:00,165.00424,248.46613,1a,42
2026-02-01 18:00:00,215.50424,256.1707,1a,42
2026-02-01 19:00:00,215.50424,257.8634,1a,42
2026-02-01 20:00:00,215.50424,257.75995,1a,42
2026-02-01 21:00:00,215.50424,253.48865,1a,42
2026-02-01 22:00:00,190.50424,241.72365,1a,42
2026-02-01 23:00:00,165.00424,233.7424,1a,42
2026-02-02 00:00:00,105.56538,170.5228,1a,42
2026-02-02 01:00:00,105.56538,166.92976,1a,42
2026-02-02 02:00:00,105.56538,167.97061,1a,42
2026-02-02 03:00:00,105.56538,169.31064,1a,42
2026-02-02 04:00:00,105.56538,166.58792,1a,42
2026-02-02 05:00:00,109.70438,165.84814,1a,42
2026-02-02 06:00:00,111.06838,167.40787,1a,42
2026-02-02 07:00:00,111.06838,168.35976,1a,42
2026-02-02 08:00:00,109.70438,170.59564,1a,42
2026-02-02 09:00:00,109.70438,171.4358,1a,42
2026-02-02 10:00:00,111.06838,176.35818,1a,42
2026-02-02 11:00:00,111.06838,178.00174,1a,42
2026-02-02 12:00:00,109.70438,180.4597,1a,42
2026-02-02 13:00:00,111.06838,183.73418,1a,42
2026-02-02 14:00:00,111.06838,196.98279,1a,42
2026-02-02 15:00:00,194.33438,209.1977,1a,42
2026-02-02 16:00:00,194.33438,221.65707,1a,42
2026-02-02 17:00:00,194.33438,237.5244,1a,42
2026-02-02 18:00:00,204.21138,247.70755,1a,42
2026-02-02 19:00:00,204.21138,253.93404,1a,42
2026-02-02 20:00:00,204.21138,251.3037,1a,42
2026-02-02 21:00:00,194.33438,255.23122,1a,42
2026-02-02 22:00:00,194.33438,247.86693,1a,42
2026-02-02 23:00:00,111.06838,229.22159,1a,42
2026-02-03 00:00:00,119.29749,106.1459,1a,42
2026-02-03 01:00:00,119.29749,97.115845,1a,42
2026-02-03 02:00:00,119.29749,96.969604,1a,42
2026-02-03 03:00:00,119.29749,105.16667,1a,42
2026-02-03 04:00:00,119.29749,123.30684,1a,42
2026-02-03 05:00:00,119.29749,143.72281,1a,42
2026-02-03 06:00:00,119.29749,156.12645,1a,42
2026-02-03 07:00:00,119.29749,145.04039,1a,42
2026-02-03 08:00:00,119.29849,138.08435,1a,42
2026-02-03 09:00:00,119.29749,127.29727,1a,42
2026-02-03 10:00:00,119.29749,150.17238,1a,42
2026-02-03 11:00:00,119.29749,164.80482,1a,42
2026-02-03 12:00:00,119.29749,175.31339,1a,42
2026-02-03 13:00:00,119.29749,168.06223,1a,42
2026-02-03 14:00:00,123.43349,194.47318,1a,42
2026-02-03 15:00:00,123.43449,216.07167,1a,42
2026-02-03 16:00:00,126.43949,238.85121,1a,42
2026-02-03 17:00:00,187.94349,259.8084,1a,42
2026-02-03 18:00:00,187.94349,237.24207,1a,42
2026-02-03 19:00:00,187.94349,233.65617,1a,42
2026-02-03 20:00:00,187.94349,228.67242,1a,42
2026-02-03 21:00:00,187.94349,223.78528,1a,42
2026-02-03 22:00:00,124.80049,187.69736,1a,42
2026-02-03 23:00:00,123.43349,154.40341,1a,42
2026-02-04 00:00:00,120.65612,110.59215,1a,42
2026-02-04 01:00:00,120.65512,106.12272,1a,42
2026-02-04 02:00:00,120.65512,102.83251,1a,42
2026-02-04 03:00:00,120.65512,103.10708,1a,42
2026-02-04 04:00:00,120.75212,107.69099,1a,42
2026-02-04 05:00:00,143.24912,110.2476,1a,42
2026-02-04 06:00:00,143.24912,111.09845,1a,42
2026-02-04 07:00:00,143.24912,110.138405,1a,42
2026-02-04 08:00:00,120.65612,110.157166,1a,42
2026-02-04 09:00:00,115.24912,105.299,1a,42
2026-02-04 10:00:00,120.65512,102.57408,1a,42
2026-02-04 11:00:00,120.65512,106.780106,1a,42
2026-02-04 12:00:00,120.65512,111.34259,1a,42
2026-02-04 13:00:00,143.24912,114.46726,1a,42
2026-02-04 14:00:00,143.24912,121.64625,1a,42
2026-02-04 15:00:00,162.99512,138.30046,1a,42
2026-02-04 16:00:00,162.99512,161.35336,1a,42
2026-02-04 17:00:00,173.99512,155.74942,1a,42
2026-02-04 18:00:00,173.99512,163.78946,1a,42
2026-02-04 19:00:00,203.89512,157.4479,1a,42
2026-02-04 20:00:00,173.99512,168.16785,1a,42
2026-02-04 21:00:00,173.99512,143.81311,1a,42
2026-02-04 22:00:00,162.99512,120.51942,1a,42
2026-02-04 23:00:00,162.99512,120.05104,1a,42
2026-02-05 00:00:00,116.19335,119.02289,1a,42
2026-02-05 01:00:00,116.19335,113.713264,1a,42
2026-02-05 02:00:00,116.19335,112.48099,1a,42
2026-02-05 03:00:00,116.19335,111.34735,1a,42
2026-02-05 04:00:00,116.19335,119.314674,1a,42
2026-02-05 05:00:00,121.69635,122.62924,1a,42
2026-02-05 06:00:00,123.83935,128.37186,1a,42
2026-02-05 07:00:00,123.83935,132.58144,1a,42
2026-02-05 08:00:00,121.59935,129.3078,1a,42
2026-02-05 09:00:00,116.19335,123.579094,1a,42
2026-02-05 10:00:00,116.19335,121.27902,1a,42
2026-02-05 11:00:00,121.59935,126.14143,1a,42
2026-02-05 12:00:00,121.59935,130.9978,1a,42
2026-02-05 13:00:00,121.60035,136.99806,1a,42
2026-02-05 14:00:00,142.95035,146.24474,1a,42
2026-02-05 15:00:00,142.95035,163.57301,1a,42
2026-02-05 16:00:00,143.83935,173.23358,1a,42
2026-02-05 17:00:00,143.83935,167.3997,1a,42
2026-02-05 18:00:00,143.83935,179.18626,1a,42
2026-02-05 19:00:00,204.83935,188.05566,1a,42
2026-02-05 20:00:00,143.83935,204.32114,1a,42
2026-02-05 21:00:00,143.83935,183.69092,1a,42
2026-02-05 22:00:00,142.95035,128.77951,1a,42
2026-02-05 23:00:00,142.95035,123.42369,1a,42
2026-02-06 00:00:00,121.47377,125.53998,1a,42
2026-02-06 01:00:00,121.47377,119.65979,1a,42
2026-02-06 02:00:00,121.47377,112.98212,1a,42
2026-02-06 03:00:00,121.37777,111.61725,1a,42
2026-02-06 04:00:00,121.47377,113.770226,1a,42
2026-02-06 05:00:00,129.61677,118.195496,1a,42
2026-02-06 06:00:00,129.61677,120.49329,1a,42
2026-02-06 07:00:00,129.61677,120.38225,1a,42
2026-02-06 08:00:00,129.61677,119.72265,1a,42
2026-02-06 09:00:00,129.61677,118.77251,1a,42
2026-02-06 10:00:00,129.61677,116.81885,1a,42
2026-02-06 11:00:00,129.61677,119.920364,1a,42
2026-02-06 12:00:00,129.61677,122.84744,1a,42
2026-02-06 13:00:00,129.61677,128.67957,1a,42
2026-02-06 14:00:00,129.61677,134.21974,1a,42
2026-02-06 15:00:00,129.61677,139.57155,1a,42
2026-02-06 16:00:00,129.61677,143.32321,1a,42
2026-02-06 17:00:00,129.61677,147.81651,1a,42
2026-02-06 18:00:00,144.72777,146.33939,1a,42
2026-02-06 19:00:00,144.72777,145.75075,1a,42
2026-02-06 20:00:00,144.72777,139.58434,1a,42
2026-02-06 21:00:00,144.72777,134.04941,1a,42
2026-02-06 22:00:00,129.61677,127.85464,1a,42
2026-02-06 23:00:00,129.61677,121.1957,1a,42
2026-02-07 00:00:00,114.18896,130.72707,1a,42
2026-02-07 01:00:00,114.18896,130.86467,1a,42
2026-02-07 02:00:00,114.18896,131.29329,1a,42
2026-02-07 03:00:00,114.18896,131.84648,1a,42
2026-02-07 04:00:00,114.18896,132.98471,1a,42
2026-02-07 05:00:00,114.18896,135.08455,1a,42
2026-02-07 06:00:00,114.18896,134.41255,1a,42
2026-02-07 07:00:00,114.18896,132.80728,1a,42
2026-02-07 08:00:00,114.18896,131.37868,1a,42
2026-02-07 09:00:00,114.18896,129.79123,1a,42
2026-02-07 10:00:00,114.18896,128.70912,1a,42
2026-02-07 11:00:00,114.18896,128.47412,1a,42
2026-02-07 12:00:00,114.18896,127.8872,1a,42
2026-02-07 13:00:00,114.18896,128.25465,1a,42
2026-02-07 14:00:00,114.18896,129.44913,1a,42
2026-02-07 15:00:00,114.18896,132.7256,1a,42
2026-02-07 16:00:00,114.18896,135.88428,1a,42
2026-02-07 17:00:00,117.18896,138.52986,1a,42
2026-02-07 18:00:00,117.18896,141.71039,1a,42
2026-02-07 19:00:00,117.18896,143.53954,1a,42
2026-02-07 20:00:00,117.18896,145.2178,1a,42
2026-02-07 21:00:00,117.18896,145.58586,1a,42
2026-02-07 22:00:00,114.68896,143.82027,1a,42
2026-02-07 23:00:00,114.18896,142.63527,1a,42
2026-02-08 00:00:00,109.22942,114.83712,1a,42
2026-02-08 01:00:00,109.22942,115.71188,1a,42
2026-02-08 02:00:00,109.22942,117.87934,1a,42
2026-02-08 03:00:00,109.22942,119.246475,1a,42
2026-02-08 04:00:00,109.22942,119.76908,1a,42
2026-02-08 05:00:00,109.22942,120.468544,1a,42
2026-02-08 06:00:00,109.22942,118.91856,1a,42
2026-02-08 07:00:00,103.82342,117.27808,1a,42
2026-02-08 08:00:00,103.82342,116.068695,1a,42
2026-02-08 09:00:00,103.82342,114.82952,1a,42
2026-02-08 10:00:00,103.82342,114.70965,1a,42
2026-02-08 11:00:00,103.82342,115.4578,1a,42
2026-02-08 12:00:00,103.82342,115.62284,1a,42
2026-02-08 13:00:00,103.82342,116.47449,1a,42
2026-02-08 14:00:00,103.82342,117.37088,1a,42
2026-02-08 15:00:00,109.22942,118.55829,1a,42
2026-02-08 16:00:00,110.66942,119.24208,1a,42
2026-02-08 17:00:00,110.66942,121.10412,1a,42
2026-02-08 18:00:00,113.58042,123.94771,1a,42
2026-02-08 19:00:00,122.58042,125.47123,1a,42
2026-02-08 20:00:00,122.58042,127.0383,1a,42
2026-02-08 21:00:00,122.36942,126.11901,1a,42
2026-02-08 22:00:00,110.66942,123.67755,1a,42
2026-02-08 23:00:00,110.66942,122.2908,1a,42
2026-02-09 00:00:00,111.65248,115.70655,1a,42
2026-02-09 01:00:00,111.65248,117.230835,1a,42
2026-02-09 02:00:00,111.65248,120.23789,1a,42
2026-02-09 03:00:00,113.53648,122.9338,1a,42
2026-02-09 04:00:00,113.69548,122.93837,1a,42
2026-02-09 05:00:00,113.69548,122.638504,1a,42
2026-02-09 06:00:00,113.69548,121.18222,1a,42
2026-02-09 07:00:00,113.69548,118.56726,1a,42
2026-02-09 08:00:00,113.69548,116.982605,1a,42
2026-02-09 09:00:00,111.65248,117.1692,1a,42
2026-02-09 10:00:00,113.53648,117.3241,1a,42
2026-02-09 11:00:00,113.69548,116.15481,1a,42
2026-02-09 12:00:00,111.65248,114.98898,1a,42
2026-02-09 13:00:00,113.69548,114.361084,1a,42
2026-02-09 14:00:00,113.69548,117.77051,1a,42
2026-02-09 15:00:00,113.69548,123.84759,1a,42
2026-02-09 16:00:00,116.90648,131.22917,1a,42
2026-02-09 17:00:00,116.90648,141.06021,1a,42
2026-02-09 18:00:00,118.79548,147.47977,1a,42
2026-02-09 19:00:00,118.79548,149.81712,1a,42
2026-02-09 20:00:00,118.79548,149.67644,1a,42
2026-02-09 21:00:00,118.79548,147.73996,1a,42
2026-02-09 22:00:00,116.90648,142.13643,1a,42
2026-02-09 23:00:00,116.90648,136.02774,1a,42
2026-02-10 00:00:00,113.62716,103.307686,1a,42
2026-02-10 01:00:00,113.62716,98.99206,1a,42
2026-02-10 02:00:00,113.62716,85.82695,1a,42
2026-02-10 03:00:00,113.62716,86.0358,1a,42
2026-02-10 04:00:00,113.62716,88.65895,1a,42
2026-02-10 05:00:00,113.62716,95.72595,1a,42
2026-02-10 06:00:00,113.62716,103.17666,1a,42
2026-02-10 07:00:00,113.62716,106.192535,1a,42
2026-02-10 08:00:00,113.62716,101.321915,1a,42
2026-02-10 09:00:00,113.62716,99.08995,1a,42
2026-02-10 10:00:00,113.62716,101.022804,1a,42
2026-02-10 11:00:00,113.62716,102.53263,1a,42
2026-02-10 12:00:00,113.62716,105.89124,1a,42
2026-02-10 13:00:00,113.62716,113.88815,1a,42
2026-02-10 14:00:00,113.62716,119.98624,1a,42
2026-02-10 15:00:00,113.62716,135.44713,1a,42
2026-02-10 16:00:00,119.03316,155.52661,1a,42
2026-02-10 17:00:00,119.13016,167.21072,1a,42
2026-02-10 18:00:00,132.27316,200.67877,1a,42
2026-02-10 19:00:00,132.27316,212.63461,1a,42
2026-02-10 20:00:00,132.27316,197.24738,1a,42
2026-02-10 21:00:00,122.27416,132.88365,1a,42
2026-02-10 22:00:00,119.13016,111.40289,1a,42
2026-02-10 23:00:00,113.62716,104.90685,1a,42
2026-02-11 00:00:00,126.72728,103.86223,1a,42
