ds,y,NBEATSx,ventana,semilla
2026-01-21 16:00:00,188.09024,207.60406,1a,42
2026-01-21 17:00:00,188.09024,214.95451,1a,42
2026-01-21 18:00:00,205.89024,222.01785,1a,42
2026-01-21 19:00:00,205.89024,240.94745,1a,42
2026-01-21 20:00:00,195.89024,209.38184,1a,42
2026-01-21 21:00:00,188.09024,196.26982,1a,42
2026-01-21 22:00:00,188.09024,194.42714,1a,42
2026-01-21 23:00:00,180.89024,197.16966,1a,42
2026-01-22 00:00:00,181.84677,181.65425,1a,42
2026-01-22 01:00:00,181.84677,180.4522,1a,42
2026-01-22 02:00:00,181.84677,184.18687,1a,42
2026-01-22 03:00:00,181.84677,184.09213,1a,42
2026-01-22 04:00:00,181.84677,189.62383,1a,42
2026-01-22 05:00:00,181.84677,185.5847,1a,42
2026-01-22 06:00:00,181.84677,193.93655,1a,42
2026-01-22 07:00:00,181.84677,191.19551,1a,42
2026-01-22 08:00:00,181.84677,196.42844,1a,42
2026-01-22 09:00:00,181.84677,206.36647,1a,42
2026-01-22 10:00:00,181.84677,209.34242,1a,42
2026-01-22 11:00:00,181.84677,216.00224,1a,42
2026-01-22 12:00:00,181.84677,223.06612,1a,42
2026-01-22 13:00:00,181.84677,235.6817,1a,42
2026-01-22 14:00:00,191.16677,246.2813,1a,42
2026-01-22 15:00:00,191.16677,285.15152,1a,42
2026-01-22 16:00:00,195.84677,251.98746,1a,42
2026-01-22 17:00:00,195.84677,247.52847,1a,42
2026-01-22 18:00:00,210.84677,250.8433,1a,42
2026-01-22 19:00:00,220.84677,264.08612,1a,42
2026-01-22 20:00:00,195.84677,273.6036,1a,42
2026-01-22 21:00:00,195.84677,264.11865,1a,42
2026-01-22 22:00:00,191.16677,243.91203,1a,42
2026-01-22 23:00:00,191.16677,226.37596,1a,42
2026-01-23 00:00:00,196.7875,191.5695,1a,42
2026-01-23 01:00:00,196.7875,201.1703,1a,42
2026-01-23 02:00:00,196.7875,198.51147,1a,42
2026-01-23 03:00:00,196.7875,197.8589,1a,42
2026-01-23 04:00:00,196.7875,198.13008,1a,42
2026-01-23 05:00:00,196.7875,195.41522,1a,42
2026-01-23 06:00:00,196.7875,198.57715,1a,42
2026-01-23 07:00:00,196.7875,208.3343,1a,42
2026-01-23 08:00:00,196.7875,215.2289,1a,42
2026-01-23 09:00:00,196.7875,213.93533,1a,42
2026-01-23 10:00:00,196.7875,211.5244,1a,42
2026-01-23 11:00:00,196.7875,212.18219,1a,42
2026-01-23 12:00:00,196.7875,216.61389,1a,42
2026-01-23 13:00:00,196.7875,213.71716,1a,42
2026-01-23 14:00:00,196.7875,222.21738,1a,42
2026-01-23 15:00:00,207.7875,233.12997,1a,42
2026-01-23 16:00:00,211.3075,236.63736,1a,42
2026-01-23 17:00:00,211.3075,240.9053,1a,42
2026-01-23 18:00:00,211.7875,236.1996,1a,42
2026-01-23 19:00:00,220.7875,239.81346,1a,42
2026-01-23 20:00:00,211.7875,236.48796,1a,42
2026-01-23 21:00:00,220.7875,229.649,1a,42
2026-01-23 22:00:00,211.7875,223.02008,1a,42
2026-01-23 23:00:00,211.3075,215.0299,1a,42
2026-01-24 00:00:00,236.7244,211.38579,1a,42
2026-01-24 01:00:00,231.7244,212.33076,1a,42
2026-01-24 02:00:00,201.7244,215.96774,1a,42
2026-01-24 03:00:00,201.7244,216.34529,1a,42
2026-01-24 04:00:00,201.7244,215.9576,1a,42
2026-01-24 05:00:00,201.7244,211.6933,1a,42
2026-01-24 06:00:00,201.7244,210.24614,1a,42
2026-01-24 07:00:00,201.7244,206.72316,1a,42
2026-01-24 08:00:00,201.7244,207.28865,1a,42
2026-01-24 09:00:00,201.7244,207.12294,1a,42
2026-01-24 10:00:00,201.7244,206.13985,1a,42
2026-01-24 11:00:00,201.7244,208.88463,1a,42
2026-01-24 12:00:00,201.7244,213.01746,1a,42
2026-01-24 13:00:00,201.7244,217.19627,1a,42
2026-01-24 14:00:00,201.7244,228.78458,1a,42
2026-01-24 15:00:00,201.7244,237.23346,1a,42
2026-01-24 16:00:00,206.7244,235.82631,1a,42
2026-01-24 17:00:00,211.7244,229.10681,1a,42
2026-01-24 18:00:00,241.9144,228.62245,1a,42
2026-01-24 19:00:00,241.9144,235.75677,1a,42
2026-01-24 20:00:00,241.9144,239.82166,1a,42
2026-01-24 21:00:00,211.7244,241.209,1a,42
2026-01-24 22:00:00,211.7244,241.75449,1a,42
2026-01-24 23:00:00,241.9144,238.57233,1a,42
2026-01-25 00:00:00,227.85962,233.84273,1a,42
2026-01-25 01:00:00,227.85962,228.30447,1a,42
2026-01-25 02:00:00,227.85962,223.36398,1a,42
2026-01-25 03:00:00,227.85962,224.08086,1a,42
2026-01-25 04:00:00,227.85962,220.00012,1a,42
2026-01-25 05:00:00,227.85962,221.54593,1a,42
2026-01-25 06:00:00,227.85962,217.83942,1a,42
2026-01-25 07:00:00,217.92962,214.39102,1a,42
2026-01-25 08:00:00,217.92962,212.98332,1a,42
2026-01-25 09:00:00,217.85962,209.39897,1a,42
2026-01-25 10:00:00,217.85962,204.50839,1a,42
2026-01-25 11:00:00,217.85962,206.71214,1a,42
2026-01-25 12:00:00,217.85962,208.80083,1a,42
2026-01-25 13:00:00,217.85962,212.90923,1a,42
2026-01-25 14:00:00,217.92962,220.3421,1a,42
2026-01-25 15:00:00,217.92962,224.89658,1a,42
2026-01-25 16:00:00,217.92962,231.14685,1a,42
2026-01-25 17:00:00,227.85962,237.69208,1a,42
2026-01-25 18:00:00,253.85962,248.49379,1a,42
2026-01-25 19:00:00,253.85962,248.38933,1a,42
2026-01-25 20:00:00,253.85962,247.24687,1a,42
2026-01-25 21:00:00,253.85962,247.69452,1a,42
2026-01-25 22:00:00,232.85962,255.32413,1a,42
2026-01-25 23:00:00,232.85962,257.7469,1a,42
2026-01-26 00:00:00,235.5724,236.13438,1a,42
2026-01-26 01:00:00,235.5724,235.45805,1a,42
2026-01-26 02:00:00,230.5724,240.42154,1a,42
2026-01-26 03:00:00,230.5724,236.57146,1a,42
2026-01-26 04:00:00,230.5724,238.10616,1a,42
2026-01-26 05:00:00,235.5724,248.31734,1a,42
2026-01-26 06:00:00,248.5724,248.58842,1a,42
2026-01-26 07:00:00,235.5724,250.59308,1a,42
2026-01-26 08:00:00,235.5724,252.47981,1a,42
2026-01-26 09:00:00,235.5724,255.63486,1a,42
2026-01-26 10:00:00,235.5724,258.1978,1a,42
2026-01-26 11:00:00,235.5724,253.66916,1a,42
2026-01-26 12:00:00,235.5724,257.57486,1a,42
2026-01-26 13:00:00,235.5724,259.37918,1a,42
2026-01-26 14:00:00,248.5724,266.314,1a,42
2026-01-26 15:00:00,248.5724,274.60532,1a,42
2026-01-26 16:00:00,248.5724,277.4456,1a,42
2026-01-26 17:00:00,252.5724,280.0637,1a,42
2026-01-26 18:00:00,291.5234,284.23077,1a,42
2026-01-26 19:00:00,291.5234,279.81677,1a,42
2026-01-26 20:00:00,291.5234,283.14105,1a,42
2026-01-26 21:00:00,291.5234,294.69543,1a,42
2026-01-26 22:00:00,252.5724,282.95758,1a,42
2026-01-26 23:00:00,248.5724,277.11157,1a,42
2026-01-27 00:00:00,259.32244,242.10107,1a,42
2026-01-27 01:00:00,254.32244,222.34047,1a,42
2026-01-27 02:00:00,254.32244,210.08691,1a,42
2026-01-27 03:00:00,254.32244,205.93335,1a,42
2026-01-27 04:00:00,259.32244,211.98636,1a,42
2026-01-27 05:00:00,259.32244,213.9086,1a,42
2026-01-27 06:00:00,259.32244,215.17247,1a,42
2026-01-27 07:00:00,259.32244,206.44681,1a,42
2026-01-27 08:00:00,259.32244,212.80722,1a,42
2026-01-27 09:00:00,259.32244,212.18367,1a,42
2026-01-27 10:00:00,259.32244,217.91847,1a,42
2026-01-27 11:00:00,259.32244,221.38626,1a,42
2026-01-27 12:00:00,259.32244,220.77892,1a,42
2026-01-27 13:00:00,259.32244,223.45706,1a,42
2026-01-27 14:00:00,265.32244,227.74808,1a,42
2026-01-27 15:00:00,265.32244,235.63297,1a,42
2026-01-27 16:00:00,267.65544,235.82043,1a,42
2026-01-27 17:00:00,267.65544,243.97948,1a,42
2026-01-27 18:00:00,267.65544,275.29367,1a,42
2026-01-27 19:00:00,285.32244,272.98077,1a,42
2026-01-27 20:00:00,267.65544,253.33069,1a,42
2026-01-27 21:00:00,267.65544,249.37482,1a,42
2026-01-27 22:00:00,265.32244,228.93176,1a,42
2026-01-27 23:00:00,259.32244,204.79816,1a,42
2026-01-28 00:00:00,253.93714,249.2951,1a,42
2026-01-28 01:00:00,253.93714,231.77545,1a,42
2026-01-28 02:00:00,253.93714,220.1591,1a,42
2026-01-28 03:00:00,253.93714,216.74991,1a,42
2026-01-28 04:00:00,253.93714,222.03647,1a,42
2026-01-28 05:00:00,254.86714,229.15723,1a,42
2026-01-28 06:00:00,254.86714,224.43015,1a,42
2026-01-28 07:00:00,254.86714,217.7324,1a,42
2026-01-28 08:00:00,253.93714,218.35764,1a,42
2026-01-28 09:00:00,253.93714,215.12839,1a,42
2026-01-28 10:00:00,254.86714,219.30731,1a,42
2026-01-28 11:00:00,254.86714,223.80653,1a,42
2026-01-28 12:00:00,254.86714,222.15414,1a,42
2026-01-28 13:00:00,254.86714,219.0665,1a,42
2026-01-28 14:00:00,261.93714,225.47644,1a,42
2026-01-28 15:00:00,261.93714,225.50339,1a,42
2026-01-28 16:00:00,264.93714,223.8579,1a,42
2026-01-28 17:00:00,264.93714,224.20918,1a,42
2026-01-28 18:00:00,264.93714,247.57379,1a,42
2026-01-28 19:00:00,266.93714,256.14636,1a,42
2026-01-28 20:00:00,264.93714,241.95044,1a,42
2026-01-28 21:00:00,264.93714,240.36519,1a,42
2026-01-28 22:00:00,264.93714,218.1995,1a,42
2026-01-28 23:00:00,254.86714,180.4758,1a,42
2026-01-29 00:00:00,242.61517,240.24362,1a,42
2026-01-29 01:00:00,242.61517,222.71568,1a,42
2026-01-29 02:00:00,242.61517,222.71837,1a,42
2026-01-29 03:00:00,242.61517,221.4017,1a,42
2026-01-29 04:00:00,242.61517,217.12485,1a,42
2026-01-29 05:00:00,242.73817,222.25066,1a,42
2026-01-29 06:00:00,242.73817,212.62802,1a,42
2026-01-29 07:00:00,242.73817,210.2078,1a,42
2026-01-29 08:00:00,242.61517,207.38362,1a,42
2026-01-29 09:00:00,242.61517,206.2965,1a,42
2026-01-29 10:00:00,242.73817,215.80673,1a,42
2026-01-29 11:00:00,242.73817,217.2992,1a,42
2026-01-29 12:00:00,242.61517,220.52228,1a,42
2026-01-29 13:00:00,242.73817,220.56915,1a,42
2026-01-29 14:00:00,242.73817,223.53537,1a,42
2026-01-29 15:00:00,242.73817,222.09921,1a,42
2026-01-29 16:00:00,255.61517,224.75108,1a,42
2026-01-29 17:00:00,255.61517,217.84013,1a,42
2026-01-29 18:00:00,255.61517,232.26476,1a,42
2026-01-29 19:00:00,264.61517,243.58018,1a,42
2026-01-29 20:00:00,255.61517,236.79865,1a,42
2026-01-29 21:00:00,255.61517,233.4365,1a,42
2026-01-29 22:00:00,255.61517,220.22934,1a,42
2026-01-29 23:00:00,242.73817,198.7698,1a,42
2026-01-30 00:00:00,108.3633,238.54817,1a,42
2026-01-30 01:00:00,112.4993,231.77988,1a,42
2026-01-30 02:00:00,112.4993,232.05693,1a,42
2026-01-30 03:00:00,113.9533,236.98755,1a,42
2026-01-30 04:00:00,113.9533,233.57787,1a,42
2026-01-30 05:00:00,247.0863,236.69156,1a,42
2026-01-30 06:00:00,247.0863,236.0428,1a,42
2026-01-30 07:00:00,247.0863,236.83313,1a,42
2026-01-30 08:00:00,166.9633,238.59415,1a,42
2026-01-30 09:00:00,114.9663,239.20395,1a,42
2026-01-30 10:00:00,247.0863,239.33073,1a,42
2026-01-30 11:00:00,247.0863,236.62233,1a,42
2026-01-30 12:00:00,113.9533,236.84366,1a,42
2026-01-30 13:00:00,247.0863,238.60046,1a,42
2026-01-30 14:00:00,247.0863,239.58446,1a,42
2026-01-30 15:00:00,251.9633,245.55643,1a,42
2026-01-30 16:00:00,251.9633,244.87003,1a,42
2026-01-30 17:00:00,251.9633,249.47281,1a,42
2026-01-30 18:00:00,256.9633,246.97116,1a,42
2026-01-30 19:00:00,251.9633,248.74934,1a,42
2026-01-30 20:00:00,251.9633,248.68561,1a,42
2026-01-30 21:00:00,251.9633,248.43985,1a,42
2026-01-30 22:00:00,247.0863,240.98175,1a,42
2026-01-30 23:00:00,247.0863,238.70027,1a,42
2026-01-31 00:00:00,208.1695,189.83447,1a,42
2026-01-31 01:00:00,208.1695,185.81163,1a,42
2026-01-31 02:00:00,208.1695,189.43283,1a,42
2026-01-31 03:00:00,208.1695,197.67609,1a,42
2026-01-31 04:00:00,208.1695,196.46754,1a,42
2026-01-31 05:00:00,208.1695,202.20361,1a,42
2026-01-31 06:00:00,208.1695,196.1485,1a,42
2026-01-31 07:00:00,208.1695,190.50894,1a,42
2026-01-31 08:00:00,208.1695,187.68893,1a,42
2026-01-31 09:00:00,208.1695,187.5058,1a,42
2026-01-31 10:00:00,208.1695,193.71269,1a,42
2026-01-31 11:00:00,208.1695,196.45406,1a,42
2026-01-31 12:00:00,208.1695,192.72577,1a,42
2026-01-31 13:00:00,208.1695,195.69092,1a,42
2026-01-31 14:00:00,208.1695,220.03685,1a,42
2026-01-31 15:00:00,208.1695,236.97617,1a,42
2026-01-31 16:00:00,218.6695,240.54324,1a,42
2026-01-31 17:00:00,218.6695,248.78773,1a,42
2026-01-31 18:00:00,218.7925,262.72186,1a,42
2026-01-31 19:00:00,218.7925,256.88806,1a,42
2026-01-31 20:00:00,218.6695,245.57387,1a,42
2026-01-31 21:00:00,218.6695,241.61627,1a,42
2026-01-31 22:00:00,218.6695,234.47586,1a,42
2026-01-31 23:00:00,208.1695,209.03418,1a,42
2026-02-01 00:00:00,165.00424,206.05807,1a,42
2026-02-01 01:00:00,165.00424,203.07089,1a,42
2026-02-01 02:00:00,165.00424,199.71062,1a,42
2026-02-01 03:00:00,165.00424,198.59752,1a,42
2026-02-01 04:00:00,165.00424,197.38359,1a,42
2026-02-01 05:00:00,165.00424,196.42715,1a,42
2026-02-01 06:00:00,122.36124,195.87956,1a,42
2026-02-01 07:00:00,124.98524,195.51955,1a,42
2026-02-01 08:00:00,165.00424,192.38727,1a,42
2026-02-01 09:00:00,165.00424,186.13824,1a,42
2026-02-01 10:00:00,165.00424,184.70499,1a,42
2026-02-01 11:00:00,165.00424,188.5278,1a,42
2026-02-01 12:00:00,165.00424,191.22343,1a,42
2026-02-01 13:00:00,165.00424,196.81715,1a,42
2026-02-01 14:00:00,165.00424,202.00635,1a,42
2026-02-01 15:00:00,165.00424,212.13167,1a,42
2026-02-01 16:00:00,165.00424,217.6851,1a,42
2026-02-01 17:00:00,165.00424,221.13695,1a,42
2026-02-01 18:00:00,215.50424,222.38841,1a,42
2026-02-01 19:00:00,215.50424,223.88669,1a,42
2026-02-01 20:00:00,215.50424,226.95969,1a,42
2026-02-01 21:00:00,215.50424,228.97037,1a,42
2026-02-01 22:00:00,190.50424,229.34079,1a,42
2026-02-01 23:00:00,165.00424,222.32101,1a,42
2026-02-02 00:00:00,105.56538,163.97389,1a,42
2026-02-02 01:00:00,105.56538,166.3215,1a,42
2026-02-02 02:00:00,105.56538,165.61697,1a,42
2026-02-02 03:00:00,105.56538,161.28671,1a,42
2026-02-02 04:00:00,105.56538,158.85812,1a,42
2026-02-02 05:00:00,109.70438,168.76883,1a,42
2026-02-02 06:00:00,111.06838,172.45819,1a,42
2026-02-02 07:00:00,111.06838,166.65173,1a,42
2026-02-02 08:00:00,109.70438,163.8782,1a,42
2026-02-02 09:00:00,109.70438,165.83083,1a,42
2026-02-02 10:00:00,111.06838,172.05695,1a,42
2026-02-02 11:00:00,111.06838,174.2382,1a,42
2026-02-02 12:00:00,109.70438,176.83852,1a,42
2026-02-02 13:00:00,111.06838,174.47704,1a,42
2026-02-02 14:00:00,111.06838,186.04935,1a,42
2026-02-02 15:00:00,194.33438,195.72736,1a,42
2026-02-02 16:00:00,194.33438,221.41144,1a,42
2026-02-02 17:00:00,194.33438,240.43301,1a,42
2026-02-02 18:00:00,204.21138,295.5074,1a,42
2026-02-02 19:00:00,204.21138,370.7731,1a,42
2026-02-02 20:00:00,204.21138,332.43326,1a,42
2026-02-02 21:00:00,194.33438,273.35663,1a,42
2026-02-02 22:00:00,194.33438,247.0928,1a,42
2026-02-02 23:00:00,111.06838,235.02719,1a,42
2026-02-03 00:00:00,119.29749,106.82405,1a,42
2026-02-03 01:00:00,119.29749,102.5798,1a,42
2026-02-03 02:00:00,119.29749,111.22114,1a,42
2026-02-03 03:00:00,119.29749,112.468506,1a,42
2026-02-03 04:00:00,119.29749,117.04348,1a,42
2026-02-03 05:00:00,119.29749,140.41388,1a,42
2026-02-03 06:00:00,119.29749,145.26617,1a,42
2026-02-03 07:00:00,119.29749,142.08014,1a,42
2026-02-03 08:00:00,119.29849,130.56842,1a,42
2026-02-03 09:00:00,119.29749,136.9271,1a,42
2026-02-03 10:00:00,119.29749,137.46869,1a,42
2026-02-03 11:00:00,119.29749,128.6161,1a,42
2026-02-03 12:00:00,119.29749,125.52281,1a,42
2026-02-03 13:00:00,119.29749,130.8394,1a,42
2026-02-03 14:00:00,123.43349,152.69511,1a,42
2026-02-03 15:00:00,123.43449,173.26537,1a,42
2026-02-03 16:00:00,126.43949,193.19293,1a,42
2026-02-03 17:00:00,187.94349,216.90842,1a,42
2026-02-03 18:00:00,187.94349,251.98157,1a,42
2026-02-03 19:00:00,187.94349,184.87181,1a,42
2026-02-03 20:00:00,187.94349,169.2803,1a,42
2026-02-03 21:00:00,187.94349,168.70343,1a,42
2026-02-03 22:00:00,124.80049,158.28432,1a,42
2026-02-03 23:00:00,123.43349,141.51897,1a,42
2026-02-04 00:00:00,120.65612,114.10389,1a,42
2026-02-04 01:00:00,120.65512,99.83835,1a,42
2026-02-04 02:00:00,120.65512,102.225494,1a,42
2026-02-04 03:00:00,120.65512,98.46089,1a,42
2026-02-04 04:00:00,120.75212,98.78018,1a,42
2026-02-04 05:00:00,143.24912,108.16093,1a,42
2026-02-04 06:00:00,143.24912,109.62323,1a,42
2026-02-04 07:00:00,143.24912,108.024124,1a,42
2026-02-04 08:00:00,120.65612,109.9494,1a,42
2026-02-04 09:00:00,115.24912,113.83749,1a,42
2026-02-04 10:00:00,120.65512,114.96134,1a,42
2026-02-04 11:00:00,120.65512,114.88242,1a,42
2026-02-04 12:00:00,120.65512,119.71109,1a,42
2026-02-04 13:00:00,143.24912,121.288055,1a,42
2026-02-04 14:00:00,143.24912,113.078255,1a,42
2026-02-04 15:00:00,162.99512,158.6842,1a,42
2026-02-04 16:00:00,162.99512,124.19288,1a,42
2026-02-04 17:00:00,173.99512,141.68547,1a,42
2026-02-04 18:00:00,173.99512,151.0898,1a,42
2026-02-04 19:00:00,203.89512,219.5869,1a,42
2026-02-04 20:00:00,173.99512,174.41425,1a,42
2026-02-04 21:00:00,173.99512,141.56598,1a,42
2026-02-04 22:00:00,162.99512,117.54322,1a,42
2026-02-04 23:00:00,162.99512,117.76589,1a,42
2026-02-05 00:00:00,116.19335,71.96434,1a,42
2026-02-05 01:00:00,116.19335,85.25954,1a,42
2026-02-05 02:00:00,116.19335,85.258705,1a,42
2026-02-05 03:00:00,116.19335,101.45506,1a,42
2026-02-05 04:00:00,116.19335,104.93639,1a,42
2026-02-05 05:00:00,121.69635,116.06399,1a,42
2026-02-05 06:00:00,123.83935,119.48277,1a,42
2026-02-05 07:00:00,123.83935,122.094284,1a,42
2026-02-05 08:00:00,121.59935,109.44048,1a,42
2026-02-05 09:00:00,116.19335,102.318756,1a,42
2026-02-05 10:00:00,116.19335,106.629135,1a,42
2026-02-05 11:00:00,121.59935,124.29751,1a,42
2026-02-05 12:00:00,121.59935,121.99419,1a,42
2026-02-05 13:00:00,121.60035,117.91789,1a,42
2026-02-05 14:00:00,142.95035,126.66751,1a,42
2026-02-05 15:00:00,142.95035,107.189316,1a,42
2026-02-05 16:00:00,143.83935,125.30362,1a,42
2026-02-05 17:00:00,143.83935,127.28583,1a,42
2026-02-05 18:00:00,143.83935,124.110214,1a,42
2026-02-05 19:00:00,204.83935,183.67294,1a,42
2026-02-05 20:00:00,143.83935,235.09831,1a,42
2026-02-05 21:00:00,143.83935,150.31815,1a,42
2026-02-05 22:00:00,142.95035,112.36119,1a,42
2026-02-05 23:00:00,142.95035,85.97789,1a,42
2026-02-06 00:00:00,121.47377,82.587845,1a,42
2026-02-06 01:00:00,121.47377,88.10111,1a,42
2026-02-06 02:00:00,121.47377,88.08767,1a,42
2026-02-06 03:00:00,121.37777,92.2448,1a,42
2026-02-06 04:00:00,121.47377,87.38675,1a,42
2026-02-06 05:00:00,129.61677,94.28743,1a,42
2026-02-06 06:00:00,129.61677,95.80014,1a,42
2026-02-06 07:00:00,129.61677,94.953094,1a,42
2026-02-06 08:00:00,129.61677,94.30348,1a,42
2026-02-06 09:00:00,129.61677,84.50726,1a,42
2026-02-06 10:00:00,129.61677,89.78856,1a,42
2026-02-06 11:00:00,129.61677,97.74264,1a,42
2026-02-06 12:00:00,129.61677,99.03073,1a,42
2026-02-06 13:00:00,129.61677,97.95644,1a,42
2026-02-06 14:00:00,129.61677,104.71663,1a,42
2026-02-06 15:00:00,129.61677,111.329895,1a,42
2026-02-06 16:00:00,129.61677,119.533485,1a,42
2026-02-06 17:00:00,129.61677,125.38004,1a,42
2026-02-06 18:00:00,144.72777,135.22469,1a,42
2026-02-06 19:00:00,144.72777,144.86812,1a,42
2026-02-06 20:00:00,144.72777,140.8271,1a,42
2026-02-06 21:00:00,144.72777,130.00546,1a,42
2026-02-06 22:00:00,129.61677,129.62167,1a,42
2026-02-06 23:00:00,129.61677,114.222084,1a,42
2026-02-07 00:00:00,114.18896,113.122696,1a,42
2026-02-07 01:00:00,114.18896,110.91813,1a,42
2026-02-07 02:00:00,114.18896,119.64,1a,42
2026-02-07 03:00:00,114.18896,115.91934,1a,42
2026-02-07 04:00:00,114.18896,109.48585,1a,42
2026-02-07 05:00:00,114.18896,108.79144,1a,42
2026-02-07 06:00:00,114.18896,111.688934,1a,42
2026-02-07 07:00:00,114.18896,110.64044,1a,42
2026-02-07 08:00:00,114.18896,111.72845,1a,42
2026-02-07 09:00:00,114.18896,115.03517,1a,42
2026-02-07 10:00:00,114.18896,116.782,1a,42
2026-02-07 11:00:00,114.18896,122.10437,1a,42
2026-02-07 12:00:00,114.18896,119.606285,1a,42
2026-02-07 13:00:00,114.18896,118.1024,1a,42
2026-02-07 14:00:00,114.18896,123.88778,1a,42
2026-02-07 15:00:00,114.18896,132.83075,1a,42
2026-02-07 16:00:00,114.18896,135.86798,1a,42
2026-02-07 17:00:00,117.18896,131.74507,1a,42
2026-02-07 18:00:00,117.18896,133.9838,1a,42
2026-02-07 19:00:00,117.18896,136.14966,1a,42
2026-02-07 20:00:00,117.18896,132.26424,1a,42
2026-02-07 21:00:00,117.18896,138.81354,1a,42
2026-02-07 22:00:00,114.68896,139.19804,1a,42
2026-02-07 23:00:00,114.18896,137.77182,1a,42
2026-02-08 00:00:00,109.22942,109.360085,1a,42
2026-02-08 01:00:00,109.22942,113.09952,1a,42
2026-02-08 02:00:00,109.22942,117.96587,1a,42
2026-02-08 03:00:00,109.22942,113.44496,1a,42
2026-02-08 04:00:00,109.22942,111.336624,1a,42
2026-02-08 05:00:00,109.22942,111.26431,1a,42
2026-02-08 06:00:00,109.22942,110.5797,1a,42
2026-02-08 07:00:00,103.82342,109.45869,1a,42
2026-02-08 08:00:00,103.82342,111.1156,1a,42
2026-02-08 09:00:00,103.82342,107.21546,1a,42
2026-02-08 10:00:00,103.82342,109.878174,1a,42
2026-02-08 11:00:00,103.82342,113.897804,1a,42
2026-02-08 12:00:00,103.82342,109.34433,1a,42
2026-02-08 13:00:00,103.82342,112.01062,1a,42
2026-02-08 14:00:00,103.82342,115.33032,1a,42
2026-02-08 15:00:00,109.22942,120.21841,1a,42
2026-02-08 16:00:00,110.66942,118.83603,1a,42
2026-02-08 17:00:00,110.66942,128.78366,1a,42
2026-02-08 18:00:00,113.58042,134.6714,1a,42
2026-02-08 19:00:00,122.58042,135.08244,1a,42
2026-02-08 20:00:00,122.58042,137.04776,1a,42
2026-02-08 21:00:00,122.36942,137.57208,1a,42
2026-02-08 22:00:00,110.66942,135.56326,1a,42
2026-02-08 23:00:00,110.66942,126.90387,1a,42
2026-02-09 00:00:00,111.65248,110.37394,1a,42
2026-02-09 01:00:00,111.65248,102.867584,1a,42
2026-02-09 02:00:00,111.65248,107.25758,1a,42
2026-02-09 03:00:00,113.53648,103.75226,1a,42
2026-02-09 04:00:00,113.69548,104.678345,1a,42
2026-02-09 05:00:00,113.69548,100.45947,1a,42
2026-02-09 06:00:00,113.69548,97.58943,1a,42
2026-02-09 07:00:00,113.69548,90.92502,1a,42
2026-02-09 08:00:00,113.69548,96.875046,1a,42
2026-02-09 09:00:00,111.65248,101.99987,1a,42
2026-02-09 10:00:00,113.53648,102.90953,1a,42
2026-02-09 11:00:00,113.69548,107.14446,1a,42
2026-02-09 12:00:00,111.65248,112.182945,1a,42
2026-02-09 13:00:00,113.69548,111.74532,1a,42
2026-02-09 14:00:00,113.69548,111.58518,1a,42
2026-02-09 15:00:00,113.69548,114.19746,1a,42
2026-02-09 16:00:00,116.90648,121.4808,1a,42
2026-02-09 17:00:00,116.90648,135.2711,1a,42
2026-02-09 18:00:00,118.79548,149.42155,1a,42
2026-02-09 19:00:00,118.79548,172.57031,1a,42
2026-02-09 20:00:00,118.79548,160.08563,1a,42
2026-02-09 21:00:00,118.79548,145.84613,1a,42
2026-02-09 22:00:00,116.90648,129.09105,1a,42
2026-02-09 23:00:00,116.90648,114.571815,1a,42
2026-02-10 00:00:00,113.62716,103.95985,1a,42
2026-02-10 01:00:00,113.62716,83.17352,1a,42
2026-02-10 02:00:00,113.62716,70.691216,1a,42
2026-02-10 03:00:00,113.62716,70.1653,1a,42
2026-02-10 04:00:00,113.62716,76.213974,1a,42
2026-02-10 05:00:00,113.62716,87.17129,1a,42
2026-02-10 06:00:00,113.62716,93.58629,1a,42
2026-02-10 07:00:00,113.62716,93.43138,1a,42
2026-02-10 08:00:00,113.62716,101.250725,1a,42
2026-02-10 09:00:00,113.62716,96.953354,1a,42
2026-02-10 10:00:00,113.62716,106.00894,1a,42
2026-02-10 11:00:00,113.62716,105.5062,1a,42
2026-02-10 12:00:00,113.62716,103.19083,1a,42
2026-02-10 13:00:00,113.62716,109.48197,1a,42
2026-02-10 14:00:00,113.62716,118.3736,1a,42
2026-02-10 15:00:00,113.62716,142.00212,1a,42
2026-02-10 16:00:00,119.03316,152.45485,1a,42
2026-02-10 17:00:00,119.13016,174.417,1a,42
2026-02-10 18:00:00,132.27316,214.41125,1a,42
2026-02-10 19:00:00,132.27316,204.53885,1a,42
2026-02-10 20:00:00,132.27316,165.10835,1a,42
2026-02-10 21:00:00,122.27416,159.23567,1a,42
2026-02-10 22:00:00,119.13016,137.56886,1a,42
2026-02-10 23:00:00,113.62716,128.03088,1a,42
