fecha_hora,real,pred_ensamble,pred_causal,q10_causal,q90_causal
2026-01-16 07:00:00,109.64545,107.95709267038583,100.02105966061035,72.06579180772759,119.14278052642443
2026-01-16 08:00:00,109.64545,107.84794474896744,99.6990802214677,71.64853683130121,119.17397094118523
2026-01-16 09:00:00,109.64545,106.46471429134628,99.38463553153026,71.88658186684904,117.61161471089324
2026-01-16 10:00:00,109.64545,108.97886466831567,101.76414154135374,73.91979393471927,119.97291070722927
2026-01-16 11:00:00,109.64545,109.56910034489437,103.78740898847654,76.59161560423304,119.65389393439598
2026-01-16 12:00:00,109.64545,109.32594665162304,116.79313961570926,38.57608124840738,182.06175201700037
2026-01-16 13:00:00,109.64545,112.72944633460912,122.46375610393744,43.62932841606772,185.841987436971
2026-01-16 14:00:00,109.64545,135.30719113150545,138.08238528969164,49.80105178165584,196.0399688469302
2026-01-16 15:00:00,109.64545,141.13510417685814,143.80864119572377,59.464701831783884,200.23176872273513
2026-01-16 16:00:00,113.78145,143.03286511919256,145.6918542522066,62.330110284060254,201.24203111368865
2026-01-16 17:00:00,117.24545,146.62631449756591,148.80088656895526,68.85618475563996,204.3459229425332
2026-01-16 18:00:00,168.24545,166.04018116323272,185.43186513932721,114.24034170160064,228.1143136134113
2026-01-16 19:00:00,168.24545,168.9726513344931,191.1637339664215,125.26826503148106,232.7584458664952
2026-01-16 20:00:00,168.24545,162.79897704454874,187.25069526549268,117.81233506577382,229.62146244871894
2026-01-16 21:00:00,117.24545,157.33465278105808,178.84931346309594,102.73383837219109,223.35486820570276
2026-01-16 22:00:00,109.64545,150.71159728889,170.6057506745791,87.31031770351927,217.04143332129007
2026-01-16 23:00:00,109.64545,119.16300833539702,151.75300947634668,72.64298241961848,198.9178864355337
2026-01-17 00:00:00,100.55036,112.50163205657742,109.78074586379003,98.82830987509895,117.36094608285029
2026-01-17 01:00:00,100.55036,99.96833728259718,97.67125605871499,88.74895929426654,104.90008859021181
2026-01-17 02:00:00,100.55036,98.63266107740763,96.38120039309571,87.67162085114035,103.5791378316952
2026-01-17 03:00:00,100.55036,98.18520487832946,95.89837143503081,87.0547256254781,103.31631372135156
2026-01-17 04:00:00,100.55036,96.905436574343,94.60709411497747,85.75014463998528,102.23599006788756
2026-01-17 05:00:00,100.55036,96.96150338941843,94.6689574406035,85.8349270303157,102.26315380065853
2026-01-17 06:00:00,104.68636,96.32441250285666,93.98365718357539,63.57015670319254,104.86638778571019
2026-01-17 07:00:00,100.55036,95.54103638451056,93.09913927942347,63.312731672954726,103.6800688030402
2026-01-17 08:00:00,100.55036,96.12080472950008,93.77472068105394,64.15819007227088,104.24389369336289
2026-01-17 09:00:00,100.55036,96.18790450912039,93.85428193272824,64.1573122209978,104.36327906794153
2026-01-17 10:00:00,100.55036,96.73402179839533,94.48988757621568,64.914893121707,104.91370705386493
2026-01-17 11:00:00,100.55036,96.20622015474645,93.89252380081649,64.64139923559395,104.16508134554411
2026-01-17 12:00:00,100.55036,95.96188987086683,95.6540393637942,27.001232406220012,172.90395432514725
2026-01-17 13:00:00,100.55036,96.96387765792235,96.84899189925883,28.674967990454846,173.85211648571106
2026-01-17 14:00:00,100.55036,96.75727912710985,96.70376844142007,28.395688543843562,173.76390778634408
2026-01-17 15:00:00,100.55036,96.9143415183328,97.54540070504378,28.039855561570477,173.47892994382153
2026-01-17 16:00:00,108.15036,98.58223923846512,100.38950273615156,30.504468893717146,176.44519916764074
2026-01-17 17:00:00,114.15036,100.98321542680742,104.26419612423648,33.753879265509184,179.45539297212724
2026-01-17 18:00:00,126.15036,130.5836707309296,138.7344718505575,59.313988035991215,202.20230520834042
2026-01-17 19:00:00,126.15036,131.96891913172374,139.9644426721714,62.33365551005106,203.4306281097205
2026-01-17 20:00:00,126.15036,132.3802301552176,140.81953318282552,64.17399392650655,204.21348412110905
2026-01-17 21:00:00,126.15036,113.18019459006777,127.60815867150663,62.80454813294939,195.06428373475558
2026-01-17 22:00:00,126.15036,108.18851452619847,122.71446245845843,60.323666914546436,192.4567779915143
2026-01-17 23:00:00,108.15036,105.44219134126527,116.89452049442939,54.78311206178016,189.64899316738496
2026-01-18 00:00:00,105.32193,100.55311957141967,99.16744530418393,89.78203965310935,103.1991321736357
2026-01-18 01:00:00,105.32193,104.70881443768054,103.27985857479594,92.9654780567703,107.64269324044088
2026-01-18 02:00:00,105.32193,104.43482252923494,103.00191876206287,92.77376371371828,107.33331428632368
