fecha,valor
2021-10-08,178925400.0
2021-10-09,166152900.0
2021-10-10,180554800.0
2021-10-11,203895900.0
2021-10-12,164703100.0
2021-10-13,181814300.0
2021-10-14,192585500.0
2021-10-15,175831900.0
2021-10-16,228148000.0
2021-10-17,236173800.0
2021-10-18,181328200.0
2021-10-19,190427200.0
2021-10-20,191939300.0
2021-10-21,191489000.0
2021-10-22,188637900.0
2021-10-23,166833000.0
2021-10-24,162236500.0
2021-10-25,158627500.0
2021-10-26,239686100.0
2021-10-27,301362200.0
2021-10-28,245749100.0
2021-10-29,238320900.0
2021-10-30,256518200.0
2021-10-31,291785300.0
2021-11-01,248719900.0
2021-11-02,233893000.0
2021-11-03,259427300.0
2021-11-04,359163400.0
2021-11-05,231672000.0
2021-11-06,205027500.0
2021-11-07,222255900.0
2021-11-08,196694900.0
2021-11-09,220343200.0
2021-11-10,212165100.0
2021-11-11,201373800.0
2021-11-12,171944300.0
2021-11-13,215451800.0
2021-11-14,182581600.0
2021-11-15,168041000.0
2021-11-16,149167000.0
2021-11-17,132896800.0
2021-11-18,128167500.0
2021-11-19,147021700.0
2021-11-20,151289500.0
2021-11-21,165428100.0
2021-11-22,165469900.0
2021-11-23,197240700.0
2021-11-24,250376000.0
2021-11-25,289005400.0
2021-11-26,276508200.0
2021-11-27,247440400.0
2021-11-28,174282100.0
