fecha_hora,HIDRAULICA,TERMICA,COGENERADOR,DESCONOCIDO,SOLAR,EOLICA
2019-01-11 16:00:00,5979779.5200000005,2492114.3999999994,101045.18000000001,72564.81,2173.5,0.0
2019-01-11 17:00:00,5796747.280000001,2470433.73,90393.98000000001,70619.27,369.78,0.0
2019-01-11 18:00:00,6426523.93,2504638.3299999996,101762.9,67572.95,0.0,0.0
2019-01-11 19:00:00,6645923.829999995,2487660.02,103006.45999999999,65301.98,0.0,0.0
2019-01-11 20:00:00,6354423.049999998,2487634.7,101339.24,62912.61999999999,0.0,0.0
2019-01-11 21:00:00,5866096.529999998,2455249.1499999994,107199.3,62488.18,0.0,0.0
2019-01-11 22:00:00,5247310.35,2439288.3299999996,108809.52,62101.93,0.0,0.0
2019-01-11 23:00:00,4808493.760000001,2306967.21,106583.16,62647.03,0.0,0.0
2019-01-12 00:00:00,4485823.1899999995,2067319.2200000002,110238.43,61975.38,0.0,0.0
2019-01-12 01:00:00,4272700.66,2020366.9500000002,106178.33,61777.03,0.0,0.0
2019-01-12 02:00:00,4119318.84,2021657.5500000003,105582.73000000001,61480.409999999996,0.0,0.0
2019-01-12 03:00:00,4035477.939999999,2018125.8,103722.06,60806.98999999999,0.0,0.0
2019-01-12 04:00:00,4086929.219999999,2059136.9399999997,103376.64000000001,60647.54,0.0,0.0
2019-01-12 05:00:00,4180164.77,2136936.5599999996,105556.7,61143.12,0.0,0.0
2019-01-12 06:00:00,4080812.9299999992,2312918.2399999998,105830.27,61759.55,81.07,0.0
2019-01-12 07:00:00,4311275.77,2494581.57,105158.75,61208.51,1374.48,0.0
2019-01-12 08:00:00,4757643.789999999,2569296.4200000004,105553.54000000001,62849.96,3644.52,0.0
2019-01-12 09:00:00,5062741.2299999995,2649744.82,101703.86999999998,64171.719999999994,6754.08,0.0
2019-01-12 10:00:00,5301971.170000002,2721168.4999999995,104214.88,64570.96,10228.92,0.0
2019-01-12 11:00:00,5430437.22,2803015.6800000006,101658.20999999999,65762.2,8564.52,0.0
2019-01-12 12:00:00,5375073.509999999,2867925.3199999994,92329.53,67722.49,6305.04,0.0
2019-01-12 13:00:00,5301261.689999999,2756496.5799999996,99529.65000000001,71382.78000000001,5543.639999999999,0.0
2019-01-12 14:00:00,5125504.319999999,2771738.6700000004,108251.73000000001,74955.5,3192.78,0.0
2019-01-12 15:00:00,4988856.460000001,2764218.83,106342.04999999999,74987.11,5195.4,0.0
2019-01-12 16:00:00,4864653.249999999,2712224.9100000006,100571.59,73293.70000000001,2198.7599999999998,0.0
2019-01-12 17:00:00,4852053.120000003,2708194.9599999995,102946.28,70806.85,367.02,0.0
